bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,island,sex,species
50.1,16.8,172.7,3974.0,2.0,1.0,0
47.2,14.8,215.6,3043.0,1.0,1.0,1
52.1,13.6,223.8,3146.0,1.0,1.0,1
36.7,17.0,230.5,3990.0,1.0,0.0,0
49.5,13.4,190.2,6189.0,0.0,1.0,1
42.0,15.0,231.5,3014.0,1.0,0.0,1
55.8,18.4,189.2,2903.0,0.0,0.0,1
49.1,17.1,203.0,3347.0,0.0,0.0,1
39.6,13.7,227.0,4643.0,0.0,1.0,1
53.3,13.5,185.9,3187.0,2.0,1.0,1
58.2,14.9,204.7,2915.0,0.0,0.0,0
57.4,16.1,232.0,3237.0,0.0,0.0,1
32.3,21.9,198.3,5245.0,2.0,1.0,0
56.2,19.0,227.1,5182.0,1.0,1.0,1
59.1,15.9,178.0,2950.0,1.0,1.0,0
41.5,14.9,204.6,5537.0,1.0,0.0,1
32.2,13.8,187.6,3328.0,2.0,1.0,1
46.3,14.3,211.2,6005.0,0.0,1.0,1
34.4,13.2,173.1,3668.0,2.0,0.0,0
33.3,18.1,223.5,5853.0,1.0,1.0,1
54.8,17.4,215.4,4022.0,1.0,0.0,1
56.2,19.0,192.0,3958.0,1.0,1.0,0
40.3,18.3,215.1,4437.0,1.0,0.0,1
34.7,13.3,233.2,3408.0,2.0,0.0,1
38.6,14.5,224.1,4508.0,2.0,0.0,1
41.5,19.5,170.2,5708.0,0.0,0.0,0
44.7,14.8,198.5,2953.0,0.0,0.0,0
46.9,13.7,204.7,4718.0,1.0,1.0,1
39.3,15.5,229.8,4066.0,1.0,0.0,1
41.1,21.5,216.8,2743.0,2.0,1.0,1
40.3,21.7,218.4,2819.0,0.0,1.0,0
39.4,21.7,224.9,3118.0,2.0,0.0,1
57.0,17.5,208.0,,1.0,1.0,1
37.1,13.1,179.6,4865.0,1.0,0.0,0
41.6,19.9,199.9,3721.0,1.0,0.0,0
56.3,16.5,226.4,5163.0,2.0,1.0,1
37.2,15.7,190.8,4822.0,0.0,0.0,0
56.4,21.9,181.8,4480.0,2.0,0.0,0
59.7,16.8,221.5,3192.0,2.0,,1
37.3,15.3,230.0,5095.0,0.0,0.0,1
44.8,20.4,193.2,4418.0,1.0,0.0,0
44.7,13.4,207.8,5107.0,1.0,1.0,1
58.7,21.4,201.9,6221.0,1.0,0.0,0
58.7,14.7,180.2,3421.0,1.0,1.0,1
35.2,14.8,209.1,5445.0,2.0,0.0,0
35.4,18.3,206.7,2718.0,0.0,0.0,0
44.0,20.0,179.9,4166.0,0.0,0.0,0
45.3,17.4,220.9,4907.0,0.0,0.0,0
38.2,19.5,193.3,4974.0,2.0,1.0,0
40.6,17.4,199.2,5364.0,0.0,0.0,0
56.6,17.9,189.0,3710.0,0.0,0.0,0
42.8,,219.9,3156.0,2.0,1.0,1
37.1,19.2,219.0,5165.0,1.0,1.0,0
59.0,14.4,184.7,4002.0,2.0,0.0,1
32.2,19.6,186.0,3286.0,2.0,0.0,0
34.1,18.0,220.5,2702.0,1.0,0.0,0
39.1,13.9,192.4,5846.0,2.0,1.0,1
41.6,18.8,191.0,3994.0,2.0,1.0,1
48.0,15.1,233.6,3042.0,1.0,0.0,1
38.1,18.0,182.9,5376.0,1.0,0.0,0
42.8,20.3,188.3,3382.0,2.0,1.0,0
40.5,13.2,193.0,4492.0,2.0,1.0,0
51.3,15.3,198.8,5723.0,1.0,1.0,1
,19.8,228.1,4331.0,2.0,1.0,1
50.5,14.1,177.0,3678.0,0.0,1.0,0
33.1,20.9,173.1,5089.0,2.0,1.0,0
51.7,18.9,223.6,2783.0,1.0,1.0,1
57.8,20.0,179.0,4376.0,1.0,0.0,0
46.1,17.6,228.0,4467.0,1.0,0.0,0
38.5,21.2,197.9,3912.0,2.0,1.0,0
41.4,15.9,176.4,6112.0,2.0,1.0,0
50.4,17.9,,5083.0,2.0,0.0,1
33.3,15.4,195.8,4472.0,,0.0,0
58.7,16.4,207.0,4184.0,2.0,0.0,1
50.3,18.4,222.6,5880.0,0.0,1.0,1
34.3,13.6,233.8,3969.0,2.0,1.0,1
50.1,18.5,217.4,5805.0,2.0,1.0,1
52.0,17.0,198.1,3626.0,2.0,0.0,1
39.0,13.4,223.6,4242.0,2.0,1.0,1
46.1,15.8,190.9,4349.0,1.0,1.0,1
45.1,13.4,177.5,5731.0,1.0,1.0,0
48.7,16.1,215.2,4603.0,1.0,1.0,1
53.0,21.6,219.0,5731.0,2.0,1.0,1
40.5,15.3,222.4,4852.0,2.0,,1
46.1,19.1,205.9,3949.0,1.0,1.0,0
47.7,13.7,231.2,3387.0,2.0,1.0,1
39.1,20.2,183.3,4051.0,0.0,0.0,0
39.7,21.5,204.3,4211.0,2.0,0.0,0
44.7,21.2,174.5,4064.0,2.0,1.0,0
59.4,14.3,173.7,5585.0,0.0,0.0,0
45.3,16.6,194.2,5608.0,2.0,,1
53.1,14.2,177.7,3762.0,2.0,0.0,1
48.4,17.4,178.6,3402.0,2.0,1.0,1
42.6,14.3,191.8,3737.0,1.0,1.0,0
58.2,13.1,172.7,,2.0,1.0,1
57.2,21.5,218.1,5079.0,1.0,0.0,1
48.6,15.3,188.5,5493.0,0.0,0.0,0
50.9,14.8,170.4,3358.0,0.0,0.0,1
45.6,21.2,186.8,3446.0,2.0,0.0,0
50.8,13.5,182.5,3812.0,,0.0,0
32.8,13.6,224.0,4099.0,0.0,1.0,0
47.2,19.1,170.1,5245.0,1.0,1.0,0
47.4,19.7,226.4,5919.0,0.0,0.0,1
53.2,21.2,193.2,5464.0,1.0,1.0,1
54.8,15.6,233.9,3417.0,0.0,0.0,1
49.8,18.1,214.7,3543.0,1.0,1.0,0
55.2,15.4,191.5,5508.0,1.0,0.0,0
57.8,15.0,186.6,4772.0,1.0,0.0,1
46.6,17.3,202.4,4533.0,0.0,1.0,0
55.1,18.1,193.5,5335.0,2.0,0.0,0
42.8,19.4,217.4,6061.0,0.0,0.0,1
,13.3,193.9,3170.0,0.0,1.0,1
54.4,14.5,230.8,4459.0,1.0,1.0,1
52.8,17.6,209.3,4231.0,2.0,1.0,1
47.2,15.9,178.2,,0.0,0.0,0
38.1,14.1,206.7,2982.0,1.0,0.0,0
35.1,15.5,171.1,5263.0,2.0,0.0,0
43.5,20.4,198.3,5164.0,2.0,0.0,0
36.7,17.2,205.7,5362.0,1.0,0.0,1
49.7,16.1,222.6,3857.0,1.0,0.0,1
45.2,14.4,229.0,3757.0,0.0,0.0,0
42.3,16.3,,6247.0,0.0,0.0,1
39.1,19.0,211.3,5223.0,2.0,1.0,1
44.1,20.0,184.3,5347.0,1.0,0.0,0
50.4,18.2,209.6,6175.0,1.0,1.0,1
43.1,16.1,214.4,3085.0,0.0,0.0,0
53.6,18.3,210.9,4947.0,1.0,0.0,0
39.0,21.5,188.8,3932.0,0.0,0.0,0
59.4,15.1,204.5,4290.0,0.0,0.0,0
33.1,21.0,198.9,5028.0,2.0,0.0,1
39.0,15.2,172.5,5001.0,1.0,1.0,0
35.9,20.6,225.6,3723.0,2.0,0.0,1
42.7,18.5,208.5,4617.0,2.0,1.0,1
43.3,15.0,177.9,5747.0,1.0,0.0,0
42.3,16.3,178.1,5740.0,0.0,0.0,1
55.7,15.5,222.9,5906.0,1.0,0.0,1
48.4,13.7,173.9,3260.0,1.0,,0
58.8,14.7,221.4,5837.0,2.0,1.0,1
38.8,14.3,175.8,2981.0,1.0,0.0,0
38.1,20.3,,4318.0,2.0,1.0,1
34.4,15.4,194.4,4008.0,2.0,1.0,0
55.0,14.9,224.5,3248.0,0.0,0.0,0
34.8,16.9,172.8,5407.0,2.0,1.0,0
38.7,14.0,192.2,3365.0,0.0,1.0,0
38.6,20.0,187.8,4380.0,0.0,0.0,1
47.3,20.2,216.6,4550.0,0.0,1.0,0
35.8,18.9,173.0,3463.0,2.0,0.0,0
42.6,19.0,170.5,4872.0,0.0,1.0,0
55.2,17.4,177.1,4206.0,0.0,1.0,1
35.8,14.4,191.6,3900.0,0.0,1.0,0
48.1,20.0,197.3,6125.0,1.0,1.0,1
43.4,15.8,191.4,5591.0,1.0,,0
53.4,14.9,218.3,5771.0,0.0,1.0,1
36.8,14.9,220.3,5262.0,1.0,0.0,1
33.1,20.1,206.5,3423.0,2.0,1.0,1
36.2,19.0,233.1,3675.0,2.0,1.0,1
36.7,17.3,209.2,5396.0,1.0,0.0,0
33.4,14.5,179.8,,1.0,1.0,0
36.5,17.6,207.6,5899.0,0.0,0.0,1
35.5,16.0,225.3,6298.0,2.0,0.0,1
54.7,19.7,195.2,3595.0,2.0,1.0,0
55.8,,226.4,3165.0,1.0,1.0,1
34.5,20.9,209.1,3134.0,1.0,0.0,0
54.9,19.0,170.1,3205.0,1.0,0.0,0
44.5,50.0,207.7,,2.0,1.0,1
59.3,13.1,176.3,4720.0,1.0,1.0,1
56.8,18.4,185.1,2705.0,2.0,1.0,0
35.6,14.8,228.5,3317.0,2.0,0.0,1
34.9,14.0,179.0,6106.0,1.0,1.0,0
32.9,18.9,204.7,5749.0,1.0,1.0,0
46.6,17.8,207.8,3482.0,0.0,1.0,0
48.4,16.1,181.9,3483.0,1.0,1.0,0
49.1,13.8,216.4,4758.0,0.0,1.0,1
57.1,15.1,182.6,3512.0,2.0,1.0,1
36.1,18.6,171.3,6000.0,0.0,1.0,0
57.4,15.6,178.8,5095.0,1.0,1.0,1
40.2,17.2,213.6,4720.0,2.0,0.0,1
38.0,21.8,221.0,6224.0,1.0,1.0,0
49.2,16.6,202.5,5673.0,2.0,0.0,1
55.4,16.9,199.3,4816.0,2.0,0.0,1
47.3,21.7,191.1,5539.0,2.0,0.0,1
43.2,14.1,191.8,3855.0,1.0,0.0,0
59.7,14.6,176.4,,1.0,1.0,1
36.0,20.5,209.6,3657.0,0.0,1.0,0
58.2,16.2,223.1,3642.0,1.0,1.0,1
56.7,21.3,231.4,5070.0,1.0,1.0,1
39.7,19.2,202.3,4068.0,1.0,1.0,0
40.6,18.8,202.0,4879.0,2.0,1.0,1
55.2,14.4,185.1,3443.0,0.0,1.0,1
50.9,13.5,225.6,6014.0,0.0,1.0,1
57.5,20.4,185.1,5952.0,0.0,0.0,1
40.2,21.0,216.0,3652.0,1.0,1.0,0
47.8,18.9,216.8,4774.0,1.0,1.0,1
57.7,21.0,175.0,3770.0,2.0,0.0,0
55.6,13.4,229.0,3782.0,1.0,1.0,1
42.7,17.0,204.2,2723.0,2.0,0.0,0
43.4,16.2,183.3,4896.0,2.0,,1
44.7,21.9,192.9,6180.0,2.0,1.0,0
53.0,19.1,193.2,4331.0,1.0,0.0,0
32.4,18.1,208.9,4350.0,1.0,0.0,0
39.4,13.3,201.7,2982.0,0.0,1.0,0
39.8,13.6,194.1,4862.0,0.0,0.0,0
39.4,19.6,228.4,4260.0,1.0,0.0,0
40.3,18.3,180.8,4446.0,0.0,0.0,0
35.8,,189.2,3691.0,,0.0,0
33.8,15.8,177.7,5147.0,1.0,1.0,0
53.6,20.5,182.5,6000.0,1.0,0.0,0
34.6,,197.5,5958.0,1.0,0.0,1
40.4,20.3,199.3,3327.0,2.0,0.0,0
58.9,17.0,219.7,3398.0,2.0,0.0,1
43.6,20.1,210.2,4136.0,2.0,1.0,1
45.7,13.9,,4562.0,0.0,0.0,1
56.3,13.7,195.6,4159.0,0.0,1.0,1
57.2,15.4,197.4,4805.0,0.0,1.0,1
32.1,14.2,232.4,3422.0,0.0,0.0,0
51.5,15.2,193.9,5220.0,1.0,0.0,0
,19.8,212.5,2957.0,1.0,0.0,0
32.8,13.2,226.3,5321.0,0.0,0.0,0
44.7,20.2,202.9,3957.0,2.0,0.0,0
48.8,16.0,210.8,4041.0,2.0,0.0,1
51.2,17.3,191.6,5018.0,0.0,0.0,0
49.9,15.2,178.0,4789.0,1.0,0.0,0
35.4,15.5,199.8,3939.0,1.0,1.0,0
59.0,21.5,211.9,5977.0,0.0,0.0,1
58.1,16.7,234.3,4320.0,2.0,0.0,1
43.4,16.5,181.6,5002.0,0.0,1.0,0
54.0,13.3,200.4,5367.0,0.0,1.0,1
54.7,14.6,175.6,2764.0,1.0,0.0,0
36.9,13.3,197.1,4156.0,2.0,0.0,1
35.0,17.5,199.5,4337.0,2.0,0.0,0
52.0,15.7,174.2,3428.0,1.0,0.0,1
46.0,14.9,221.6,5110.0,2.0,0.0,1
40.3,18.4,203.7,4480.0,2.0,0.0,0
60.0,19.1,177.1,5562.0,1.0,1.0,1
39.8,15.1,203.9,3469.0,2.0,1.0,1
55.8,21.8,230.5,5862.0,0.0,1.0,1
55.7,13.3,229.9,3099.0,0.0,1.0,1
41.5,20.9,180.5,4035.0,1.0,1.0,0
37.6,16.2,176.5,5753.0,0.0,1.0,0
58.1,20.3,206.0,5611.0,1.0,0.0,1
32.9,13.2,185.0,5270.0,0.0,0.0,0
45.6,16.8,205.1,3157.0,1.0,1.0,1
54.9,18.4,180.0,2745.0,0.0,1.0,0
48.9,20.9,216.6,3941.0,0.0,1.0,1
52.9,15.0,214.0,4671.0,1.0,1.0,1
36.8,20.6,222.1,3322.0,0.0,1.0,0
57.5,18.7,199.5,,0.0,1.0,0
45.1,15.9,204.6,3930.0,2.0,1.0,1
44.1,18.9,229.7,3212.0,1.0,1.0,1
40.9,15.3,234.8,3828.0,1.0,0.0,0
57.8,13.2,226.1,3484.0,0.0,1.0,1
52.3,18.9,192.3,5805.0,2.0,1.0,1
40.2,18.0,173.5,3138.0,0.0,0.0,0
54.8,16.8,198.7,4465.0,1.0,0.0,0
55.5,18.2,211.2,3995.0,1.0,1.0,1
32.4,21.3,211.8,5042.0,1.0,1.0,0
46.2,16.4,201.1,3788.0,1.0,0.0,1
38.6,22.0,177.2,5027.0,1.0,1.0,0
48.3,17.2,192.8,5700.0,1.0,1.0,0
53.2,15.8,223.3,4663.0,0.0,0.0,1
43.8,14.5,183.6,2723.0,0.0,0.0,0
47.2,19.3,199.2,3479.0,2.0,1.0,0
54.1,20.8,203.0,3258.0,1.0,0.0,0
46.1,15.0,170.1,4282.0,2.0,0.0,0
42.4,22.0,172.0,5145.0,0.0,1.0,0
52.7,19.4,226.2,4724.0,2.0,1.0,1
46.4,16.5,207.8,4077.0,0.0,1.0,0
59.5,21.7,175.4,3894.0,,1.0,1
44.2,16.1,212.6,4173.0,0.0,0.0,0
42.6,21.5,183.5,3006.0,2.0,0.0,0
33.5,16.0,182.9,4345.0,,1.0,0
34.8,,191.4,5051.0,2.0,0.0,0
39.5,15.5,186.2,5135.0,2.0,0.0,1
38.3,17.3,211.2,4601.0,2.0,1.0,0
34.9,17.8,200.0,4619.0,2.0,1.0,1
56.7,20.0,197.7,2802.0,2.0,0.0,0
41.9,19.4,210.7,3151.0,2.0,0.0,0
33.1,21.8,226.3,3552.0,1.0,0.0,0
39.0,14.0,208.9,3655.0,0.0,0.0,1
37.2,13.7,220.2,5478.0,1.0,1.0,1
56.2,16.5,191.5,5905.0,2.0,1.0,1
39.1,18.6,226.7,3535.0,2.0,1.0,1
35.3,13.5,178.4,3491.0,0.0,0.0,0
40.8,19.3,188.1,5385.0,1.0,1.0,0
34.6,13.6,174.0,2975.0,2.0,0.0,0
38.8,14.2,202.3,4207.0,2.0,1.0,0
48.6,19.4,205.8,5058.0,1.0,1.0,0
33.6,21.2,231.1,6252.0,0.0,0.0,1
49.8,17.4,176.6,4720.0,2.0,1.0,1
36.7,14.7,205.2,5072.0,1.0,1.0,0
38.0,20.7,183.7,3438.0,2.0,0.0,0
37.6,17.3,224.2,6067.0,1.0,1.0,1
34.1,15.8,213.3,2914.0,0.0,0.0,0
49.3,17.3,185.8,5988.0,2.0,1.0,1
59.5,13.1,184.1,3960.0,2.0,1.0,1
57.6,16.3,234.0,2745.0,1.0,0.0,1
51.0,13.2,209.2,3239.0,1.0,1.0,1
36.1,16.4,213.8,3894.0,0.0,0.0,0
54.6,19.5,200.8,4227.0,1.0,1.0,0
41.0,14.6,192.3,,1.0,0.0,0
55.3,20.1,171.0,4674.0,2.0,0.0,1
37.4,13.6,228.3,3144.0,0.0,0.0,0
39.0,18.8,216.2,6086.0,0.0,1.0,0
38.8,,201.9,5840.0,1.0,1.0,1
43.7,20.1,188.5,4520.0,2.0,0.0,0
41.0,18.4,199.5,4453.0,0.0,0.0,0
35.2,17.9,192.2,4715.0,2.0,1.0,1
43.1,18.6,174.6,5691.0,0.0,1.0,0
39.7,18.5,196.3,5653.0,0.0,1.0,0
32.1,13.2,212.7,4778.0,0.0,1.0,0
,20.9,207.8,3944.0,0.0,0.0,0
42.4,21.7,231.2,5495.0,1.0,1.0,1
49.9,14.0,192.3,3965.0,2.0,1.0,1
43.1,14.3,194.6,5339.0,0.0,0.0,1
55.8,19.6,210.2,3857.0,2.0,0.0,0
48.1,14.5,202.2,4123.0,1.0,1.0,1
36.0,21.4,220.1,,1.0,1.0,0
57.1_err,19.7,175.6,3344.0,1.0,0.0,0
52.2,16.7,217.6,5828.0,1.0,0.0,1
53.7,14.9,213.4,4097.0,1.0,1.0,1
35.5,15.5,192.6,3909.0,1.0,0.0,0
46.4,16.3,194.5,4587.0,0.0,1.0,0
41.0,14.1,197.5,2704.0,1.0,0.0,0
52.5,17.0,194.9,,0.0,1.0,1
55.9,16.1,194.3,4615.0,2.0,0.0,1
37.6,17.4,207.2,5774.0,0.0,1.0,0
52.4,21.5,180.0,3305.0,2.0,0.0,0
54.7,17.5,233.2,5010.0,2.0,0.0,1
46.8,14.7,170.1,5439.0,1.0,0.0,1
50.7,14.4,177.2,4950.0,1.0,1.0,0
54.8,19.0,,5055.0,2.0,1.0,1
46.6,19.1,185.9,5381.0,2.0,0.0,1
35.6,13.3,173.5,3708.0,,1.0,0
55.8,13.7,210.9,5547.0,0.0,1.0,1
32.9,16.6,215.3,5378.0,1.0,0.0,1
55.4,19.1,186.0,3703.0,,1.0,0
50.4,16.1,190.7,3317.0,2.0,1.0,0
38.2,16.7,199.9,3511.0,1.0,1.0,1
49.2,22.0,224.3,3376.0,0.0,1.0,0
52.4,16.2,187.7,2766.0,0.0,0.0,0
42.7,16.5,195.0,3745.0,0.0,0.0,0
45.4,21.2,192.3,3543.0,1.0,0.0,0
40.1,20.9,221.5,3654.0,2.0,1.0,1
43.0,18.3,225.4,5729.0,1.0,0.0,1
58.1,16.3,208.3,4201.0,0.0,1.0,1
,17.6,234.4,3220.0,2.0,1.0,1
46.1,21.6,213.4,3166.0,1.0,0.0,0
38.8,20.1,204.0,6263.0,2.0,1.0,1
42.7,18.5,187.3,4171.0,2.0,0.0,0
37.6,13.1,,5142.0,,0.0,0
52.5,19.1,208.4,3968.0,1.0,1.0,1
34.0,17.4,216.1,3103.0,1.0,0.0,0
38.6,14.7,176.3,5597.0,0.0,1.0,0
59.3,21.4,191.1,4786.0,1.0,1.0,1
46.4,17.1,222.0,2988.0,0.0,1.0,1
36.6,19.0,204.6,4547.0,1.0,0.0,0
32.7,18.4,180.1,4288.0,0.0,1.0,0
52.8,16.9,195.7,2992.0,1.0,1.0,1
,21.4,218.0,3010.0,0.0,0.0,1
52.9,14.4,228.0,4562.0,2.0,1.0,1
58.3,14.7,233.7,3889.0,1.0,0.0,1
55.2,14.0,174.1,5889.0,1.0,1.0,1
49.5,14.1,208.4,3895.0,1.0,1.0,1
57.8,19.9,203.2,4107.0,0.0,1.0,0
52.1,20.5,191.3,4451.0,1.0,1.0,1
55.5,15.9,183.9,5932.0,1.0,0.0,0
54.8,18.0,218.8,5199.0,2.0,1.0,1
34.3,14.9,180.8,,0.0,1.0,0
55.2,13.7,229.9,5380.0,2.0,1.0,1
44.2,18.5,223.5,2936.0,0.0,1.0,0
35.6,14.1,170.9,3864.0,0.0,1.0,0
49.3,14.8,232.9,3450.0,0.0,1.0,0
55.1,19.4,218.5,3683.0,0.0,1.0,0
52.7,13.5,174.4,5473.0,2.0,1.0,0
38.8,14.8,210.6,5526.0,2.0,0.0,0
58.9,14.1,230.5,3937.0,1.0,0.0,1
37.4,15.6,229.6,4055.0,0.0,0.0,0
42.8,14.6,191.8,5897.0,1.0,1.0,1
32.9,20.2,186.4,3621.0,2.0,0.0,0
44.0,15.3,207.9,3509.0,2.0,0.0,1
48.8,20.4,222.7,5246.0,2.0,1.0,1
47.5,13.4,221.4,4605.0,1.0,0.0,1
40.2,21.6,192.8,5307.0,2.0,1.0,0
55.0,15.8,183.8,6054.0,1.0,1.0,0
32.4,20.8,216.6,3844.0,0.0,1.0,0
32.6,18.9,205.1,4827.0,0.0,0.0,0
33.9,16.2,230.2,3964.0,2.0,0.0,1
57.9,16.4,190.3,6104.0,0.0,0.0,1
48.6,19.6,192.7,5925.0,1.0,1.0,1
33.4,16.3,213.4,5012.0,2.0,0.0,1
42.9,13.1,222.4,5291.0,1.0,1.0,1
56.7,20.5,232.2,4034.0,2.0,0.0,1
46.5_err,19.9,198.7,5839.0,2.0,1.0,1
51.9,17.1,178.8,3165.0,0.0,,0
41.2,21.4,215.0,3057.0,0.0,1.0,0
37.0,,196.6,6274.0,1.0,0.0,0
57.1,16.2,,4010.0,2.0,1.0,1
56.1,18.9,175.3,3402.0,1.0,1.0,0
55.6,13.0,183.7,3084.0,2.0,1.0,1
57.5,13.6,212.5,4105.0,2.0,0.0,1
,14.8,218.4,4237.0,2.0,1.0,1
44.6,17.4,178.0,5315.0,0.0,0.0,1
33.6,15.3,197.3,2917.0,0.0,0.0,0
57.4,17.9,234.3,4263.0,2.0,1.0,1
,21.6,208.3,3152.0,0.0,0.0,0
32.6,17.2,201.0,5459.0,2.0,1.0,0
39.8,18.8,219.0,4103.0,0.0,0.0,0
45.9,18.2,177.5,6014.0,0.0,1.0,1
50.3,13.2,224.0,6284.0,1.0,1.0,1
43.4,13.6,177.2,4610.0,2.0,0.0,1
48.4,15.8,201.8,4224.0,1.0,0.0,0
39.2,16.9,220.6,5370.0,1.0,1.0,1
35.3,19.8,227.6,3444.0,1.0,1.0,0
33.8,21.8,231.1,5224.0,2.0,1.0,0
42.0,21.9,218.7,5245.0,0.0,,1
46.0,17.3,203.7,3183.0,1.0,0.0,0
40.9,21.9,186.5,3340.0,1.0,0.0,0
38.3,21.3,176.8,6004.0,0.0,0.0,0
47.0,18.3,211.0,5342.0,0.0,0.0,1
46.1,16.1,198.9,3125.0,1.0,1.0,0
52.7,18.4,232.6,3707.0,2.0,0.0,1
55.4,18.4,234.0,4910.0,1.0,0.0,1
37.5,16.6,230.1,5383.0,2.0,0.0,0
41.0,14.1,178.4,4793.0,2.0,1.0,1
43.7,14.0,228.0,3599.0,0.0,0.0,1
37.8,14.4,222.8,5035.0,2.0,0.0,1
35.4,17.9,211.6,5517.0,1.0,0.0,0
51.4,21.5,206.7,3060.0,0.0,0.0,0
,14.7,,3050.0,1.0,1.0,1
42.0,15.9,209.3,3112.0,,0.0,1
53.2,16.0,194.3,4630.0,1.0,1.0,0
59.0,17.8,183.9,5882.0,1.0,0.0,1
41.1,20.2,183.8,4243.0,2.0,0.0,0
47.1,14.6,222.1,3680.0,2.0,0.0,1
,18.5,181.2,3680.0,2.0,1.0,0
40.4,14.9,208.8,4901.0,0.0,0.0,1
51.1,20.0,174.7,5481.0,2.0,1.0,1
41.5,18.8,211.4,4469.0,2.0,0.0,0
37.9,21.6,184.8,3820.0,2.0,0.0,0
56.0,15.9,204.7,5011.0,,0.0,1
34.0,13.7,185.9,5192.0,1.0,1.0,0
48.0,15.0,204.4,5293.0,1.0,0.0,0
55.8,14.8,193.8,3508.0,1.0,0.0,0
38.7,14.7,175.1,3236.0,1.0,0.0,0
44.6,19.8,201.7,3255.0,0.0,0.0,0
41.3,16.0,178.4,2776.0,0.0,1.0,0
52.0,20.9,208.2,5581.0,1.0,1.0,1
40.6,16.2,172.6,3056.0,1.0,1.0,1
34.0,,219.8,5502.0,1.0,1.0,0
36.9,15.9,172.8,6018.0,0.0,1.0,0
55.2,18.6,221.8,5516.0,0.0,0.0,1
35.0,18.5,226.4,3382.0,1.0,1.0,0
41.4,18.3,202.2,5960.0,0.0,1.0,0
34.7,14.5,213.8,4815.0,1.0,1.0,0
57.7,19.7,174.0,,0.0,1.0,1
49.6,16.3,193.5,3186.0,0.0,0.0,0
59.7,14.4,183.7,4406.0,2.0,0.0,0
51.6,,170.9,3182.0,1.0,1.0,0
39.2,21.0,234.9,4831.0,1.0,0.0,1
52.4,19.3,190.0,5230.0,1.0,0.0,1
50.1,18.4,180.9,3523.0,0.0,0.0,0
37.6,21.1,195.4,3733.0,1.0,0.0,0
36.2,21.7,209.8,5853.0,0.0,0.0,0
34.3,20.6,194.9,3619.0,1.0,1.0,0
35.9,17.0,232.6,5741.0,0.0,1.0,1
33.4,13.6,230.1,3123.0,2.0,0.0,0
54.3,19.5,208.6,5142.0,0.0,0.0,1
49.2,18.9,232.2,5718.0,2.0,1.0,1
53.7,18.8,222.5,5588.0,0.0,1.0,1
57.7,17.2,174.6,6138.0,0.0,0.0,1
41.3,21.3,219.9,4797.0,0.0,1.0,0
47.2,18.4,230.9,2931.0,0.0,1.0,0
50.2,19.7,181.7,3463.0,0.0,0.0,0
55.2,19.5,195.8,3247.0,1.0,1.0,0
40.8,16.2,173.9,3892.0,0.0,1.0,0
,21.8,200.6,4884.0,,0.0,1
35.8,,182.7,4667.0,0.0,0.0,0
56.7,13.2,200.8,4042.0,2.0,1.0,1
45.0,13.6,173.2,4806.0,0.0,0.0,0
46.7,14.2,190.8,5343.0,2.0,1.0,1
56.3,20.5,194.9,6045.0,2.0,1.0,1
49.5,21.2,184.6,4599.0,2.0,0.0,1
32.1,21.2,230.8,3380.0,2.0,1.0,0
52.8,20.2,216.1,5182.0,0.0,0.0,0
52.3,21.3,,4474.0,,1.0,0
41.8,21.2,228.6,4138.0,2.0,0.0,1
37.3,20.0,178.9,4189.0,2.0,1.0,0
52.6,19.8,224.2,4522.0,0.0,1.0,1
,17.3,171.7,6067.0,1.0,0.0,0
56.8,,179.1,4940.0,1.0,0.0,1
43.7,16.4,204.4,5392.0,0.0,1.0,1
48.8,14.8,223.9,5979.0,0.0,1.0,1
36.4,18.0,188.8,4214.0,1.0,0.0,0
55.0,15.6,229.4,3766.0,2.0,0.0,1
49.7,17.8,211.8,3250.0,0.0,1.0,1
53.4,18.7,201.5,6256.0,0.0,1.0,1
58.9,20.1,187.2,4875.0,1.0,0.0,0
33.1,16.9,188.2,4391.0,1.0,0.0,0
34.0,17.3,203.8,6018.0,2.0,1.0,0
48.0,14.7,204.8,2992.0,1.0,1.0,1
41.5,17.3,211.3,5356.0,1.0,0.0,1
41.2,13.7,202.5,,1.0,1.0,1
43.6,15.2,230.9,4323.0,1.0,0.0,1
42.7,21.1,221.7,3976.0,2.0,0.0,0
40.7,20.2,198.8,3031.0,0.0,1.0,0
49.7,21.1,204.9,3163.0,1.0,1.0,0
58.3,17.7,192.6,5827.0,1.0,1.0,1
37.0,22.0,222.7,3043.0,1.0,0.0,0
46.6,16.7,216.6,5290.0,0.0,0.0,1
54.1,20.3,202.8,5824.0,1.0,0.0,1
40.6,19.5,171.0,6286.0,1.0,0.0,0
42.3,17.8,227.8,2701.0,1.0,1.0,0
59.0,20.0,207.0,4031.0,0.0,1.0,1
38.0,13.3,207.3,3793.0,2.0,0.0,0
53.1,14.5,181.3,3877.0,0.0,0.0,0
53.6,13.5,226.6,3523.0,0.0,0.0,0
56.4,13.5,177.3,3583.0,2.0,0.0,1
37.0,21.0,180.1,2871.0,2.0,0.0,0
37.7,15.4,230.8,3102.0,2.0,1.0,1
41.4,21.4,170.5,5261.0,2.0,1.0,0
39.4,15.7,185.3,4323.0,2.0,0.0,0
42.1,17.7,185.5,2939.0,,1.0,0
38.0,14.2,188.1,,1.0,1.0,0
,17.2,170.8,2785.0,2.0,1.0,1
42.6,18.8,192.6,3583.0,,1.0,0
