batting_avg,strike_rate,centuries,half_centuries,fours_per_innings,sixes_per_innings,bowling_avg,economy_rate,wickets,fielding_dismissals
11.67,77.73,0.0,1.63,2.57,0.29,17.1,5.37,78.54,13.27
14.31,90.6,0.46,0.94,4.61,0.54,27.62,5.91,73.04,8.34
21.36,91.74,1.01,1.66,3.87,0.58,20.59,5.98,73.26,8.09
9.38,83.69,0.0,3.31,2.6,0.89,22.16,5.19,83.99,14.32
15.91,79.99,0.0,2.04,2.71,0.49,19.42,6.89,72.73,
,85.11,0.48,1.87,2.84,0.46,18.1,4.67,80.7,9.05
23.73,80.17,0.0,2.85,2.36,0.12,18.56,6.83,115.27,7.82
10.63,86.68,0.0,3.16,2.61,0.03,18.52,6.51,102.45,10.49
21.76,105.98,0.0,1.15,2.34,0.58,22.74,5.86,66.13,
11.72,69.37,1.04,1.6,2.73,0.54,19.7,6.17,75.78,11.89
9.66,96.75,0.21,,3.79,0.63,14.48,6.89,63.77,10.37
9.95,74.05,0.15,0.36,5.81,0.46,19.52,7.53,73.45,15.35
3.86,87.1,0.03,1.56,,1.14,19.94,6.18,100.56,11.52
17.91,91.08,0.51,1.66,2.66,0.59,24.54,6.11,96.33,7.46
14.93,77.77,0.3,3.19,2.32,0.28,24.4,5.59,89.04,19.93
11.92,88.99,0.21,1.39,3.34,0.52,21.09,6.41,70.99,11.28
13.3,98.31,0.95,0.0,2.65,0.17,20.43,6.73,76.4,12.54
21.68,79.51,0.23,1.62,2.49,0.38,26.06,5.17,101.05,15.5
9.66,92.26,0.07,0.0,3.35,0.12,22.17,6.51,67.59,14.06
7.12,80.29,0.68,1.89,3.01,0.84,18.38,6.42,94.27,8.59
15.85,81.16,0.0,2.68,2.16,0.97,27.38,7.08,82.58,10.73
17.59,88.4,0.0,2.6,3.35,0.66,24.62,6.32,101.81,13.48
,81.38,0.35,1.84,1.54,0.4,18.97,7.7,89.91,10.46
11.65,94.04,0.26,3.6,1.7,0.24,21.97,7.09,73.49,4.95
9.77,105.24,0.29,0.68,3.03,0.73,19.54,6.32,62.51,13.24
18.49,101.46,0.0,2.51,,0.5,26.13,5.97,87.1,5.5
7.69,82.91,0.0,2.57,3.72,0.73,16.69,5.98,50.24,8.42
15.93,69.57,0.0,2.12,4.95,0.0,26.65,6.04,66.18,10.68
12.5,79.32,0.23,2.16,2.96,0.49,29.09,6.53,52.08,5.99
17.52,65.87,0.0,2.54,3.31,0.47,24.19,7.2,93.15,7.15
12.25,80.63,,1.8,3.04,0.43,21.28,6.46,100.3,5.84
19.69,85.14,,3.27,3.59,0.25,24.41,6.41,106.17,7.72
17.39,89.49,0.69,0.6,2.34,0.53,25.15,6.78,82.52,11.47
25.43,82.13,0.22,3.72,2.99,0.97,24.37,5.49,89.05,11.71
19.39,74.23,0.02,2.32,2.49,0.29,31.12,5.25,99.92,4.29
10.7,76.81,0.78,2.53,2.6,0.09,20.47,6.26,63.58,7.85
24.31,90.4,0.83,2.94,,0.82,24.44,5.69,92.09,9.4
16.81,80.16,0.32,1.73,3.64,0.25,22.39,7.17,64.46,16.47
18.02,85.38,0.59,0.29,2.93,0.31,19.62,6.08,100.97,9.57
12.63,83.4,0.23,2.11,4.35,0.6,25.0,7.14,80.48,9.6
13.56,96.2,0.87,1.04,2.39,0.61,21.12,6.52,93.3,6.51
13.87,66.71,0.36,,3.73,0.27,28.68,5.39,86.65,8.68
13.2,106.05,0.0,0.71,3.0,0.69,18.28,6.68,115.24,9.05
18.16,85.65,0.5,2.01,2.61,0.12,20.93,5.92,85.17,7.77
18.61,89.94,0.0,2.58,2.34,0.21,29.21,6.09,103.64,11.99
,76.05,0.0,0.76,2.99,0.38,16.48,7.09,104.7,16.92
13.79,63.35,0.43,3.39,1.58,0.84,23.04,5.42,94.84,14.45
17.16,89.75,0.0,3.05,2.85,0.07,21.5,5.81,68.67,2.87
12.82,87.05,1.08,0.36,2.17,0.6,24.22,7.57,88.97,15.65
18.07,87.42,0.82,0.0,3.15,0.72,22.68,4.65,98.86,13.01
10.26,77.76,0.3,1.62,1.86,0.31,20.61,5.82,92.82,8.13
12.5,87.13,0.37,0.35,,0.32,26.95,6.62,86.09,15.07
15.58,79.74,0.0,2.88,3.19,0.5,27.54,5.72,73.42,9.1
22.33,,0.72,2.65,4.85,0.74,23.09,5.99,100.38,7.99
10.79,81.44,0.8,1.0,3.04,0.24,19.63,5.65,111.28,8.48
21.93,68.8,0.63,2.12,2.43,0.91,20.16,7.77,103.46,
18.41,93.98,0.88,1.77,2.39,0.17,24.23,5.69,78.24,16.02
16.19,90.65,0.0,0.62,3.17,0.62,21.59,7.1,88.91,9.91
17.18,88.22,0.35,2.54,2.39,0.01,25.51,7.34,75.23,7.24
17.31,100.84,0.0,1.81,3.96,1.02,22.67,6.98,87.72,13.14
13.53,88.53,0.32,2.59,1.69,0.08,21.45,5.89,49.17,6.17
18.67,87.4,0.0,,1.62,0.63,30.01,7.01,85.67,11.34
8.07,58.76,0.64,2.13,3.48,0.29,21.52,5.88,56.14,19.19
19.08,91.88,0.21,2.04,2.51,0.45,23.4,5.28,83.7,8.19
20.76,101.37,0.12,2.35,3.09,0.82,27.8,6.03,56.64,6.69
14.79,92.71,0.0,1.84,3.4,0.59,18.15,6.89,85.91,15.24
14.03,81.1,0.0,1.64,4.43,0.0,24.12,5.96,76.36,12.72
22.97,91.55,0.0,,3.72,0.43,24.97,5.55,73.2,11.52
10.32,77.46,0.36,1.11,2.48,1.11,,6.19,69.91,8.25
12.2,81.0,0.0,1.79,3.15,1.19,24.88,6.33,92.39,9.98
14.48,82.44,0.13,1.25,1.62,1.05,23.47,5.93,68.6,10.85
12.92,92.23,0.79,2.69,3.77,0.56,26.25,7.01,84.63,10.01
10.75,89.78,0.45,1.36,2.54,0.22,21.95,7.1,113.56,12.51
,,0.25,1.97,1.79,0.4,20.24,5.57,75.5,7.14
17.65,86.86,,0.0,3.93,0.82,18.9,4.73,80.79,9.37
15.08,84.92,0.54,2.89,1.53,0.8,19.74,6.55,89.51,11.53
20.84,75.54,0.0,3.6,3.26,0.97,28.0,4.84,90.83,9.4
5.92,92.8,0.23,2.24,2.54,0.87,16.62,6.23,83.75,6.94
14.0,104.44,0.06,1.07,2.87,0.7,22.61,5.51,93.99,10.65
19.46,94.12,0.01,0.0,3.21,0.24,18.32,6.34,96.67,13.71
9.7,86.4,0.29,1.93,3.01,0.78,17.13,6.47,86.47,13.33
14.36,97.8,0.11,2.52,0.99,0.8,20.35,6.77,115.26,8.71
17.18,,0.17,3.17,0.98,0.77,19.64,6.57,72.73,12.16
14.28,63.45,0.49,1.86,3.6,0.72,16.2,5.7,80.39,8.43
12.27,86.81,0.29,2.94,2.11,,17.68,5.19,76.1,13.76
16.15,102.04,0.0,,1.87,0.92,20.7,5.45,66.29,8.04
15.7,83.18,0.0,2.01,0.34,1.5,25.94,7.85,80.04,7.51
9.04,81.21,0.0,2.67,2.99,0.8,28.09,6.7,80.57,12.0
20.37,80.05,0.67,1.14,3.79,0.2,26.31,6.55,86.87,13.01
14.01,92.72,1.53,1.78,1.49,0.49,,5.55,84.23,8.49
13.89,,0.0,0.46,,0.21,21.5,6.22,91.62,7.86
8.97,84.02,0.0,2.17,3.49,,24.56,6.81,87.72,11.83
24.09,85.63,0.0,2.13,3.15,1.07,24.27,5.48,83.13,8.82
14.14,84.81,0.0,3.65,3.63,0.38,18.42,7.09,112.0,7.02
16.62,108.75,1.28,1.65,4.33,0.63,20.49,6.03,57.68,6.54
18.76,86.27,0.22,2.01,1.52,0.86,24.6,6.75,66.73,11.14
13.16,90.36,0.36,2.51,1.51,0.72,13.65,5.57,68.17,8.21
22.67,79.32,0.71,1.53,,0.01,25.0,6.77,67.03,7.57
13.13,97.0,0.0,0.88,2.27,0.44,28.62,5.92,80.55,19.3
17.17,107.74,0.76,1.82,3.93,0.97,27.52,7.12,71.85,7.86
14.79,65.64,0.0,1.27,2.09,0.0,24.06,7.02,101.17,9.26
16.98,65.54,0.4,2.75,4.76,0.39,20.46,6.32,97.57,17.58
9.43,71.53,0.13,0.09,3.42,0.62,24.86,7.1,79.2,7.22
12.78,91.09,0.41,1.08,3.71,0.68,17.76,6.44,102.74,8.54
12.9,74.75,0.75,2.98,2.57,0.73,32.22,6.96,93.59,12.99
21.24,92.96,0.01,1.2,2.56,0.42,21.48,5.53,,10.06
16.11,92.85,0.0,1.15,1.95,0.48,25.68,7.1,75.94,10.55
20.27,89.43,0.0,2.07,3.5,0.82,31.1,5.88,80.43,12.01
9.76,99.61,0.0,3.5,3.82,0.54,21.75,7.61,79.55,5.26
12.17,88.98,0.76,2.36,4.23,0.46,22.97,6.83,80.51,11.94
13.07,105.55,0.22,2.45,3.6,0.0,23.75,6.3,59.29,13.0
12.9,87.86,0.19,1.81,,0.36,24.22,6.79,69.51,5.38
16.77,86.14,0.81,0.79,2.69,0.25,25.25,5.73,71.15,8.96
12.34,86.63,0.14,2.57,3.86,0.39,20.59,6.98,75.92,12.47
13.24,102.8,,2.75,3.93,0.51,22.89,5.83,94.59,10.87
20.23,73.15,0.0,0.62,3.06,0.45,18.93,5.45,79.1,14.02
14.61,95.98,0.0,1.34,3.76,0.37,18.66,6.22,82.59,10.95
10.34,101.2,0.0,2.01,3.43,0.34,20.91,6.36,114.45,7.84
19.79,72.26,0.0,1.65,2.61,0.55,22.76,6.14,116.28,9.07
9.63,87.89,0.62,2.15,2.93,0.77,20.36,7.19,70.58,12.4
18.72,80.89,0.53,1.69,4.12,0.69,23.96,5.76,84.91,8.61
16.07,85.68,0.46,1.21,3.48,0.42,17.16,4.94,77.21,8.87
16.14,85.74,0.6,0.79,4.73,0.81,22.43,6.58,87.44,10.77
17.78,89.65,0.0,1.09,2.37,0.41,22.68,6.83,88.98,11.48
11.35,68.8,0.12,1.27,3.88,0.38,19.77,5.96,92.58,12.77
7.5,85.38,0.0,1.36,2.74,0.62,23.32,6.0,99.01,6.77
11.5,83.21,0.12,2.83,1.26,0.0,20.52,6.42,71.63,17.08
12.07,79.28,0.12,2.31,2.65,0.62,24.96,5.12,86.58,8.26
19.94,73.97,0.44,1.05,1.37,0.55,16.19,5.29,92.34,11.87
24.36,81.99,0.4,2.96,5.71,0.73,22.71,5.66,88.48,12.01
15.78,73.73,0.0,3.59,2.69,0.78,26.74,6.01,90.82,8.57
10.62,75.22,0.85,0.66,3.4,0.0,17.97,5.43,81.25,10.34
14.33,77.3,0.94,3.5,3.73,0.68,18.27,6.33,,4.85
16.53,82.07,0.0,1.62,,0.05,22.14,7.75,82.04,9.57
8.69,80.49,0.26,2.0,1.91,0.0,18.23,7.49,84.72,7.31
14.73,87.55,0.55,2.39,3.4,0.15,26.3,5.86,89.91,17.69
17.1,76.21,0.0,1.86,4.21,0.29,30.17,7.95,98.43,6.38
15.14,99.17,0.11,2.06,2.54,0.22,18.58,5.95,70.87,16.05
9.66,87.2,0.16,1.93,2.34,0.28,16.08,6.84,80.87,9.44
22.71,81.95,0.31,4.45,3.38,0.91,20.2,6.6,65.87,9.64
20.47,79.59,0.42,0.84,3.36,0.24,29.98,6.85,73.15,11.62
7.18,97.73,0.0,1.43,2.17,0.21,20.14,5.72,91.04,17.69
13.26,80.19,0.0,0.87,2.63,0.82,25.37,6.6,79.32,5.56
14.19,81.69,0.19,1.27,4.02,0.36,18.93,6.32,,12.07
10.55,92.68,,0.69,1.55,0.78,24.39,5.28,70.75,7.3
8.33,87.18,0.49,,2.27,0.6,23.08,6.85,62.07,10.09
9.48,75.5,0.64,0.57,2.68,1.02,25.44,5.97,97.35,12.47
16.78,71.31,0.37,1.25,4.31,0.4,26.21,6.51,103.2,9.86
16.5,84.07,,2.11,3.37,0.2,31.74,6.46,78.01,9.08
16.18,77.42,0.3,1.35,1.74,0.55,21.9,3.89,71.39,10.43
16.44,78.72,0.19,2.06,3.11,0.72,20.11,6.42,75.76,15.21
16.51,91.57,0.4,2.9,3.98,0.23,25.83,6.12,75.42,5.81
18.73,82.93,0.44,,3.87,1.21,17.62,5.76,84.64,12.38
13.09,91.29,0.17,2.81,2.83,0.0,21.14,6.77,86.86,12.74
16.69,94.42,0.0,3.99,2.49,0.55,24.5,6.66,86.1,11.44
21.94,74.71,0.0,1.03,2.43,0.0,24.38,6.68,86.64,11.95
15.52,96.97,0.0,2.5,3.31,0.49,9.85,6.72,71.96,12.11
15.17,80.27,0.17,0.85,3.29,0.35,28.97,6.03,68.13,6.81
12.08,69.49,0.93,0.73,2.61,0.5,26.61,6.57,91.37,13.29
9.36,77.2,0.08,4.11,3.36,1.18,18.8,7.32,91.55,12.67
12.15,91.63,0.0,1.66,1.99,0.55,22.6,4.79,89.91,8.95
22.02,73.38,0.0,1.98,2.8,0.65,25.34,6.75,84.41,7.69
12.99,87.97,0.02,2.02,1.7,0.63,24.63,5.09,76.32,14.53
22.69,100.36,0.47,3.11,0.47,0.47,22.6,6.09,77.93,8.02
13.52,88.83,0.0,0.0,5.08,0.52,25.37,6.85,67.23,10.27
12.18,97.19,0.24,3.17,3.86,0.74,19.16,5.85,77.6,10.33
5.36,81.67,0.37,2.14,2.59,0.91,20.49,5.82,73.74,
11.75,84.54,0.57,0.41,2.31,0.62,22.35,6.3,84.88,7.3
18.22,86.58,-0.0,1.4,3.94,0.36,24.22,6.61,90.35,11.67
20.05,97.0,0.01,1.96,1.71,0.53,21.16,6.21,97.06,10.3
16.29,79.82,0.44,1.61,2.56,0.37,17.95,5.64,73.33,11.89
18.99,79.83,0.0,1.6,3.23,0.33,20.53,6.16,83.15,1.82
19.02,77.79,0.0,3.78,0.21,0.33,20.31,6.8,85.17,5.16
16.23,71.19,0.0,2.86,3.66,0.76,28.4,5.2,83.02,8.3
17.95,73.5,0.0,2.74,4.52,0.8,21.82,8.19,64.66,12.04
15.96,107.8,0.56,0.98,2.6,0.47,19.45,6.23,66.42,9.69
20.53,75.62,0.0,4.72,4.4,0.41,22.31,6.68,108.17,7.36
16.45,108.42,0.25,0.0,3.11,0.76,19.65,7.44,114.86,12.41
11.93,81.32,0.75,2.24,3.22,0.82,27.88,5.35,65.03,10.77
13.0,67.76,0.0,3.72,3.11,0.97,21.3,6.25,83.32,6.04
12.31,84.97,0.0,2.08,2.1,0.52,19.41,5.82,68.23,5.25
14.37,75.21,0.03,1.7,2.73,1.21,33.52,5.98,91.0,8.68
14.1,101.12,0.0,2.21,2.84,0.11,19.02,5.84,87.09,
9.4,77.26,0.0,2.52,1.11,0.52,23.12,5.8,95.56,9.94
17.07,70.67,0.0,3.04,1.88,0.5,17.7,4.95,115.69,15.23
14.86,78.5,0.83,3.0,6.01,0.88,19.89,7.08,70.0,10.25
15.52,89.08,0.0,,2.6,0.53,23.55,6.32,76.8,15.08
12.31,89.74,0.0,0.42,0.96,0.49,19.04,5.84,97.19,11.07
16.37,78.82,0.0,2.53,3.44,0.95,25.74,5.79,91.87,10.15
13.87,75.95,0.28,1.16,2.9,0.77,24.6,6.63,,6.98
24.23,94.77,0.72,0.53,3.38,0.71,23.76,5.67,88.32,9.42
16.71,83.58,0.0,2.54,2.31,0.11,18.97,5.47,103.02,8.38
18.04,67.07,0.0,1.78,4.41,0.26,17.3,6.03,82.74,15.99
18.71,82.51,0.0,1.91,0.77,0.25,18.06,5.9,70.84,6.08
14.08,85.43,0.69,1.55,3.3,0.06,18.94,6.85,78.35,7.21
16.12,76.55,0.0,3.53,2.39,0.48,27.49,7.44,84.55,13.27
11.31,102.64,0.56,0.73,2.88,0.28,34.31,6.59,80.33,7.25
15.42,84.03,0.79,1.43,5.63,0.67,20.5,6.62,78.19,10.42
15.28,76.5,0.19,1.89,,0.34,24.56,6.39,69.87,6.68
16.13,68.34,0.54,0.56,3.36,0.59,14.83,6.85,70.2,14.56
18.49,81.58,0.0,0.77,3.65,0.47,20.7,4.8,94.39,6.2
7.27,91.78,0.08,3.18,3.01,0.35,25.44,5.2,61.56,12.78
2.05,91.86,0.0,2.99,3.87,0.73,19.63,4.27,90.77,8.14
14.66,77.66,,1.29,3.61,0.28,17.73,8.51,67.86,11.83
17.53,92.72,0.43,1.84,1.95,0.66,21.98,5.83,96.56,13.03
9.76,83.78,0.52,3.15,2.6,0.41,23.24,6.07,81.07,10.61
14.22,89.34,0.45,1.99,3.09,0.55,25.74,7.36,56.53,12.23
6.56,79.21,0.02,2.1,2.2,0.46,24.44,7.17,83.32,5.93
16.42,68.3,0.18,0.88,4.87,0.47,23.32,5.61,91.15,10.59
18.63,86.67,0.65,1.61,1.97,0.51,21.41,6.01,74.36,8.57
15.88,96.48,0.0,2.33,2.23,0.15,21.63,7.04,78.47,10.25
17.0,79.83,0.3,,1.19,0.65,23.06,5.9,93.94,8.22
15.86,88.15,0.0,2.66,2.09,0.21,21.71,6.26,76.59,5.76
11.42,90.78,0.18,1.41,2.86,0.57,22.9,5.94,93.11,9.46
9.48,73.0,0.0,,4.78,0.1,16.16,6.53,81.08,8.17
11.41,88.45,0.52,1.34,2.25,0.36,,6.5,85.18,8.1
16.83,75.27,0.16,2.26,1.94,0.46,19.23,6.01,100.01,13.01
19.57,99.52,0.0,3.08,5.2,0.42,21.81,6.89,103.01,10.22
17.86,80.34,0.21,2.57,4.26,0.24,26.5,7.11,71.69,9.11
14.72,83.14,0.28,2.64,3.37,0.08,26.44,6.64,85.7,12.59
23.3,92.95,0.0,3.33,2.65,1.21,20.42,6.6,69.23,
10.43,78.53,0.91,3.12,3.52,0.8,21.86,6.34,88.07,2.87
14.84,96.79,0.57,2.15,1.86,0.53,17.19,4.41,71.61,7.88
14.15,80.97,0.0,3.02,2.37,0.74,23.0,7.6,85.49,15.17
8.94,62.54,0.97,0.88,2.66,0.59,23.98,5.14,79.02,
17.96,91.27,0.26,3.42,2.32,0.48,25.84,5.3,78.51,9.26
14.55,76.25,0.78,2.2,1.92,0.13,24.33,5.41,80.62,15.63
20.31,101.65,0.0,2.94,3.09,0.56,22.79,,73.16,14.54
20.24,66.19,0.0,1.12,3.53,0.11,32.47,5.29,79.65,7.98
22.07,81.63,0.0,3.82,3.58,0.08,27.14,6.3,83.03,11.96
13.43,91.31,0.25,3.35,3.83,0.36,19.34,6.52,105.6,10.44
11.99,80.95,0.72,1.99,3.44,0.98,25.04,6.72,84.11,7.85
17.84,87.7,0.27,0.47,1.56,1.01,21.71,5.17,89.17,9.11
15.09,90.49,0.63,1.84,4.22,0.25,21.4,6.43,71.81,5.63
15.27,101.14,0.02,0.0,2.65,0.13,16.81,,89.11,12.1
20.28,78.47,0.0,,3.14,0.08,20.56,5.39,66.36,7.34
15.06,73.0,0.09,2.17,5.34,0.3,23.97,7.31,57.28,8.02
13.36,83.32,0.06,3.14,3.25,0.63,23.35,6.77,98.04,9.81
15.29,90.0,0.05,,1.94,0.64,25.57,6.05,,15.41
17.06_err,78.67,0.0,0.93,2.79,0.69,22.11,6.01,73.44,9.73
13.06,82.63,0.0,0.75,2.02,0.31,13.17,7.01,100.54,12.64
15.51,85.82,0.0,2.93,2.28,0.5,14.99,5.85,87.67,8.19
6.7,100.89,0.26,0.75,2.51,0.41,17.66,6.37,100.45,7.26
12.13,82.16,0.38,2.7,3.34,0.34,27.85,6.02,85.98,12.74
18.19,95.99,0.14,2.97,2.54,1.03,21.85,5.44,89.11,11.74
12.39,94.95,0.0,2.89,2.48,0.36,19.59,5.69,79.65,10.64
22.72,92.52,0.27,2.18,3.4,1.11,15.56,7.39,78.17,9.55
14.57,96.1,0.0,0.61,2.17,0.58,12.76,7.47,78.77,15.35
18.32,83.34,0.24,1.03,2.24,0.25,20.47,6.78,102.51,8.86
18.28,96.13,0.0,2.03,2.75,0.97,22.05,5.83,72.13,7.26
21.57,76.87,0.0,1.13,3.45,0.75,23.59,5.82,103.54,4.76
10.34,89.04,,1.89,2.38,0.11,22.75,5.78,70.68,10.72
7.43,81.58,0.09,,2.8,0.62,20.57,5.11,98.97,8.0
18.58,72.59,0.35,3.72,1.62,0.74,28.0,7.66,59.05,11.78
21.48,88.67,0.0,1.36,3.25,0.6,,6.27,74.11,10.85
16.93,91.99,0.0,2.4,1.56,0.42,17.64,6.88,85.63,7.02
9.2,92.51,0.67,1.88,4.01,0.0,19.31,7.07,86.94,8.02
17.96,95.12,0.68,0.65,1.34,0.31,14.08,5.24,76.79,14.11
5.48,77.03,0.3,1.85,2.1,0.31,28.53,6.26,89.87,6.73
19.14,99.59,0.44,1.72,3.33,,20.9,,83.11,9.1
12.12,78.5,0.36,2.51,0.99,0.54,,7.18,101.14,8.46
17.19,74.09,0.0,2.57,4.04,0.0,20.02,5.88,89.04,5.58
11.07,75.85,0.0,2.37,3.04,0.46,12.12,5.24,77.44,6.49
12.25,77.85,0.52,3.49,3.8,0.33,18.91,7.13,92.39,17.76
16.64,84.69,0.05,1.07,2.14,0.76,25.64,6.8,79.03,19.09
15.48,78.81,0.6,3.6,5.02,0.44,19.9,6.66,80.67,8.88
13.92,78.01,0.54,2.57,4.4,0.53,27.03,4.22,76.74,4.11
11.56,91.59,0.3,3.12,3.85,0.4,24.88,5.41,73.62,9.18
,79.9,1.0,2.86,2.49,0.26,22.28,5.58,79.94,
18.59,89.45,1.07,2.02,4.3,0.35,23.75,6.5,90.65,8.91
4.38,100.88,0.0,0.0,3.06,0.73,30.01,,64.98,17.05
9.59,86.56,0.3,1.48,3.46,0.62,23.81,7.02,104.98,12.62
12.25,102.24,0.38,0.81,3.36,0.59,20.66,5.76,81.88,10.44
13.46,87.47,0.0,1.95,1.96,0.32,22.71,6.31,88.53,6.21
10.28,94.54,0.54,2.93,2.43,0.55,13.65,6.24,84.45,17.07
16.31,84.4,0.0,3.65,2.29,0.41,22.55,6.57,72.35,10.57
18.48,80.36,0.0,1.33,3.51,0.83,23.09,6.37,95.12,8.54
16.41,64.28,0.09,1.79,3.6,0.84,23.23,5.99,89.29,8.17
17.98,82.51,0.1,1.8,2.71,0.92,22.01,6.5,92.64,8.07
16.66,78.33,0.42,1.45,3.33,0.04,23.63,6.55,96.44,10.72
13.77,85.07,0.64,0.0,1.71,0.59,16.76,7.03,77.74,10.55
11.08,76.11,0.0,,3.18,0.34,22.34,4.59,96.18,14.15
12.83,79.16,0.0,1.37,1.46,0.17,17.8,6.95,86.68,7.32
11.81,75.93,0.58,1.88,2.73,0.0,22.96,5.55,83.37,6.32
14.74,98.99,0.0,0.19,2.24,0.0,16.4,5.39,105.19,4.58
20.25,77.63,0.08,2.98,3.32,0.68,20.62,6.67,100.58,2.5
12.37,100.18,0.75,0.63,1.81,0.1,22.03,5.79,74.78,7.41
13.12,108.84,0.19,2.05,4.32,,28.46,6.1,105.67,13.35
12.16,90.83,0.84,2.13,3.99,0.42,25.5,5.34,112.52,10.8
16.63,69.15,0.34,2.41,3.79,0.21,21.0,6.54,69.51,8.29
12.88,72.86,0.01,1.75,1.68,0.26,19.22,5.44,88.86,12.51
15.92,85.16,0.33,1.44,3.39,0.46,17.83,3.65,90.26,9.5
19.22,93.33,0.15,1.84,4.25,0.52,28.07,6.0,100.21,8.22
15.42,83.19,0.09,2.42,2.74,0.44,25.44,5.11,81.72,10.78
11.47,87.51,0.0,2.53,4.09,1.16,21.54,4.76,104.94,10.01
15.77,81.95,0.17,2.26,1.88,0.41,14.82,6.47,84.62,11.85
17.7,93.69,0.17,1.34,2.92,0.5,23.8,5.67,72.48,7.01
20.47,97.98,0.0,2.04,1.77,0.33,26.07,5.92,79.22,10.52
17.48,96.91,,1.69,2.86,0.8,26.46,6.99,81.15,12.12
14.37,104.97,0.03,1.41,3.76,0.59,21.74,6.3,88.16,3.4
15.56,103.09,0.78,2.53,4.06,0.48,,6.45,85.21,4.3
15.73,67.12,0.24,2.12,1.58,0.21,16.82,7.44,86.31,12.69
14.06,77.53,0.0,1.8,2.45,0.32,17.84,5.49,82.54,8.36
6.69,80.52,0.32,2.77,3.02,0.72,30.06,7.47,89.41,15.27
3.33,78.06,0.0,2.88,1.66,0.78,18.85,4.91,81.45,10.89
19.75,89.09,0.0,2.76,1.77,0.92,17.81,5.92,89.71,9.67
12.76,83.87,0.32,1.8,4.49,0.28,19.16,6.91,89.29,8.27
10.44,81.8,0.0,1.44,2.69,0.68,21.84,6.9,70.67,11.02
18.61,98.73,0.6,2.25,3.18,0.87,14.28,5.39,73.38,16.72
21.04,70.39,0.0,2.18,4.45,0.4,13.96,7.36,84.12,8.17
15.64,89.66,0.25,2.11,4.59,0.68,22.19,6.05,88.68,9.04
18.74,87.8,0.0,3.67,3.04,0.26,27.67,6.39,89.58,13.73
15.75,76.11,0.0,0.42,2.24,0.22,24.62,6.24,89.06,8.49
13.15,83.51,0.0,0.74,3.12,0.89,25.48,5.66,88.97,9.49
14.95,84.32,0.03,1.97,3.54,0.79,29.17,6.32,108.46,12.2
15.49,95.62,0.27,2.24,2.89,0.23,20.4,5.58,83.65,13.19
21.78,99.86,0.0,2.71,2.89,0.18,20.68,7.18,78.54,9.69
18.16,88.42,,1.53,4.37,0.72,24.34,6.5,88.09,9.29
12.89,76.62,0.11,2.29,4.39,0.54,19.97,5.72,87.6,7.01
13.6,85.83,0.0,1.18,4.22,0.44,20.2,6.59,83.61,6.25
20.67,86.58,0.22,3.61,2.19,0.59,25.78,7.61,83.32,7.58
16.02,96.59,0.27,2.34,2.57,0.38,22.47,7.12,74.4,15.54
14.6,92.88,0.09,3.28,3.18,0.52,20.19,6.63,91.54,12.54
11.63,93.42,0.63,1.03,5.18,1.11,16.29,,81.4,13.85
16.37,83.42,,1.56,,0.25,20.46,7.34,78.32,11.72
20.4,78.85,0.0,2.02,2.1,0.57,20.08,6.61,98.85,
14.92,66.85,0.91,2.49,2.69,0.71,14.23,5.74,75.15,10.57
18.43,95.05,0.37,3.5,3.52,0.56,17.17,7.09,84.69,10.53
9.15,68.72,0.38,2.22,0.69,0.23,20.23,5.94,64.69,9.25
16.92,82.42,0.0,1.52,2.6,0.93,18.75,5.52,87.62,8.21
13.35,94.76,0.0,1.56,2.99,0.24,16.38,6.01,67.33,15.41
10.75,79.28,0.19,2.62,2.26,0.61,24.73,4.91,83.32,11.7
21.67,,0.38,2.13,3.88,0.42,17.48,8.13,75.3,8.03
19.12,74.98,0.45,3.19,3.88,0.64,23.28,6.69,82.25,10.22
17.38,74.51,0.54,2.78,3.58,0.62,19.9,5.71,95.63,12.79
10.15,81.49,0.49,2.66,4.64,0.62,25.05,6.62,82.51,8.17
,90.83,0.64,1.94,2.1,0.32,21.15,7.89,87.95,6.74
18.45,89.47,1.06,3.87,2.56,,27.31,7.22,118.77,6.85
16.1,,0.0,3.31,1.53,0.86,24.12,5.85,95.54,8.81
11.58,78.94,,1.5,3.12,0.4,20.38,6.36,78.82,11.36
11.34,101.63,,1.86,3.45,0.08,25.82,4.92,82.64,12.91
17.93,98.24,-0.0,2.13,2.2,0.07,23.66,6.68,94.23,7.36
21.24,77.13,0.0,2.25,1.4,0.0,17.73,4.98,78.44,8.94
8.69,82.19,0.23,2.76,4.74,0.42,20.85,6.58,89.03,6.83
16.42,75.92,0.35,2.79,3.75,0.54,25.53,6.47,84.66,10.4
,82.15,0.14,0.91,2.05,0.0,22.83,,77.43,8.03
15.56,81.09,0.16,1.47,2.19,0.0,24.82,5.49,80.78,4.12
15.91,85.33,0.93,2.57,4.25,0.43,27.58,7.1,82.52,9.71
21.03,77.83,0.14,3.49,2.79,0.44,18.77,6.72,84.83,10.79
17.73,69.97,0.04,2.49,3.73,0.65,14.69,6.11,88.34,14.49
14.69,102.44,1.34,1.3,3.16,0.54,19.81,6.31,77.14,3.09
14.69,85.59,1.06,,3.13,0.07,18.64,5.57,85.02,11.63
16.09,85.08,0.1,2.1,1.53,0.33,22.42,7.56,82.87,9.39
20.49,78.36,0.7,0.91,1.45,0.62,18.25,6.79,85.71,10.37
