age,account_balance,call_duration_sec,campaign_contacts,prev_contacts,has_loan,has_housing,credit_score,subscribed
29.0,32395.01,543.0,7.0,4.0,0.0,1.0,505.0,1
58.0,16697.1,224.0,9.0,1.0,1.0,0.0,671.0,0
55.0,22226.75,168.0,7.0,3.0,0.0,1.0,,1
45.0,11149.04,314.0,9.0,4.0,0.0,1.0,572.0,0
25.0,18384.39,442.0,14.0,4.0,0.0,0.0,335.0,0
49.0,26647.39,529.0,5.0,4.0,1.0,1.0,756.0,1
22.0,49412.88,354.0,2.0,3.0,0.0,0.0,740.0,1
20.0,21367.55,314.0,6.0,2.0,0.0,1.0,776.0,1
64.0,12292.51,186.0,7.0,2.0,0.0,1.0,717.0,1
41.0,9688.65,70.0,7.0,3.0,0.0,0.0,350.0,0
36.0,47681.81,165.0,3.0,1.0,0.0,1.0,581.0,0
18.0,4237.68,120.0,14.0,1.0,1.0,0.0,620.0,0
40.0,21503.66,255.0,13.0,1.0,0.0,1.0,414.0,0
21.0,23136.78,89.0,14.0,4.0,0.0,0.0,414.0,0
34.0,8413.18,443.0,9.0,4.0,,1.0,315.0,0
58.0,33259.06,162.0,1.0,0.0,0.0,0.0,541.0,0
57.0,41027.47,138.0,11.0,0.0,0.0,0.0,541.0,0
45.0,9605.42,517.0,12.0,2.0,1.0,1.0,615.0,1
49.0,43659.99,490.0,10.0,3.0,0.0,0.0,437.0,1
68.0,44002.0,261.0,5.0,3.0,1.0,0.0,327.0,0
63.0,33533.68,263.0,9.0,2.0,1.0,0.0,822.0,1
69.0,9164.79,128.0,3.0,4.0,0.0,0.0,825.0,1
56.0,5594.05,161.0,8.0,4.0,0.0,0.0,688.0,1
18.0,1105.62,493.0,14.0,1.0,1.0,1.0,374.0,0
31.0,11679.76,301.0,7.0,3.0,1.0,1.0,731.0,1
29.0,38351.84,130.0,10.0,2.0,0.0,1.0,789.0,0
42.0,6770.27,353.0,1.0,3.0,0.0,0.0,750.0,1
51.0,27753.91,43.0,14.0,1.0,,0.0,746.0,1
46.0,36461.84,22.0,2.0,1.0,0.0,1.0,421.0,0
50.0,7614.28,408.0,3.0,2.0,1.0,0.0,748.0,1
44.0,9435.56,129.0,11.0,4.0,0.0,1.0,611.0,0
49.0,40481.43,469.0,5.0,3.0,0.0,0.0,780.0,1
35.0,25803.48,188.0,2.0,2.0,1.0,1.0,367.0,0
48.0,,554.0,13.0,4.0,0.0,1.0,582.0,1
45.0,12994.9,591.0,14.0,1.0,0.0,1.0,600.0,1
56.0,19385.72,554.0,4.0,0.0,1.0,1.0,566.0,1
65.0,4715.97,56.0,6.0,1.0,0.0,0.0,488.0,0
41.0,10682.56,540.0,11.0,2.0,0.0,0.0,791.0,1
45.0,34448.61,507.0,12.0,0.0,1.0,1.0,378.0,1
52.0,43834.64,530.0,2.0,1.0,0.0,1.0,752.0,1
24.0,32944.84,396.0,3.0,3.0,0.0,1.0,819.0,1
34.0,4438.63,505.0,5.0,0.0,0.0,0.0,656.0,1
63.0,33740.75,93.0,9.0,3.0,1.0,0.0,563.0,0
55.0,947.06,4.0,14.0,3.0,0.0,0.0,726.0,0
42.0,46291.88,176.0,1.0,0.0,0.0,1.0,333.0,0
21.0,39871.38,389.0,14.0,1.0,0.0,0.0,397.0,1
38.0,3249.56,158.0,6.0,,0.0,0.0,511.0,0
52.0,30245.88,19.0,11.0,2.0,0.0,1.0,692.0,0
30.0,13381.26,37.0,,0.0,1.0,1.0,818.0,0
65.0,38323.5,38.0,14.0,2.0,1.0,1.0,319.0,0
32.0,12392.11,293.0,6.0,1.0,1.0,0.0,508.0,0
63.0,47834.7,186.0,12.0,4.0,0.0,0.0,372.0,0
20.0,10874.0,301.0,13.0,1.0,1.0,1.0,754.0,0
25.0,13004.15,425.0,11.0,4.0,0.0,0.0,810.0,1
66.0,21265.66,428.0,8.0,3.0,0.0,1.0,849.0,1
58.0,39544.61,271.0,7.0,4.0,0.0,1.0,801.0,1
41.0,14508.53,364.0,8.0,2.0,0.0,1.0,315.0,0
18.0,15224.6,343.0,7.0,0.0,0.0,0.0,494.0,0
25.0,36485.62,153.0,7.0,2.0,0.0,1.0,339.0,0
53.0,14296.48,319.0,6.0,0.0,1.0,1.0,792.0,1
31.0,40809.64,110.0,11.0,,0.0,0.0,320.0,0
31.0,42095.99,202.0,5.0,4.0,1.0,0.0,808.0,1
51.0,3329.23,376.0,3.0,4.0,0.0,0.0,386.0,1
54.0,39471.68,322.0,4.0,0.0,1.0,1.0,806.0,1
69.0,23783.62,405.0,12.0,3.0,1.0,0.0,733.0,1
31.0,21634.55,168.0,7.0,2.0,1.0,1.0,476.0,0
61.0,40432.17,394.0,11.0,2.0,0.0,0.0,574.0,1
38.0,10328.49,391.0,8.0,4.0,1.0,0.0,617.0,1
55.0,23215.75,318.0,8.0,4.0,0.0,1.0,452.0,1
49.0,22217.41,112.0,5.0,3.0,0.0,0.0,394.0,0
26.0,4800.97,30.0,8.0,2.0,0.0,1.0,666.0,0
26.0,26627.02,92.0,4.0,0.0,0.0,1.0,331.0,0
60.0,18142.83,497.0,14.0,4.0,1.0,1.0,393.0,1
51.0,23588.84,82.0,14.0,2.0,0.0,0.0,826.0,0
64.0,48116.07,444.0,7.0,1.0,0.0,0.0,337.0,1
53.0,19501.67,488.0,1.0,0.0,0.0,0.0,573.0,1
54.0,39330.74,5.0,13.0,1.0,0.0,0.0,785.0,0
42.0,42752.01,477.0,14.0,1.0,1.0,1.0,768.0,1
56.0,33496.57,444.0,1.0,3.0,0.0,1.0,526.0,1
20.0,811.99,153.0,1.0,1.0,0.0,0.0,650.0,0
66.0,,41.0,12.0,1.0,1.0,1.0,333.0,0
31.0,2262.45,567.0,4.0,3.0,0.0,0.0,308.0_err,1
19.0,20934.38,383.0,7.0,4.0,1.0,0.0,642.0,1
21.0,47986.12,251.0,9.0,2.0,1.0,0.0,634.0,1
58.0,32310.23,,7.0,0.0,0.0,0.0,631.0_err,0
35.0,9488.69,592.0,8.0,2.0,0.0,1.0,594.0,1
35.0,31032.49,140.0,14.0,2.0,0.0,1.0,584.0,0
63.0,49298.75,439.0,7.0,2.0,1.0,0.0,344.0,1
52.0,20813.38,76.0,13.0,4.0,0.0,0.0,642.0,0
19.0,44837.43,98.0,10.0,2.0,0.0,0.0,318.0,0
23.0,34222.44,355.0,6.0,2.0,0.0,0.0,456.0,1
61.0,45711.94,355.0,7.0,4.0,0.0,0.0,582.0,1
22.0,1499.83,512.0,6.0,4.0,0.0,1.0,750.0,1
53.0,47474.27,521.0,10.0,4.0,0.0,1.0,577.0,1
52.0,17602.19,268.0,3.0,2.0,0.0,1.0,342.0,0
55.0,3497.66,129.0,2.0,3.0,1.0,1.0,723.0,0
57.0,393.29,230.0,2.0,2.0,0.0,1.0,736.0,1
68.0,10353.89,492.0,7.0,2.0,0.0,1.0,680.0,1
60.0,7590.5,99.0,13.0,1.0,1.0,1.0,484.0,0
62.0,30318.48,157.0,12.0,1.0,1.0,0.0,349.0,0
63.0,49056.54,526.0,5.0,,0.0,1.0,558.0,1
59.0,21761.56,374.0,10.0,0.0,0.0,1.0,426.0,0
25.0,33780.72,299.0,7.0,2.0,1.0,0.0,387.0,0
37.0,18890.1,334.0,8.0,1.0,0.0,1.0,536.0,0
21.0,31773.06,507.0,9.0,0.0,0.0,1.0,491.0,0
58.0,33310.2,,7.0,2.0,0.0,0.0,602.0,1
36.0,15933.65,223.0,5.0,1.0,0.0,0.0,662.0,0
51.0,28334.77,546.0,8.0,2.0,0.0,0.0,510.0,1
56.0,16684.5,343.0,10.0,4.0,0.0,0.0,372.0,1
28.0,49919.84,47.0,11.0,0.0,0.0,0.0,418.0,0
51.0,15825.32,79.0,,2.0,0.0,0.0,,0
65.0,46010.51,304.0,1.0,4.0,0.0,,685.0,1
44.0,8806.26,179.0,10.0,0.0,0.0,0.0,671.0,0
28.0,9230.44,257.0,2.0,0.0,0.0,0.0,600.0,1
50.0,9596.76,326.0,1.0,0.0,0.0,1.0,617.0,1
55.0,5007.11,459.0,1.0,0.0,1.0,1.0,826.0,1
40.0,27067.65,384.0,14.0,0.0,0.0,0.0,423.0,0
67.0,9950.99,359.0,9.0,1.0,0.0,1.0,750.0,1
51.0,870.56,580.0,12.0,4.0,0.0,0.0,698.0,1
54.0,42620.1,467.0,8.0,3.0,1.0,1.0,310.0,1
38.0,26320.22,376.0,3.0,4.0,0.0,0.0,576.0,1
29.0,4547.67,247.0,14.0,3.0,1.0,1.0,,0
59.0,32915.09,362.0,11.0,3.0,0.0,0.0,329.0,0
21.0,29508.21,279.0,11.0,,0.0,1.0,504.0,0
,1235.04,264.0,8.0,0.0,0.0,1.0,350.0,0
69.0,2859.18,14.0,10.0,0.0,0.0,1.0,423.0,0
49.0,44953.51,,4.0,3.0,0.0,1.0,448.0,1
23.0,43134.14,279.0,10.0,1.0,0.0,0.0,848.0,1
39.0,49257.09,497.0,5.0,4.0,0.0,1.0,577.0,1
67.0,23703.88,419.0,14.0,4.0,1.0,1.0,419.0,1
18.0,48439.03,55.0,13.0,4.0,0.0,0.0,304.0,0
,29615.09,63.0,12.0,4.0,0.0,0.0,596.0,0
31.0,30536.63,585.0,14.0,2.0,1.0,1.0,736.0,1
38.0,9389.84,200.0,2.0,3.0,0.0,0.0,497.0,0
19.0,9057.17,67.0,3.0,1.0,0.0,1.0,487.0,0
69.0,6044.09,249.0,6.0,4.0,0.0,1.0,457.0,1
54.0,33198.27,106.0,10.0,1.0,1.0,0.0,479.0,0
59.0,12706.9,594.0,11.0,2.0,1.0,0.0,561.0,1
31.0,2339.37,58.0,10.0,2.0,0.0,0.0,653.0,0
43.0,6408.61,495.0,3.0,0.0,0.0,1.0,465.0,1
57.0,31832.15,44.0,11.0,1.0,0.0,1.0,800.0,0
47.0,49078.34,565.0,11.0,0.0,0.0,1.0,848.0,1
21.0,44439.61,317.0,8.0,1.0,1.0,1.0,379.0,0
54.0,26362.24,388.0,10.0,2.0,0.0,0.0,610.0,1
42.0,12859.75,522.0,5.0,3.0,0.0,1.0,800.0,1
65.0,19347.51,562.0,13.0,4.0,0.0,1.0,488.0,1
54.0,45234.9,197.0,12.0,1.0,1.0,0.0,360.0,0
38.0,7226.01,27.0,4.0,1.0,0.0,0.0,724.0,0
53.0,1076.29,501.0,10.0,1.0,0.0,0.0,599.0,0
18.0,28225.96,286.0,9.0,2.0,1.0,1.0,573.0,1
18.0,2568.18,11.0,10.0,4.0,0.0,1.0,727.0,0
57.0,45022.89,73.0,3.0,4.0,0.0,0.0,574.0,0
62.0,44015.11,473.0,4.0,1.0,0.0,0.0,475.0,1
51.0,32648.56,302.0,9.0,4.0,0.0,0.0,768.0,1
51.0,8720.14,248.0,1.0,0.0,0.0,1.0,765.0,1
38.0,20853.15,557.0,1.0,1.0,1.0,0.0,790.0,1
69.0,2169.96,23.0,8.0,3.0,0.0,1.0,433.0,0
63.0,47309.68,170.0,8.0,1.0,1.0,0.0,527.0,0
64.0,15820.47,2.0,11.0,4.0,0.0,0.0,464.0,0
43.0,2287.26,360.0,7.0,0.0,0.0,1.0,755.0,1
20.0,20363.97,167.0,8.0,2.0,0.0,0.0,459.0,0
60.0,44239.51,469.0,6.0,2.0,0.0,0.0,334.0,1
61.0,10698.57,581.0,5.0,0.0,0.0,1.0,841.0,1
59.0,12672.26,101.0,11.0,4.0,0.0,1.0,755.0,0
64.0,30961.69,5.0,11.0,0.0,0.0,0.0,764.0,0
22.0,20365.13,298.0,13.0,4.0,1.0,1.0,459.0,0
33.0,25128.73,292.0,13.0,1.0,0.0,1.0,303.0,0
57.0,45567.32,370.0,10.0,3.0,0.0,0.0,369.0,0
50.0,34638.43,219.0,3.0,3.0,1.0,0.0,553.0,0
28.0,15403.37,567.0,5.0,3.0,0.0,1.0,588.0,1
21.0,47335.61,452.0,5.0,4.0,1.0,1.0,,0
58.0,28233.51,,9.0,4.0,1.0,1.0,535.0,1
21.0,32480.22,218.0,11.0,0.0,1.0,0.0,518.0,0
25.0,12668.32,368.0,2.0,2.0,0.0,1.0,495.0,1
44.0,24414.17,143.0,6.0,2.0,1.0,1.0,643.0,1
43.0,32025.6,351.0,3.0,0.0,1.0,1.0,447.0,1
23.0,43957.57,581.0,11.0,4.0,0.0,0.0,760.0,1
30.0,35251.46,8.0,4.0,4.0,0.0,0.0,825.0,0
58.0,4042.02,401.0,12.0,4.0,0.0,0.0,541.0,0
45.0,4256.28,469.0,6.0,2.0,0.0,0.0,484.0,1
,28864.08,96.0,13.0,1.0,0.0,1.0,627.0,0
44.0,25405.71,550.0,10.0,2.0,0.0,1.0,626.0,1
29.0,15011.43,533.0,10.0,4.0,,0.0,808.0,1
32.0,6754.84,499.0,4.0,2.0,0.0,1.0,562.0,1
33.0,5928.76,523.0,11.0,0.0,1.0,0.0,302.0,1
66.0,37426.3,177.0,14.0,3.0,0.0,1.0,839.0,0
59.0,29170.03,107.0,8.0,4.0,0.0,0.0,312.0,0
49.0,46159.92,147.0,7.0,2.0,1.0,1.0,488.0,0
64.0,20926.26,51.0,6.0,4.0,0.0,0.0,828.0,0
29.0,,107.0,,2.0,0.0,0.0,688.0,0
42.0,49900.81,152.0,8.0,2.0,0.0,0.0,556.0,1
24.0,,337.0,8.0,0.0,0.0,0.0,313.0,0
57.0,48365.89,440.0,13.0,3.0,0.0,1.0,641.0,1
37.0,44912.64,255.0,1.0,2.0,0.0,1.0,356.0,0
26.0,22664.88,531.0,11.0,3.0,0.0,0.0,587.0,0
65.0,11892.47,192.0,12.0,3.0,0.0,1.0,353.0,0
49.0,30113.8,142.0,1.0,1.0,0.0,0.0,568.0,1
50.0,3010.16,58.0,12.0,1.0,0.0,1.0,733.0,0
19.0,15914.65,272.0,5.0,0.0,1.0,1.0,306.0,1
47.0,15204.3,425.0,9.0,0.0,1.0,1.0,496.0,1
43.0,26286.72,546.0,4.0,2.0,1.0,0.0,394.0,1
27.0,40846.48,196.0,,4.0,0.0,0.0,443.0,1
56.0,,124.0,6.0,3.0,1.0,1.0,316.0,0
36.0,44951.06,36.0,5.0,1.0,0.0,1.0,328.0,0
69.0,19603.3,90.0,3.0,0.0,1.0,0.0,377.0,0
61.0,11767.12,49.0,13.0,3.0,0.0,1.0,802.0,0
49.0,32198.73,279.0,11.0,3.0,0.0,1.0,450.0,0
29.0,20055.04,376.0,10.0,1.0,1.0,0.0,637.0,0
36.0,43102.19,37.0,10.0,3.0,1.0,1.0,646.0,0
24.0,34306.42,143.0,7.0,2.0,0.0,1.0,795.0,1
52.0,31352.0,373.0,5.0,2.0,0.0,1.0,675.0,1
66.0,45326.82,234.0,3.0,3.0,1.0,0.0,522.0,1
23.0,10600.74,153.0,4.0,2.0,0.0,1.0,523.0,0
,17245.53,487.0,5.0,1.0,,1.0,589.0,1
35.0,36713.56,133.0,4.0,1.0,0.0,1.0,388.0,0
51.0,44246.33,132.0,8.0,4.0,0.0,1.0,468.0,1
,28543.67,367.0,12.0,3.0,0.0,0.0,471.0,1
52.0,43275.44,337.0,10.0,2.0,0.0,1.0,763.0,1
68.0,7762.06,49.0,1.0,4.0,1.0,0.0,,0
59.0,41584.84,386.0,5.0,2.0,,1.0,784.0,1
20.0,42042.43,,6.0,0.0,1.0,1.0,347.0,0
33.0,31425.09,,13.0,1.0,1.0,1.0,831.0,0
53.0,12176.31,228.0,1.0,0.0,0.0,0.0,511.0,1
18.0,18816.76,208.0,7.0,0.0,0.0,1.0,364.0,0
47.0,28957.73,182.0,12.0,2.0,1.0,1.0,590.0,0
46.0,6990.32,489.0,12.0,0.0,0.0,0.0,536.0,0
28.0,39693.25,16.0,14.0,2.0,0.0,1.0,620.0,0
52.0,3176.68,496.0,12.0,0.0,0.0,1.0,838.0,1
58.0,16901.88,312.0,9.0,3.0,0.0,0.0,803.0,0
44.0,43132.17,420.0,7.0,1.0,0.0,0.0,689.0,1
28.0,5020.92,195.0,8.0,2.0,0.0,0.0,309.0,0
47.0,13630.9,86.0,11.0,2.0,0.0,1.0,705.0,0
65.0,6336.86,191.0,13.0,4.0,1.0,1.0,464.0,0
47.0,10032.61,556.0,8.0,2.0,0.0,1.0,526.0,1
40.0,49189.74,110.0,6.0,0.0,1.0,0.0,573.0,0
60.0,17062.42,101.0,12.0,3.0,1.0,1.0,762.0,0
43.0,21939.94,473.0,3.0,3.0,0.0,1.0,715.0,1
27.0,6948.07,552.0,12.0,0.0,0.0,1.0,763.0,1
41.0,3859.73,390.0,10.0,4.0,0.0,1.0,,0
36.0,750.52,518.0,13.0,4.0,0.0,1.0,645.0,0
64.0,42353.87,258.0,4.0,3.0,0.0,1.0,420.0,1
55.0,46820.27,42.0,6.0,4.0,0.0,1.0,491.0,0
61.0,27764.34,203.0,14.0,4.0,0.0,0.0,704.0,1
54.0,11928.22,102.0,7.0,3.0,0.0,0.0,688.0,0
41.0,10099.36,463.0,2.0,1.0,0.0,1.0,413.0,0
67.0,26131.82,439.0,9.0,2.0,0.0,1.0,558.0,1
41.0,17702.26,227.0,7.0,0.0,0.0,1.0,550.0,0
62.0,943.37,329.0,4.0,0.0,0.0,1.0,477.0,0
45.0,11204.79,,3.0,4.0,1.0,0.0,734.0,1
66.0,36741.95,325.0,13.0,4.0,1.0,0.0,311.0,1
56.0,38214.01,333.0,5.0,0.0,1.0,0.0,712.0,1
45.0,7202.83,61.0,13.0,2.0,0.0,0.0,812.0,0
55.0,6953.72,,13.0,1.0,0.0,0.0,654.0,1
23.0,11831.23,132.0,11.0,2.0,0.0,0.0,429.0,0
47.0,33736.81,510.0,13.0,1.0,0.0,0.0,349.0,1
69.0,20325.14,144.0,14.0,3.0,1.0,0.0,318.0,0
61.0,34058.63,406.0,6.0,1.0,0.0,1.0,509.0,0
66.0,45207.18,287.0,10.0,0.0,0.0,1.0,636.0,1
67.0,13143.35,71.0,12.0,3.0,1.0,1.0,528.0,0
51.0,47983.06,566.0,4.0,3.0,0.0,0.0,397.0,1
35.0,18935.93,381.0,14.0,3.0,0.0,0.0,436.0,0
41.0,40290.43,330.0,3.0,4.0,0.0,1.0,791.0,1
36.0,24698.99,134.0,12.0,1.0,1.0,1.0,662.0,0
26.0,1479.33,489.0,8.0,1.0,0.0,1.0,793.0,1
35.0,2579.52,298.0,11.0,3.0,0.0,0.0,437.0_err,0
51.0,20599.34,239.0,14.0,3.0,1.0,1.0,431.0,0
51.0,4804.59,463.0,8.0,1.0,0.0,1.0,384.0,1
27.0,7464.49,52.0,14.0,4.0,0.0,0.0,758.0,0
45.0,19161.02,536.0,6.0,1.0,0.0,1.0,494.0,1
35.0,14702.39,288.0,13.0,2.0,0.0,1.0,655.0,0
41.0,36801.32,496.0,3.0,2.0,0.0,1.0,600.0,1
69.0,37696.77,564.0,13.0,2.0,0.0,1.0,350.0,1
48.0,18946.38,260.0,13.0,3.0,0.0,1.0,413.0,0
58.0,7962.8,241.0,6.0,0.0,1.0,0.0,664.0,0
66.0,35362.95,175.0,6.0,1.0,1.0,0.0,313.0,1
53.0,20191.29,591.0,8.0,3.0,1.0,1.0,572.0,1
31.0,,540.0,14.0,4.0,0.0,0.0,455.0,1
38.0,46517.94,347.0,1.0,1.0,0.0,0.0,518.0,1
20.0,2613.82,261.0,3.0,1.0,1.0,0.0,713.0,0
26.0,28181.9,32.0,1.0,4.0,0.0,1.0,639.0,1
21.0,29781.74,318.0,12.0,2.0,0.0,1.0,589.0,0
57.0,49050.66,319.0,8.0,0.0,0.0,0.0,,1
21.0,8042.21,206.0,9.0,4.0,1.0,1.0,,0
31.0,11765.36,357.0,6.0,0.0,1.0,0.0,638.0,1
56.0,39329.31,388.0,2.0,1.0,0.0,1.0,608.0,1
54.0,46918.82,82.0,1.0,0.0,1.0,1.0,506.0,0
67.0,13984.96,196.0,14.0,1.0,0.0,1.0,733.0,0
54.0,36981.06,110.0,1.0,1.0,1.0,1.0,738.0,1
69.0,20217.66,386.0,7.0,4.0,1.0,1.0,567.0,1
21.0,34451.3,433.0,4.0,0.0,0.0,1.0,602.0,1
49.0,4372.69,560.0,11.0,3.0,0.0,1.0,611.0,1
31.0,10621.99,459.0,7.0,0.0,0.0,1.0,690.0,1
37.0,5617.97,89.0,1.0,2.0,0.0,0.0,680.0,0
61.0,19502.6,363.0,8.0,0.0,0.0,0.0,389.0,1
35.0,12110.06,485.0,9.0,4.0,0.0,1.0,841.0,1
19.0,41887.41,166.0,2.0,0.0,0.0,0.0,380.0,0
44.0,32764.94,204.0,4.0,1.0,,1.0,304.0,1
19.0,29612.22,312.0,11.0,3.0,0.0,1.0,420.0,0
36.0,34680.32,208.0,14.0,2.0,0.0,1.0,311.0,0
32.0,22719.09,,6.0,3.0,0.0,0.0,589.0,1
36.0,12257.73,362.0,6.0,2.0,1.0,1.0,781.0,0
52.0,443.92,257.0,5.0,4.0,1.0,0.0,334.0,0
52.0,17853.49,255.0,12.0,,0.0,0.0,573.0,0
31.0,38603.13,351.0,11.0,4.0,1.0,0.0,528.0,1
51.0,40359.7,19.0,5.0,1.0,0.0,1.0,716.0,0
,17094.57,6.0,1.0,2.0,1.0,0.0,476.0,0
36.0,34372.53,372.0,4.0,2.0,0.0,0.0,329.0,1
19.0,9966.72,581.0,5.0,4.0,1.0,1.0,772.0,1
26.0,31773.69,478.0,12.0,0.0,0.0,1.0,460.0,0
35.0,37424.37,81.0,6.0,3.0,0.0,0.0,493.0,0
63.0,367.79,120.0,11.0,,0.0,0.0,396.0,0
65.0,28306.38,430.0,11.0,2.0,0.0,1.0,823.0,1
30.0,30667.28,289.0,11.0,3.0,1.0,0.0,421.0,0
57.0,19499.78,271.0,6.0,3.0,0.0,0.0,699.0,1
26.0,24923.91,16.0,11.0,4.0,0.0,1.0,401.0,0
53.0,14185.27,,,4.0,0.0,1.0,811.0,0
40.0,3185.62,94.0,1.0,4.0,0.0,1.0,807.0,0
33.0,15655.98,281.0,5.0,4.0,0.0,1.0,354.0,0
50.0,33403.44,589.0,11.0,3.0,0.0,0.0,710.0,1
66.0,22552.3,124.0,11.0,2.0,0.0,1.0,405.0,0
61.0,4772.42,174.0,14.0,3.0,0.0,1.0,672.0,0
42.0,47379.28,455.0,6.0,0.0,0.0,0.0,443.0,1
62.0,49814.7,539.0,6.0,1.0,,1.0,619.0,1
29.0,29784.9,457.0,7.0,0.0,0.0,0.0,593.0,1
18.0,46050.56,256.0,2.0,0.0,0.0,1.0,341.0,1
50.0,203.33,123.0,4.0,1.0,0.0,1.0,798.0,0
37.0,,261.0,12.0,1.0,0.0,1.0,333.0,0
55.0,44413.68,178.0,13.0,0.0,0.0,1.0,760.0,1
47.0,47719.75,65.0,9.0,2.0,0.0,0.0,407.0_err,0
67.0,9837.7,283.0,5.0,0.0,0.0,1.0,674.0,0
,93.8,261.0,14.0,2.0,1.0,0.0,458.0,0
53.0,20801.98,47.0,4.0,0.0,0.0,0.0,693.0,0
58.0,9650.43,473.0,14.0,1.0,0.0,1.0,677.0,1
30.0,7816.49,182.0,7.0,0.0,0.0,1.0,333.0,0
69.0,13906.61,310.0,4.0,2.0,0.0,0.0,426.0,1
52.0,27267.81,193.0,8.0,1.0,0.0,0.0,473.0,0
47.0,47788.15,231.0,10.0,4.0,,0.0,674.0,0
56.0,49387.96,578.0,4.0,2.0,0.0,1.0,703.0,1
26.0,41227.43,145.0,2.0,0.0,0.0,0.0,418.0,0
19.0,7706.92,172.0,5.0,0.0,0.0,0.0,825.0,1
62.0,26682.35,5.0,4.0,2.0,0.0,1.0,338.0,0
18.0,9245.51,149.0,9.0,4.0,0.0,1.0,523.0,0
28.0,43565.91,585.0,12.0,1.0,0.0,1.0,743.0,1
33.0,30420.69,30.0,5.0,3.0,0.0,0.0,469.0,0
32.0,42773.97,521.0,9.0,1.0,0.0,,819.0,1
48.0,25534.6,221.0,7.0,4.0,0.0,,307.0_err,0
61.0,33369.7,300.0,14.0,4.0,1.0,0.0,656.0,0
24.0,1879.76,538.0,12.0,3.0,0.0,1.0,324.0,1
36.0,39777.28,436.0,10.0,0.0,1.0,0.0,666.0,1
50.0,35725.84,472.0,9.0,2.0,0.0,1.0,,1
36.0,38035.19,483.0,11.0,3.0,1.0,1.0,797.0,1
59.0,32888.72,129.0,9.0,1.0,0.0,0.0,831.0,0
68.0,25339.59,84.0,7.0,4.0,,0.0,322.0,0
59.0,26888.91,191.0,,2.0,0.0,0.0,439.0,0
30.0,21081.88,405.0,4.0,2.0,0.0,0.0,536.0,1
50.0,14401.88,218.0,12.0,1.0,0.0,1.0,390.0,0
22.0,49369.32,211.0,10.0,1.0,0.0,0.0,363.0,0
52.0,19458.88,57.0,14.0,2.0,1.0,1.0,581.0,0
62.0,18756.41,519.0,5.0,1.0,0.0,1.0,467.0,1
45.0,24398.26,188.0,14.0,4.0,0.0,0.0,769.0,0
68.0,14622.16,570.0,10.0,,0.0,0.0,377.0,1
68.0,22896.21,34.0,8.0,3.0,1.0,0.0,613.0,0
61.0,12198.09,182.0,14.0,1.0,1.0,0.0,664.0,0
61.0,13749.02,486.0,1.0,3.0,0.0,0.0,804.0,1
22.0,22909.25,242.0,2.0,0.0,1.0,,772.0,1
18.0,42946.45,192.0,8.0,2.0,1.0,1.0,646.0,0
30.0,27147.37,548.0,7.0,0.0,0.0,1.0,581.0,1
47.0,41801.86,71.0,11.0,1.0,0.0,1.0,361.0,0
59.0,10579.37,278.0,5.0,4.0,0.0,1.0,411.0,0
29.0,9713.57,380.0,14.0,0.0,0.0,1.0,476.0,0
20.0,48393.68,343.0,3.0,4.0,0.0,0.0,763.0,1
51.0,36977.93,298.0,11.0,3.0,0.0,0.0,696.0,1
55.0,44752.37,13.0,1.0,3.0,0.0,0.0,669.0,1
69.0,8407.62,116.0,,1.0,0.0,0.0,683.0,0
25.0,5587.91,84.0,6.0,4.0,1.0,0.0,413.0,0
48.0,,458.0,2.0,3.0,0.0,1.0,809.0,1
52.0,27425.15,351.0,10.0,4.0,1.0,1.0,392.0,1
47.0,13049.83,150.0,14.0,1.0,0.0,0.0,741.0,0
24.0,44621.38,361.0,,4.0,0.0,0.0,769.0,1
21.0,43650.98,439.0,4.0,0.0,0.0,1.0,669.0,1
52.0,29629.24,183.0,12.0,4.0,0.0,1.0,424.0,0
46.0,26406.44,526.0,12.0,3.0,1.0,0.0,470.0,0
61.0,833.43,388.0,11.0,2.0,1.0,1.0,804.0,0
27.0,48692.48,475.0,9.0,0.0,0.0,1.0,815.0,0
34.0,39805.02,524.0,12.0,0.0,0.0,1.0,335.0,1
53.0,43920.51,432.0,7.0,1.0,1.0,0.0,385.0,1
25.0,33218.83,556.0,5.0,1.0,0.0,0.0,815.0,1
25.0,1832.62,93.0,11.0,3.0,0.0,0.0,612.0,0
43.0,36262.92,316.0,4.0,1.0,0.0,1.0,454.0,0
57.0,35337.65,108.0,6.0,4.0,0.0,0.0,418.0,0
55.0,48853.79,238.0,11.0,0.0,1.0,,416.0,0
68.0,20241.7,7.0,7.0,4.0,0.0,1.0,565.0,0
30.0,33199.18,144.0,13.0,2.0,0.0,0.0,645.0,0
58.0,453.32,,12.0,2.0,0.0,0.0,485.0,0
56.0,27974.76,451.0,3.0,4.0,1.0,0.0,310.0,1
33.0,35582.23,62.0,11.0,3.0,0.0,0.0,726.0,0
43.0,15776.08,445.0,3.0,0.0,0.0,1.0,647.0,1
27.0,30990.65,157.0,3.0,1.0,0.0,0.0,659.0,1
31.0,21413.49,282.0,11.0,0.0,0.0,1.0,457.0,1
40.0,29020.31,343.0,11.0,4.0,1.0,0.0,501.0,0
46.0,5518.72,140.0,8.0,3.0,0.0,0.0,590.0,0
55.0,3627.72,247.0,6.0,2.0,,1.0,398.0,0
51.0,37835.07,184.0,5.0,4.0,1.0,0.0,418.0,0
33.0,25883.12,74.0,8.0,2.0,,,820.0,0
