claim_amount,policy_age_years,prev_claims,injury_severity,days_to_report,num_witnesses,vehicle_age_years,repair_cost,agent_flagged,is_fraud
11982.27,18.0,7.0,3.0,4.0,0.0,17.0,5018.07,0.0,1
357592.15,6.2,7.0,4.0,51.0,2.0,7.0,43620.38,0.0,1
185789.78,9.5,1.0,4.0,56.0,4.0,3.0,48184.22,0.0,0
464031.32,14.0,2.0,2.0,64.0,3.0,13.0,17988.24,1.0,0
236571.69,5.4,1.0,4.0,71.0,1.0,1.0,13176.09,0.0,0
48273.19,0.3,9.0,4.0,13.0,3.0,14.0,36171.52,0.0,1
187390.27,4.5,3.0,4.0,34.0,2.0,16.0,1871.39,0.0,1
228922.41,0.8,6.0,4.0,6.0,1.0,6.0,43855.23,1.0,1
204587.1,16.9,8.0,2.0,74.0,1.0,5.0,6798.13,1.0,1
158849.21,4.6,0.0,3.0,61.0,0.0,16.0,12513.02,0.0,1
184204.89,4.2,7.0,4.0,5.0,2.0,4.0,33022.25,0.0,0
473298.14,12.6,0.0,1.0,12.0,4.0,8.0,49664.13,0.0,0
133847.38,18.8,8.0,2.0,31.0,4.0,7.0,25241.85,0.0,1
105148.11,6.4,5.0,3.0,39.0,0.0,,38733.36,1.0,1
361081.3,3.4,9.0,4.0,71.0,0.0,15.0,49314.2,0.0,1
65652.88,8.3,2.0,1.0,50.0,0.0,6.0,15194.1,0.0,0
249281.75,16.1,1.0,2.0,1.0,0.0,3.0,35479.8,0.0,0
82087.17,1.8,0.0,3.0,60.0,4.0,15.0,35209.75,0.0,0
320194.85,5.6,0.0,4.0,43.0,4.0,11.0,,0.0,0
403421.7,19.6,9.0,2.0,39.0,3.0,18.0,34581.95,0.0,1
178498.54,3.5,3.0,4.0,48.0,4.0,15.0,34215.02,0.0,1
70284.58,8.7,7.0,1.0,79.0,1.0,3.0,32178.5,0.0,1
289832.09,3.7,6.0,2.0,60.0,2.0,11.0,17021.96,0.0,1
239684.47,14.9,2.0,2.0,39.0,4.0,4.0,40617.36,1.0,0
329215.24,16.7,7.0,4.0,51.0,2.0,18.0,20408.02,0.0,1
82846.48,2.1,3.0,3.0,26.0,0.0,6.0,7215.05,1.0,1
372336.45,17.3,2.0,1.0,7.0,2.0,0.0,1428.56,0.0,0
22797.55,11.4,5.0,4.0,42.0,2.0,4.0,3366.2,1.0,0
112820.2,9.3,9.0,4.0,77.0,1.0,0.0,14826.82,0.0,1
199242.27,7.8,,3.0,3.0,4.0,9.0,2231.56,1.0,1
443230.09,17.8,4.0,2.0,13.0,2.0,6.0,,1.0,0
499061.21,6.0,7.0,3.0,21.0,0.0,4.0,3816.18,0.0,1
262856.15,15.0,0.0,1.0,86.0,3.0,9.0,30354.96,0.0,0
498120.7,17.6,7.0,1.0,38.0,2.0,18.0,39373.19,0.0,1
,11.5,7.0,1.0,27.0,2.0,18.0,47367.37,0.0,0
283678.37,7.6,4.0,2.0,51.0,0.0,16.0,39932.32,1.0,1
383259.32,7.5,0.0,4.0,8.0,4.0,14.0,11350.71,0.0,0
134426.49,15.3,6.0,4.0,28.0,2.0,5.0,1813.26,0.0,1
358837.97,18.1,5.0,3.0,,3.0,19.0,30013.46,0.0,1
284332.17,3.7,0.0,4.0,28.0,2.0,10.0,46198.33,0.0,0
164544.35,15.9,7.0,2.0,74.0,1.0,15.0,46701.61,1.0,1
126256.46,3.8,6.0,3.0,71.0,0.0,2.0,16094.72,0.0,1
458008.16,2.8,1.0,2.0,6.0,1.0,11.0,27477.44,0.0,1
340085.46,4.7,,2.0,54.0,2.0,9.0,44941.8,1.0,1
165918.8,10.8,9.0,4.0,16.0,2.0,10.0,,0.0,1
246061.58,18.2,2.0,3.0,50.0,1.0,16.0,35538.95,0.0,0
210101.25,4.2,5.0,3.0,32.0,0.0,7.0,6337.7,0.0,1
423338.56,18.4,9.0,4.0,80.0,3.0,3.0,6722.59,,1
392210.52,,6.0,1.0,21.0,0.0,16.0,37220.26,0.0,1
329384.47,5.2,6.0,4.0,63.0,1.0,3.0,44621.41,0.0,1
239637.77,1.7,9.0,4.0,59.0,2.0,9.0,19016.64,0.0,1
192991.53,1.7,6.0,2.0,37.0,2.0,9.0,45628.06,0.0,0
130941.13,10.0,5.0,4.0,32.0,0.0,13.0,32000.47,1.0,1
52257.46,2.8,9.0,2.0,35.0,,0.0,14622.5,1.0,1
205941.17,8.9,2.0,4.0,20.0,3.0,0.0,8940.5,0.0,0
356192.45,9.2,5.0,3.0,61.0,2.0,18.0,33283.71,0.0,1
155896.16,5.3,9.0,3.0,20.0,0.0,13.0,46169.04,0.0,0
206368.45,17.9,8.0,3.0,72.0,3.0,15.0,45344.33,0.0,1
93429.02,15.9,2.0,2.0,25.0,1.0,4.0,41665.61,0.0,0
255482.78,14.6,4.0,1.0,3.0,1.0,11.0,35295.69,0.0,1
298592.29,0.8,8.0,2.0,50.0,3.0,9.0,5591.9,1.0,1
91143.46,18.8,0.0,2.0,33.0,2.0,14.0,14272.24,1.0,0
394220.78,18.6,1.0,3.0,74.0,,0.0,36267.11,0.0,0
370462.38,8.8,6.0,2.0,16.0,4.0,16.0,40854.36,0.0,0
82443.68,13.6,8.0,3.0,79.0,0.0,7.0,41333.34,0.0,1
55475.49,12.4,6.0,4.0,47.0,4.0,11.0,48725.52,0.0,0
415493.28,9.2,3.0,1.0,82.0,4.0,11.0,12679.27,0.0,0
457874.28,2.2,,4.0,30.0,3.0,19.0,28801.84,0.0,1
316373.73,4.2,6.0,1.0,24.0,4.0,19.0,34922.22,0.0,1
128754.56,5.9,7.0,2.0,83.0,3.0,11.0,16690.8,1.0,1
238832.48,19.6,8.0,3.0,32.0,3.0,0.0,36293.4,0.0,1
413172.0,18.6,1.0,2.0,63.0,3.0,18.0,39841.95,0.0,0
325856.91,12.9,8.0,,50.0,4.0,4.0,41195.74,0.0,0
188507.1,13.1,1.0,1.0,1.0,0.0,0.0,1920.94,0.0,0
381741.37,6.9,9.0,1.0,,0.0,13.0,43291.47,0.0,1
340148.12,14.1,1.0,1.0,59.0,3.0,4.0,,0.0,0
181811.66,2.3,9.0,1.0,57.0,1.0,3.0,5433.79,0.0,1
354184.28,7.6,0.0,2.0,24.0,1.0,6.0,20079.26,0.0,0
334175.39,7.8,9.0,3.0,69.0,4.0,14.0,20574.21,0.0,1
145518.86,7.7,2.0,2.0,81.0,4.0,14.0,30033.15,0.0,1
78016.18,1.0,5.0,2.0,55.0,3.0,9.0,35179.82,0.0,0
252490.16,1.8,7.0,2.0,4.0,4.0,1.0,14721.15,0.0,1
370294.0,0.5,2.0,4.0,75.0,1.0,13.0,38842.47,0.0,1
431930.82,6.7,0.0,4.0,13.0,2.0,5.0,37949.11,0.0,1
470842.0,9.3,0.0,1.0,54.0,1.0,10.0,10386.97,0.0,0
103073.31,9.2,5.0,2.0,16.0,,9.0,41914.83,0.0,0
459858.65,12.6,3.0,4.0,71.0,2.0,11.0,36716.12,0.0,1
485793.2,18.6,1.0,1.0,58.0,0.0,3.0,43266.04,1.0,1
194245.8,1.9,5.0,3.0,9.0,3.0,4.0,27753.6,0.0,0
34536.19,14.1,6.0,1.0,17.0,3.0,7.0,28283.44,0.0,0
487854.78,6.6,4.0,3.0,62.0,0.0,17.0,37158.62,0.0,1
45533.09,4.1,6.0,1.0,27.0,4.0,2.0,23167.14,1.0,1
421054.95,1.7,5.0,4.0,3.0,3.0,0.0,44581.44,0.0,1
425308.47,3.6,7.0,3.0,83.0,0.0,17.0,39132.26,0.0,1
70946.3,15.0,1.0,3.0,65.0,3.0,,29044.48,0.0,0
307646.93,18.6,1.0,4.0,76.0,3.0,11.0,31416.56,0.0,0
285047.83,8.2,2.0,2.0,4.0,2.0,4.0,34145.76,1.0,0
155723.58,5.8,2.0,1.0,78.0,0.0,7.0,26248.47,0.0,1
361910.59,4.6,2.0,1.0,21.0,3.0,,22232.88,0.0,0
141615.2,4.7,2.0,3.0,48.0,1.0,5.0,43894.66,,0
164238.36,1.2,2.0,4.0,33.0,1.0,1.0,44284.75,0.0,1
183236.76,8.3,2.0,4.0,10.0,4.0,15.0,5301.67,0.0,0
26697.29,12.2,9.0,4.0,2.0,0.0,14.0,29470.22,1.0,1
436840.76,4.8,8.0,1.0,2.0,2.0,9.0,7196.04,0.0,1
165118.13,8.2,0.0,2.0,58.0,2.0,1.0,5916.87,0.0,0
8149.77,10.5,1.0,,46.0,2.0,1.0,15131.55,1.0,0
210170.69,10.8,9.0,1.0,11.0,2.0,3.0,9622.45,0.0,0
136900.56,18.9,6.0,4.0,54.0,3.0,18.0,22762.76,0.0,0
361073.06,1.7,4.0,1.0,45.0,1.0,1.0,2915.08,0.0,1
167122.84,0.7,9.0,1.0,14.0,4.0,13.0,37985.9,0.0,1
371218.43,14.7,1.0,1.0,21.0,3.0,10.0,11172.67,0.0,0
493498.2,8.4,2.0,2.0,53.0,1.0,13.0,27034.99,1.0,1
68732.94,3.0,7.0,1.0,33.0,0.0,2.0,45381.28,0.0,1
139776.92,,5.0,3.0,79.0,4.0,15.0,45107.56,0.0,0
346591.4,17.6,3.0,1.0,84.0,0.0,4.0,2561.72,0.0,0
331957.01,12.8,2.0,1.0,27.0,4.0,5.0,10317.3,0.0,0
313077.21,3.7,0.0,2.0,61.0,4.0,11.0,10298.17,0.0,0
3931.39,7.7,7.0,2.0,38.0,0.0,11.0,42115.29,0.0,1
245708.3,5.1,9.0,3.0,1.0,0.0,9.0,48795.69,1.0,1
415266.19,1.2,5.0,2.0,5.0,0.0,2.0,37117.03,0.0,1
116534.32,0.5,7.0,2.0,56.0,3.0,8.0,22470.71,1.0,1
67217.97,9.9,0.0,1.0,41.0,0.0,10.0,48418.6,0.0,0
244577.25,4.7,5.0,3.0,78.0,3.0,16.0,41678.09,0.0,1
426856.32,9.1,0.0,1.0,6.0,4.0,4.0,11783.91,1.0,0
203977.88,4.1,3.0,4.0,48.0,2.0,18.0,21665.73,0.0,0
170122.72,19.4,3.0,2.0,18.0,4.0,1.0,22237.55,0.0,0
353410.43,12.3,1.0,2.0,48.0,1.0,3.0,28137.71,0.0,0
15941.26,16.9,6.0,4.0,30.0,3.0,18.0,40457.11,0.0,0
191385.17,19.3,4.0,4.0,70.0,4.0,3.0,14223.51,0.0,0
498937.55,1.8,6.0,1.0,59.0,3.0,8.0,14136.32,0.0,1
492138.38,6.2,7.0,2.0,32.0,3.0,12.0,6926.02,1.0,1
214252.71,2.5,7.0,3.0,1.0,1.0,19.0,787.78,1.0,1
451811.1,18.8,2.0,2.0,85.0,1.0,6.0,42000.75,0.0,1
136912.11,0.3,9.0,3.0,32.0,4.0,12.0,23503.37,0.0,0
354274.22,6.6,5.0,2.0,70.0,1.0,8.0,22615.84,0.0,1
25867.93,12.3,,1.0,62.0,3.0,7.0,26415.12,1.0,0
137202.02,11.0,5.0,2.0,31.0,4.0,17.0,36521.58,0.0,0
141473.97,10.6,,3.0,48.0,3.0,0.0,35018.27,0.0,1
472416.96,9.6,3.0,1.0,62.0,1.0,3.0,29540.27,0.0,0
305752.03,12.7,5.0,2.0,59.0,2.0,8.0,44926.41,1.0,1
196429.42,14.4,6.0,4.0,69.0,1.0,3.0,43187.75,0.0,1
60798.4,6.5,8.0,2.0,30.0,0.0,8.0,10260.24,0.0,1
157240.71,11.7,1.0,2.0,8.0,4.0,13.0,15938.98,0.0,0
488185.89,10.5,1.0,4.0,52.0,2.0,7.0,46510.49,0.0,0
431188.29,19.9,8.0,1.0,73.0,1.0,13.0,34898.71,1.0,1
144846.79,17.1,9.0,1.0,10.0,3.0,16.0,4171.79,1.0,1
249093.06,13.5,8.0,2.0,11.0,3.0,16.0,17339.77,0.0,0
216432.98,2.1,1.0,2.0,48.0,2.0,4.0,43697.02,0.0,0
417001.28,13.6,3.0,3.0,53.0,3.0,7.0,19655.1,0.0,0
275757.73,18.5,4.0,2.0,58.0,4.0,18.0,37485.92,0.0,1
332646.54,0.9,7.0,2.0,49.0,1.0,7.0,17136.32,0.0,1
415680.51,12.4,4.0,1.0,43.0,0.0,9.0,45208.7,0.0,1
103207.24,2.1,0.0,2.0,26.0,0.0,18.0,38422.86,1.0,1
201021.5,4.0,0.0,4.0,87.0,3.0,3.0,959.48,0.0,0
220032.83,11.4,,3.0,59.0,0.0,8.0,41960.69,1.0,1
491112.62,19.1,6.0,3.0,59.0,4.0,0.0,24717.36,0.0,0
23835.12,1.9,0.0,2.0,14.0,0.0,4.0,18228.8,0.0,0
70355.15,13.1,4.0,2.0,25.0,4.0,9.0,5629.79,0.0,0
309668.69,8.0,8.0,3.0,61.0,0.0,1.0,19954.74,0.0,1
41116.84,11.1,8.0,3.0,85.0,2.0,12.0,5199.07,0.0,1
46718.5,12.7,,2.0,5.0,4.0,18.0,37321.74,0.0,0
322673.63,0.3,7.0,2.0,64.0,2.0,18.0,2220.17,1.0,1
279984.11,8.9,9.0,4.0,76.0,4.0,15.0,42467.37,1.0,1
203410.63,7.4,2.0,2.0,32.0,3.0,15.0,5034.55,0.0,0
240426.04,19.4,1.0,2.0,70.0,2.0,15.0,23409.2,0.0,1
253967.83,7.2,4.0,4.0,3.0,1.0,8.0,4701.6,0.0,0
409626.05,16.0,0.0,4.0,35.0,3.0,7.0,48839.91,0.0,0
382796.96,4.7,7.0,3.0,26.0,4.0,4.0,18221.76,0.0,1
35821.34,18.4,0.0,2.0,77.0,,14.0,6321.6,,0
180029.67,7.7,,3.0,74.0,1.0,19.0,11265.05,0.0,1
161476.67,7.7,7.0,2.0,33.0,4.0,5.0,28470.37,0.0,1
477308.34,0.7,0.0,4.0,27.0,0.0,9.0,24797.46,0.0,1
390277.68,0.1,6.0,3.0,60.0,1.0,15.0,41432.98,0.0,1
69560.61,12.3,9.0,2.0,69.0,2.0,15.0,40921.27,0.0,1
107948.31,16.2,4.0,3.0,70.0,0.0,19.0,13942.21,0.0,0
114967.26,5.7,8.0,1.0,3.0,0.0,19.0,26756.62,0.0,0
65978.35,5.8,2.0,4.0,29.0,0.0,8.0,2696.17,0.0,0
112404.14,16.5,3.0,4.0,16.0,0.0,3.0,18748.85,0.0,0
279180.04,14.8,4.0,3.0,63.0,4.0,16.0,3300.64,0.0,0
220771.08,15.9,6.0,1.0,81.0,2.0,19.0,22718.33,1.0,1
377756.94,17.9,0.0,2.0,12.0,0.0,14.0,39605.72,0.0,0
414510.04,7.0,8.0,1.0,32.0,2.0,19.0,27042.87,0.0,0
305073.58,9.6,3.0,4.0,37.0,1.0,12.0,32090.62,0.0,0
363292.76,10.2,4.0,1.0,74.0,1.0,,40676.08,1.0,1
344731.3,14.6,8.0,3.0,76.0,1.0,12.0,37082.72,1.0,1
179767.85,5.7,9.0,3.0,2.0,4.0,18.0,48109.74,0.0,1
152747.0,6.6,4.0,4.0,43.0,4.0,10.0,10801.67,0.0,0
490229.39,15.2,6.0,2.0,17.0,3.0,15.0,7509.56,0.0,0
206917.67,1.1,9.0,1.0,6.0,2.0,3.0,42146.29,0.0,1
195574.69,9.7,0.0,2.0,49.0,3.0,10.0,1832.79,1.0,0
153613.91,18.0,8.0,4.0,55.0,1.0,17.0,5130.24,0.0,0
398640.53,1.5,7.0,3.0,36.0,4.0,6.0,40940.49,0.0,0
407897.63,0.3,3.0,4.0,79.0,0.0,7.0,13793.45,0.0,1
111348.73,13.3,3.0,3.0,39.0,3.0,17.0,35307.08,0.0,0
69611.93,9.0,3.0,1.0,64.0,4.0,14.0,35279.11,0.0,0
19247.84,11.3,4.0,2.0,41.0,0.0,13.0,46076.81,0.0,0
452015.35,12.7,1.0,1.0,14.0,0.0,14.0,29100.48,0.0,1
11527.06,13.8,4.0,3.0,65.0,3.0,7.0,45426.33,0.0,0
65931.28,0.5,2.0,2.0,,1.0,11.0,42878.06,0.0,1
290937.02,8.7,0.0,4.0,72.0,0.0,13.0,21857.34,0.0,0
427541.06,15.8,6.0,4.0,79.0,3.0,7.0,6255.01,0.0,1
293137.47,0.5,7.0,1.0,24.0,1.0,6.0,27098.56,0.0,1
219262.56,19.9,2.0,4.0,37.0,0.0,12.0,25969.36,0.0,0
160433.47,,6.0,2.0,86.0,2.0,8.0,48658.17,1.0,1
249956.2,10.2,0.0,3.0,76.0,0.0,19.0,22360.73,1.0,1
212546.26,18.1,1.0,2.0,2.0,3.0,0.0,35566.8,0.0,0
213596.15,9.4,0.0,4.0,80.0,0.0,15.0,17255.71,0.0,0
79143.65,1.5,1.0,2.0,13.0,4.0,5.0,47142.29,0.0,0
458016.85,17.1,7.0,3.0,29.0,4.0,14.0,32877.44,0.0,1
5716.5,11.9,0.0,2.0,77.0,0.0,3.0,6417.26,0.0,0
148286.83,5.9,7.0,2.0,39.0,0.0,19.0,35997.94,0.0,1
447199.86,5.3,4.0,2.0,20.0,0.0,9.0,15488.8,1.0,1
456675.66,1.4,7.0,1.0,41.0,1.0,8.0,3493.94,0.0,1
144448.54,5.5,0.0,4.0,18.0,2.0,14.0,33063.82,0.0,0
237973.63,11.5,7.0,1.0,78.0,3.0,11.0,43790.68,0.0,1
473371.23,19.7,1.0,3.0,39.0,,11.0,16098.29,0.0,1
239005.82,0.1,1.0,2.0,57.0,4.0,12.0,20114.65,0.0,1
340846.83,15.3,6.0,4.0,11.0,4.0,1.0,22100.55,,0
74054.25,15.1,2.0,2.0,3.0,2.0,7.0,14572.23,1.0,1
64121.18,6.1,5.0,2.0,64.0,3.0,7.0,32645.0,,1
45229.67,4.3,6.0,2.0,56.0,0.0,14.0,21398.15,0.0,1
288881.92,0.4,9.0,2.0,85.0,3.0,7.0,20734.55,1.0,1
329735.82,13.1,6.0,1.0,77.0,1.0,15.0,39435.91,1.0,1
110270.49,5.7,5.0,4.0,89.0,0.0,2.0,19036.45,0.0,1
149180.76,17.4,4.0,,11.0,2.0,0.0,25537.61,0.0,0
417938.29,8.7,3.0,3.0,38.0,4.0,6.0,10531.82,1.0,1
114355.6,5.5,8.0,3.0,38.0,1.0,12.0,11001.53,0.0,1
200189.83,19.4,1.0,1.0,23.0,0.0,10.0,7005.14,0.0,0
194602.23,6.0,2.0,4.0,33.0,4.0,10.0,5337.42,1.0,1
495806.06,8.6,6.0,1.0,24.0,2.0,12.0,24152.25,0.0,1
258753.73,11.7,9.0,2.0,82.0,4.0,2.0,10775.6,0.0,1
476204.49,5.3,1.0,4.0,73.0,2.0,7.0,22440.61,0.0,1
489328.98,12.2,2.0,1.0,83.0,3.0,,20442.76,0.0,0
424162.64,10.9,8.0,1.0,18.0,4.0,12.0,,1.0,1
355100.31,18.5,3.0,2.0,39.0,4.0,8.0,2441.33,1.0,0
116425.01,17.0,0.0,4.0,78.0,3.0,5.0,2985.35,0.0,0
185522.33,4.1,6.0,4.0,49.0,2.0,7.0,13560.64,0.0,0
438360.82,4.2,4.0,3.0,53.0,3.0,12.0,35292.33,0.0,0
426943.96,6.1,3.0,4.0,59.0,0.0,5.0,12883.46,0.0,0
324321.0,5.8,0.0,2.0,26.0,4.0,7.0,33025.48,0.0,1
397777.19,10.6,9.0,1.0,65.0,1.0,13.0,738.86,0.0,1
80212.85,3.1,7.0,4.0,14.0,0.0,10.0,20011.84,0.0,0
383337.66,8.1,6.0,3.0,56.0,4.0,7.0,46124.75,0.0,1
408924.39,19.6,2.0,3.0,80.0,0.0,0.0,,0.0,1
428057.68,3.4,6.0,1.0,35.0,1.0,15.0,45691.39,0.0,0
202036.64,6.4,1.0,4.0,57.0,4.0,13.0,31565.11,0.0,1
458709.33,18.9,8.0,3.0,12.0,1.0,5.0,39685.39,0.0,0
208229.22,16.3,1.0,3.0,85.0,1.0,13.0,35392.03,1.0,0
,10.1,7.0,4.0,58.0,3.0,16.0,26984.3,0.0,1
143990.39,17.2,2.0,1.0,22.0,2.0,13.0,1683.22,0.0,0
437827.46,6.2,5.0,2.0,39.0,0.0,15.0,14608.76,0.0,1
61750.98,7.3,7.0,4.0,67.0,2.0,2.0,17572.62,0.0,1
446887.52,13.0,6.0,1.0,10.0,0.0,3.0,1065.34,0.0,0
150683.39,15.8,6.0,3.0,56.0,0.0,2.0,45730.05,0.0,1
48400.45,10.1,0.0,4.0,50.0,0.0,5.0,27861.28,0.0,1
407027.29,2.5,2.0,4.0,80.0,3.0,2.0,30861.46,1.0,1
319963.06,0.0,1.0,,89.0,2.0,11.0,19918.31,0.0,0
229466.31,11.2,8.0,3.0,16.0,4.0,9.0,19725.18,0.0,0
352344.68,15.6,2.0,3.0,55.0,3.0,0.0,19949.46,0.0,0
443710.09,19.3,0.0,3.0,58.0,3.0,6.0,17698.85,1.0,0
194431.8,3.3,4.0,2.0,9.0,4.0,3.0,31104.31,0.0,0
398000.53,0.2,3.0,1.0,76.0,4.0,7.0,5771.71,,0
204447.42,3.9,3.0,3.0,69.0,4.0,4.0,13260.54,1.0,0
228141.12,11.4,6.0,1.0,13.0,0.0,15.0,40781.33,0.0,0
446629.03,11.3,2.0,4.0,49.0,3.0,10.0,33978.31,0.0,0
466392.91,10.0,3.0,4.0,79.0,4.0,1.0,9659.92,0.0,1
133438.91,5.8,9.0,3.0,16.0,3.0,17.0,47420.67,0.0,1
486259.73,18.0,6.0,2.0,40.0,2.0,2.0,24822.92,,0
363333.55,2.3,2.0,4.0,20.0,4.0,18.0,31674.52,0.0,1
476801.12,2.6,5.0,4.0,,2.0,11.0,,0.0,0
377891.17,4.1,7.0,1.0,14.0,1.0,0.0,48521.35,0.0,0
322348.84,13.1,6.0,3.0,60.0,1.0,4.0,46098.17,0.0,0
358293.83,11.8,8.0,4.0,7.0,0.0,16.0,13852.54,1.0,1
491787.49,19.2,8.0,4.0,27.0,1.0,19.0,11083.55,1.0,1
96815.17,,0.0,3.0,0.0,2.0,8.0,5039.29,0.0,0
134586.89,14.6,4.0,3.0,49.0,1.0,2.0,23041.49,,0
104819.8,4.8,2.0,3.0,64.0,1.0,14.0,33750.5,0.0,1
64429.8,15.9,9.0,3.0,6.0,4.0,8.0,39169.28,0.0,0
143232.38,0.4,4.0,1.0,10.0,3.0,1.0,8577.63,0.0,0
153947.69,13.5,8.0,4.0,55.0,4.0,5.0,3779.79,0.0,0
409480.9,11.1,5.0,1.0,13.0,2.0,8.0,22422.24,0.0,1
149656.93,11.4,5.0,4.0,59.0,1.0,5.0,,0.0,0
324839.12,7.0,4.0,2.0,33.0,0.0,0.0,46684.02,1.0,1
104758.85,13.6,8.0,1.0,63.0,4.0,15.0,1244.57,0.0,1
113903.11,2.1,5.0,1.0,8.0,3.0,6.0,,0.0,0
423016.48,9.6,9.0,2.0,53.0,1.0,17.0,25950.33,0.0,1
284368.08,17.3,9.0,3.0,52.0,2.0,3.0,13430.09,0.0,0
115464.82,0.8,4.0,4.0,21.0,4.0,15.0,43728.86,1.0,1
228724.93,13.8,5.0,4.0,38.0,4.0,18.0,14036.26,1.0,0
125853.81,19.0,1.0,1.0,5.0,0.0,0.0,14240.03,0.0,0
239811.16,17.5,3.0,4.0,,2.0,17.0,9241.29,0.0,0
143351.44,16.1,9.0,4.0,71.0,0.0,5.0,12719.98,0.0,1
37009.59,17.8,4.0,2.0,72.0,0.0,18.0,7428.83,0.0,0
282717.83,9.3,7.0,1.0,78.0,3.0,0.0,37934.33,1.0,1
124842.5,18.0,8.0,3.0,69.0,1.0,4.0,26484.66,1.0,1
7722.35,3.4,5.0,1.0,7.0,2.0,1.0,852.7,0.0,0
78382.93,11.7,4.0,1.0,85.0,0.0,6.0,7094.2,1.0,1
129551.16,18.4,3.0,2.0,70.0,1.0,14.0,26633.44,0.0,0
284032.27,11.0,6.0,2.0,23.0,0.0,2.0,18383.08,0.0,0
98593.46,7.0,7.0,4.0,,4.0,4.0,44793.95,0.0,0
239798.53,3.9,4.0,2.0,19.0,2.0,1.0,43863.3,1.0,0
235188.42,5.1,4.0,2.0,15.0,0.0,3.0,13048.6,0.0,1
484600.37,15.6,5.0,1.0,7.0,3.0,11.0,9596.78,0.0,0
71423.25,11.7,1.0,2.0,59.0,0.0,7.0,47809.77,0.0,0
236183.87,2.9,0.0,4.0,42.0,4.0,3.0,8863.25,1.0,0
18507.67,4.6,9.0,1.0,4.0,3.0,11.0,35796.33,0.0,0
34712.99,15.1,1.0,1.0,87.0,2.0,18.0,28351.31,0.0,0
207949.92,7.9,7.0,,89.0,4.0,,29602.71,0.0,1
389422.78,18.0,7.0,1.0,20.0,3.0,18.0,7488.63,0.0,1
382155.16,4.0,4.0,4.0,69.0,0.0,14.0,19439.97,0.0,1
254988.34,2.6,0.0,1.0,37.0,,5.0,36273.3,1.0,1
113577.96,8.8,9.0,4.0,33.0,0.0,0.0,15359.54,0.0,1
1634.78,4.6,6.0,3.0,9.0,3.0,11.0,17314.75,0.0,1
401043.63,10.1,7.0,4.0,68.0,2.0,1.0,10950.02,0.0,1
460653.49,9.2,8.0,1.0,44.0,2.0,19.0,29019.86,0.0,1
159992.32,0.1,5.0,1.0,78.0,2.0,18.0,19500.1,1.0,1
48632.34,2.6,1.0,4.0,62.0,0.0,7.0,30612.69,1.0,0
304715.72,12.0,0.0,1.0,65.0,3.0,17.0,25164.76,0.0,0
217830.85,14.9,4.0,3.0,16.0,2.0,1.0,10985.34,0.0,0
18151.14,,5.0,1.0,18.0,2.0,12.0,10040.06,0.0,0
54887.44,13.1,1.0,2.0,73.0,3.0,2.0,28302.92,0.0,0
462053.27,10.9,1.0,1.0,48.0,0.0,1.0,47572.7,0.0,0
173045.32,13.6,3.0,2.0,86.0,3.0,6.0,29421.72,1.0,0
52798.37,1.6,,2.0,46.0,3.0,10.0,43387.74,0.0,0
153283.5,16.7,9.0,1.0,68.0,1.0,12.0,23406.16,0.0,0
41357.31,,9.0,2.0,40.0,4.0,16.0,40563.59,0.0,0
23541.72,7.7,0.0,4.0,75.0,4.0,1.0,19660.97,0.0,0
71629.22,18.7,8.0,1.0,51.0,0.0,13.0,36256.41,0.0,0
41525.76_err,14.8,1.0,4.0,31.0,2.0,,3474.41,0.0,0
54449.85,3.8,7.0,1.0,75.0,1.0,1.0,26715.93,0.0,1
136437.44,,9.0,1.0,27.0,0.0,3.0,37785.09,0.0,1
470417.8,2.9,1.0,4.0,20.0,0.0,6.0,16604.32,0.0,1
123942.82,7.5,9.0,2.0,77.0,0.0,17.0,47015.1,0.0,1
153932.95,6.6,6.0,3.0,17.0,0.0,15.0,28467.67,0.0,1
142064.35,8.7,4.0,2.0,30.0,0.0,10.0,22040.47,0.0,0
177126.65,7.0,6.0,4.0,34.0,3.0,3.0,10809.48,0.0,0
264067.29,8.0,1.0,4.0,23.0,4.0,14.0,831.52,1.0,1
83840.55,10.4,4.0,4.0,46.0,0.0,3.0,19060.52,0.0,1
422748.65,15.0,4.0,2.0,61.0,2.0,4.0,16263.09,0.0,1
,6.0,0.0,1.0,78.0,3.0,8.0,38771.45,0.0,0
362322.91,10.4,4.0,4.0,58.0,2.0,13.0,11977.1,0.0,1
352211.22,10.4,8.0,1.0,88.0,0.0,18.0,21335.45,1.0,1
364252.61,9.0,9.0,4.0,81.0,1.0,10.0,11036.66,0.0,1
167257.85,4.4,0.0,2.0,11.0,2.0,4.0,27002.34,0.0,0
225010.8,19.0,7.0,3.0,79.0,2.0,2.0,15535.97,0.0,0
378983.22,5.3,9.0,3.0,8.0,3.0,5.0,24040.24,1.0,1
118749.04,1.5,3.0,4.0,31.0,1.0,18.0,904.79,0.0,1
278015.02,13.5,5.0,3.0,56.0,1.0,14.0,25224.82,0.0,1
82480.14,8.1,2.0,4.0,57.0,4.0,2.0,33659.55,1.0,0
267216.63,1.8,5.0,3.0,54.0,4.0,14.0,45083.92,1.0,1
35589.43,2.4,0.0,4.0,0.0,,13.0,10579.87,0.0,0
264139.77,12.0,5.0,4.0,69.0,4.0,6.0,35225.11,0.0,0
54388.67,7.4,4.0,4.0,89.0,3.0,2.0,46537.95,0.0,1
