age,years_at_company,performance_score,training_hours,awards_won,avg_review_score,num_reports,dept_kpi_score,prev_promoted,promoted
25.0,11.0,52.6,2.0,4.0,76.0,4.0,1.6,0.0,1
34.0,7.0,51.5,,2.0,53.2,,2.8,0.0,0
52.0,11.0,96.0,10.0,2.0,63.5,5.0,8.5,0.0,0
45.0,21.0,53.3,8.0,0.0,95.8,3.0,8.2,0.0,0
56.0,24.0,76.6,31.0,3.0,60.7,3.0,4.3,1.0,1
34.0,7.0,83.3,55.0,2.0,52.6,4.0,2.3,1.0,0
54.0,24.0,67.6,2.0,1.0,81.1,8.0,2.8,1.0,0
49.0,7.0,77.4,88.0,2.0,61.3,7.0,1.2,1.0,1
49.0,21.0,88.1,38.0,4.0,44.2,0.0,8.2,0.0,1
28.0,21.0,59.1,43.0,2.0,70.6,7.0,8.4,0.0,1
28.0,23.0,86.1,12.0,2.0,87.0,6.0,5.1,0.0,1
23.0,23.0,83.8,41.0,4.0,57.5,1.0,8.5,0.0,1
27.0,24.0,96.6,15.0,4.0,52.3,9.0,3.5,0.0,1
40.0,20.0,92.5,29.0,2.0,83.2,7.0,5.1,0.0,1
,16.0,81.7,17.0,2.0,68.8,,3.5,1.0,1
34.0,13.0,86.9,72.0,4.0,66.3,1.0,2.6,0.0,1
32.0,20.0,50.7,88.0,2.0,59.5,4.0,4.5,0.0,0
47.0,5.0,86.8,39.0,1.0,89.0,5.0,9.0,0.0,0
38.0,24.0,89.6,41.0,3.0,85.6,5.0,8.5,0.0,1
47.0,2.0,97.1,23.0,1.0,94.0,2.0,5.0,1.0,0
42.0,12.0,80.5,74.0,2.0,56.8,0.0,7.1,0.0,0
46.0,21.0,60.5,68.0,3.0,88.3,6.0,9.1,0.0,1
49.0,9.0,99.3,30.0,0.0,57.2,2.0,1.6,1.0,1
55.0,4.0,65.2,35.0,4.0,48.2,1.0,5.4,1.0,0
31.0,5.0,93.5,85.0,0.0,95.0,2.0,9.4,0.0,1
34.0,14.0,57.9,41.0,0.0,82.3,9.0,7.2,0.0,0
34.0,5.0,50.9,79.0,3.0,74.3,2.0,7.3,0.0,1
22.0,21.0,83.5,85.0,0.0,60.5,4.0,9.6,0.0,1
59.0,19.0,55.4,0.0,2.0,72.9,1.0,1.5,0.0,0
37.0,11.0,93.9,75.0,0.0,88.5,,4.6,0.0,1
39.0,9.0,82.0,32.0,4.0,66.6,0.0,4.9,0.0,1
55.0,19.0,76.2,2.0,1.0,66.0,4.0,2.3,1.0,1
28.0,14.0,77.4,27.0,1.0,93.2,5.0,3.5,0.0,0
37.0,1.0,84.4,59.0,0.0,46.1,8.0,8.1,1.0,0
39.0,20.0,67.6,55.0,2.0,81.6,0.0,6.1,0.0,1
53.0,24.0,71.0,48.0,4.0,86.5,6.0,9.3,0.0,1
31.0,22.0,69.2,7.0,,79.3,6.0,8.3,1.0,1
49.0,9.0,71.9,5.0,3.0,64.3,7.0,4.0,0.0,1
40.0,,63.1,33.0,3.0,70.7,4.0,5.5,0.0,1
27.0,13.0,87.4,74.0,4.0,75.5,8.0,4.3,1.0,1
44.0,18.0,54.9,6.0,1.0,97.3,2.0,6.2,0.0,0
31.0,18.0,82.5,5.0,4.0,68.2,1.0,6.7,0.0,1
54.0,20.0,57.3,82.0,1.0,83.4,3.0,8.2,0.0,1
54.0,16.0,97.3,30.0,2.0,46.7,6.0,3.5,0.0,1
49.0,2.0,78.1,25.0,0.0,90.0,5.0,6.1,0.0,0
46.0,1.0,75.7,6.0,3.0,64.3,7.0,3.4,0.0,1
29.0,23.0,99.4,18.0,3.0,80.4,,1.5,1.0,1
34.0,9.0,84.7,46.0,0.0,98.4,4.0,3.9,1.0,0
37.0,21.0,55.0,99.0,0.0,99.8,5.0,7.7,0.0,1
57.0,9.0,55.7,4.0,3.0,49.5,1.0,5.9,0.0,0
54.0,24.0,56.5,12.0,1.0,66.0,4.0,4.7,0.0,0
37.0,1.0,69.7,56.0,0.0,72.8,1.0,6.1,1.0,0
22.0,17.0,95.7,98.0,0.0,80.2,1.0,7.6,0.0,1
43.0,3.0,99.0,73.0,2.0,65.8,0.0,3.4,0.0,1
46.0,22.0,69.0,31.0,1.0,99.3,5.0,9.6,0.0,1
27.0,9.0,73.4,22.0,1.0,96.9,2.0,9.1,0.0,0
27.0,22.0,66.9,27.0,0.0,46.0,4.0,6.6,0.0,0
38.0,14.0,52.4,95.0,4.0,54.6,9.0,5.1,0.0,0
22.0,13.0,53.4,5.0,4.0,64.5,4.0,7.1,1.0,1
39.0,8.0,97.1,14.0,1.0,95.2,6.0,1.7,0.0,1
51.0,6.0,64.8,42.0,1.0,58.7,4.0,9.7,0.0,0
34.0,1.0,68.7,86.0,1.0,,1.0,9.1,1.0,0
43.0,12.0,59.9,36.0,0.0,60.4,0.0,3.2,0.0,0
27.0,14.0,69.2,35.0,2.0,61.0,0.0,4.3,0.0,0
57.0,18.0,75.1,,1.0,63.7,7.0,3.9,0.0,0
29.0,15.0,64.8,20.0,1.0,61.1,2.0,5.3,,0
27.0,15.0,87.2,49.0,3.0,82.8,4.0,4.1,0.0,1
30.0,15.0,65.8,44.0,4.0,89.9,2.0,7.1,0.0,1
47.0,2.0,82.1,30.0,3.0,66.7,8.0,4.1,0.0,0
51.0,8.0,51.7,3.0,1.0,43.9,2.0,5.3,1.0,0
53.0,17.0,90.4,12.0,1.0,79.2,7.0,9.8,,1
53.0,9.0,,47.0,4.0,52.0,1.0,2.6,0.0,1
53.0,21.0,95.1,33.0,1.0,73.4,,2.4,0.0,1
59.0,6.0,92.9,8.0,3.0,73.2,0.0,3.1,1.0,0
41.0,9.0,91.0,20.0,1.0,72.1,8.0,9.3,0.0,1
59.0,3.0,94.9,41.0,4.0,72.7,0.0,9.3,0.0,1
23.0,10.0,84.5,14.0,3.0,97.5,4.0,6.8,0.0,1
42.0,,72.9,30.0,,55.9,1.0,5.7,0.0,1
48.0,19.0,75.8,87.0,1.0,55.7,5.0,1.9,0.0,1
22.0,6.0,71.3,95.0,0.0,96.1,9.0,7.5,1.0,0
26.0,10.0,58.8,58.0,2.0,92.8,3.0,4.9,0.0,1
38.0,13.0,80.8,73.0,1.0,45.3,2.0,10.0,0.0,0
43.0,6.0,79.1,73.0,4.0,58.7,5.0,9.6,0.0,1
22.0,15.0,50.3,46.0,4.0,81.3,8.0,2.0,,0
59.0,16.0,61.9,21.0,0.0,46.5,8.0,7.5,0.0,0
45.0,8.0,69.8,19.0,2.0,44.0,5.0,9.9,1.0,0
53.0,17.0,51.4,76.0,3.0,71.4,1.0,1.7,0.0,0
59.0,14.0,95.3,43.0,2.0,69.2,8.0,7.5,0.0,1
45.0,9.0,75.4,56.0,3.0,88.9,3.0,,1.0,1
49.0,18.0,91.6,43.0,2.0,73.8,9.0,9.1,0.0,1
24.0,16.0,70.9,94.0,0.0,45.6,0.0,4.3,0.0,0
28.0,24.0,73.4,,1.0,89.1,5.0,9.1,0.0,0
57.0,12.0,59.6,63.0,2.0,78.5,2.0,1.8,0.0,1
48.0,9.0,56.6,42.0,3.0,74.1,4.0,10.0,0.0,0
25.0,12.0,52.2,78.0,2.0,82.3,6.0,4.2,0.0,1
42.0,1.0,59.3,13.0,4.0,95.7,1.0,5.1,0.0,0
41.0,19.0,70.2,52.0,4.0,87.6,1.0,2.9,0.0,1
34.0,3.0,97.2,78.0,0.0,41.5,2.0,4.5,0.0,0
41.0,7.0,,44.0,4.0,48.4,4.0,7.7,0.0,1
28.0,23.0,65.6,26.0,1.0,78.7,1.0,8.7,0.0,1
25.0,16.0,100.0,73.0,2.0,98.0,5.0,8.9,0.0,1
22.0,21.0,91.0,15.0,0.0,65.4,1.0,2.3,0.0,1
52.0,16.0,78.4,12.0,1.0,50.0,0.0,7.0,0.0,0
23.0,13.0,71.3,88.0,4.0,84.2,8.0,3.8,1.0,1
31.0,2.0,56.0,5.0,1.0,,3.0,8.6,0.0,0
31.0,17.0,69.2,74.0,3.0,83.8,2.0,1.8,0.0,1
41.0,11.0,88.9,4.0,3.0,,9.0,1.4,0.0,1
24.0,2.0,95.7,32.0,4.0,89.6,9.0,3.7,0.0,1
47.0,11.0,98.4,38.0,4.0,,0.0,1.4,0.0,1
23.0,5.0,99.8,97.0,,76.7,6.0,1.1,0.0,1
35.0,3.0,82.2,84.0,1.0,84.6,4.0,9.8,0.0,0
46.0,7.0,68.8,27.0,3.0,84.8,9.0,9.6,1.0,1
32.0,24.0,73.3,4.0,0.0,79.5,3.0,3.9,0.0,0
56.0,18.0,51.6,33.0,3.0,84.8,3.0,5.6,1.0,0
44.0,23.0,79.8,62.0,2.0,83.8,1.0,8.9,0.0,1
47.0,22.0,96.6,48.0,1.0,64.7,7.0,3.2,1.0,1
24.0,23.0,77.7,65.0,1.0,91.4,3.0,6.8,0.0,0
58.0,,68.6,55.0,3.0,57.2,8.0,7.1,1.0,1
52.0,24.0,93.2,2.0,3.0,49.1,2.0,5.0,0.0,0
32.0,15.0,79.1,81.0,3.0,42.2,0.0,4.2,0.0,0
44.0,17.0,76.4,45.0,4.0,,3.0,3.9,0.0,0
37.0,10.0,71.8,38.0,3.0,90.1,0.0,8.1,1.0,1
47.0,14.0,85.6,23.0,1.0,60.7,7.0,3.3,1.0,1
32.0,1.0,86.7,5.0,0.0,51.7,5.0,1.9,0.0,0
48.0,8.0,55.7,85.0,4.0,52.3,6.0,8.5,1.0,1
24.0,12.0,95.7,43.0,4.0,57.8,7.0,,0.0,1
28.0,4.0,89.4,57.0,3.0,75.0,,5.5,1.0,1
53.0,15.0,74.5,98.0,0.0,75.4,5.0,3.2,0.0,0
36.0,2.0,71.1,53.0,2.0,96.9,0.0,9.4,0.0,1
28.0,3.0,70.4,31.0,0.0,55.0,4.0,5.1,1.0,0
49.0,2.0,62.5,66.0,2.0,42.0,3.0,8.5,0.0,0
40.0,7.0,60.3,81.0,4.0,97.7,1.0,1.9,1.0,0
40.0,3.0,50.8,55.0,3.0,55.0,2.0,3.4,0.0,0
50.0,5.0,70.0,72.0,2.0,91.4,1.0,2.4,0.0,0
45.0,12.0,97.1,79.0,1.0,78.1,5.0,2.2,0.0,1
53.0,2.0,94.9,15.0,3.0,90.5,6.0,,1.0,1
57.0,15.0,54.1,74.0,2.0,50.4,1.0,4.6,0.0,0
38.0,24.0,72.4,40.0,4.0,40.7,8.0,5.8,1.0,1
59.0,21.0,85.9,75.0,1.0,70.7,2.0,9.0,0.0,1
55.0,9.0,100.0,93.0,1.0,97.4,5.0,8.9,0.0,1
36.0,18.0,99.9,11.0,0.0,70.4,4.0,7.6,1.0,1
59.0,5.0,99.3,67.0,1.0,94.1,0.0,4.1,0.0,1
35.0,2.0,57.0,70.0,3.0,86.9,8.0,3.4,0.0,0
36.0,12.0,95.5,60.0,2.0,48.0,5.0,5.8,0.0,0
47.0,7.0,56.2,94.0,3.0,63.0,3.0,5.3,0.0,0
55.0,16.0,94.4,86.0,4.0,63.8,1.0,3.1,1.0,1
,23.0,57.9,94.0,4.0,56.8,9.0,5.4,0.0,1
43.0,16.0,60.2,44.0,2.0,48.5,0.0,5.9,0.0,0
55.0,3.0,85.2,85.0,0.0,43.4,2.0,8.2,0.0,0
45.0,6.0,75.9,24.0,4.0,77.2,3.0,4.0,0.0,0
36.0,24.0,67.0,78.0,2.0,96.9,6.0,6.3,0.0,1
56.0,9.0,79.1,42.0,1.0,52.9,8.0,9.2,0.0,0
37.0,19.0,73.9,19.0,0.0,65.9,1.0,1.4,1.0,1
,9.0,70.3,73.0,2.0,68.5,6.0,1.7,1.0,1
55.0,12.0,95.1,25.0,0.0,91.1,1.0,,1.0,0
47.0,20.0,54.9,94.0,1.0,74.0,0.0,9.8,,0
33.0,2.0,62.7,13.0,2.0,93.1,9.0,6.1,1.0,0
42.0,19.0,,54.0,4.0,50.4,7.0,5.1,0.0,1
33.0,24.0,52.1,51.0,1.0,72.7,6.0,6.8,1.0,1
59.0,5.0,86.1,9.0,1.0,47.5,7.0,9.6,0.0,0
53.0,3.0,73.9,7.0,4.0,84.3,1.0,2.5,0.0,0
49.0,12.0,74.3,0.0,1.0,85.6,5.0,5.3,1.0,1
36.0,1.0,87.4,64.0,4.0,47.5,5.0,4.2,0.0,1
44.0,18.0,87.2,56.0,4.0,81.4,9.0,8.6,1.0,1
36.0,12.0,50.9,66.0,2.0,74.6,5.0,1.4,0.0,0
58.0,15.0,56.3,26.0,1.0,80.5,3.0,8.2,1.0,0
59.0,15.0,63.4,11.0,4.0,49.4,2.0,2.4,0.0,0
45.0,13.0,78.6,79.0,2.0,53.3,3.0,2.0,1.0,0
25.0,8.0,71.6,63.0,1.0,67.5,8.0,6.5,1.0,0
55.0,17.0,99.0,20.0,1.0,92.4,7.0,7.5,0.0,0
56.0,6.0,87.4,4.0,4.0,83.3,3.0,6.7,0.0,0
30.0,1.0,82.5,82.0,1.0,74.7,4.0,,1.0,1
33.0,19.0,73.2,70.0,3.0,99.8,6.0,2.1,0.0,0
47.0,15.0,81.0,25.0,2.0,74.8,,9.0,0.0,0
42.0,7.0,,,0.0,66.4,6.0,2.2,0.0,0
37.0,1.0,53.5,9.0,2.0,,8.0,8.2,0.0,0
31.0,14.0,52.8,45.0,0.0,85.4,4.0,5.5,0.0,1
54.0,20.0,50.8,1.0,1.0,58.8,3.0,9.3,0.0,0
31.0,6.0,57.2,72.0,2.0,71.7,9.0,7.7,0.0,0
56.0,17.0,98.3,1.0,,80.7,7.0,5.1,1.0,1
57.0,6.0,90.5,1.0,2.0,51.2,6.0,1.5,0.0,0
36.0,6.0,92.5,72.0,2.0,66.7,9.0,,1.0,1
37.0,11.0,69.2,17.0,1.0,94.6,1.0,3.5,0.0,0
45.0,18.0,50.1,13.0,1.0,40.1,9.0,5.1,0.0,0
22.0,8.0,51.0,94.0,4.0,51.7,1.0,7.7,0.0,0
34.0,18.0,80.8,24.0,4.0,76.4,1.0,,0.0,1
49.0,5.0,62.5,50.0,1.0,71.2,3.0,7.5,0.0,0
50.0,2.0,62.3,68.0,3.0,75.5,3.0,4.0,0.0,0
57.0,8.0,74.0,43.0,3.0,86.2,5.0,8.6,0.0,0
52.0,4.0,88.1,86.0,2.0,46.6,4.0,4.8,0.0,0
26.0,8.0,87.2,67.0,1.0,64.7,6.0,1.8,0.0,1
51.0,5.0,97.0,98.0,4.0,40.8,3.0,1.1,0.0,0
38.0,18.0,70.1,3.0,4.0,62.8,8.0,8.9,0.0,1
27.0,17.0,92.1,24.0,1.0,98.7,9.0,4.0,0.0,0
52.0,19.0,89.7,28.0,3.0,47.4,2.0,8.0,0.0,0
43.0,2.0,60.6,37.0,0.0,57.3,8.0,4.7,0.0,0
58.0,16.0,52.0,53.0,0.0,92.4,5.0,8.2,0.0,0
46.0,22.0,56.6,16.0,1.0,80.4,8.0,2.6,0.0,0
31.0,8.0,75.6,92.0,3.0,46.1,5.0,1.8,1.0,1
50.0,11.0,96.8,36.0,0.0,59.6,9.0,9.6,0.0,1
30.0,22.0,52.0,93.0,2.0,98.1,7.0,5.6,1.0,1
28.0,3.0,73.1,61.0,2.0,69.0,6.0,5.9,0.0,0
44.0,14.0,82.0,95.0,1.0,54.4,7.0,6.7,1.0,1
59.0,12.0,56.3,68.0,0.0,69.3,4.0,4.8,1.0,0
27.0,19.0,92.8,60.0,0.0,77.5,8.0,5.2,1.0,1
36.0,19.0,66.0,52.0,4.0,89.4,1.0,2.7,0.0,1
29.0,21.0,62.2,57.0,4.0,62.5,6.0,,1.0,1
51.0,6.0,76.4,46.0,1.0,52.4,3.0,1.6,0.0,0
45.0,2.0,59.4,89.0,3.0,95.4,5.0,5.7,0.0,1
58.0,14.0,66.4,10.0,2.0,97.3,6.0,10.0,1.0,1
45.0,7.0,66.7,51.0,1.0,51.6,8.0,9.7,1.0,0
51.0,12.0,79.4,64.0,1.0,81.9,3.0,7.5,0.0,0
23.0,19.0,68.6,45.0,2.0,72.9,4.0,3.3,,0
30.0,23.0,81.3,60.0,4.0,45.9,4.0,3.1,0.0,1
40.0,8.0,94.0,11.0,4.0,58.9,3.0,5.3,0.0,1
34.0,18.0,60.0,60.0,2.0,63.9,3.0,7.5,0.0,0
25.0,13.0,91.6,87.0,3.0,75.2,9.0,7.3,0.0,1
25.0,16.0,72.0,73.0,1.0,48.7,5.0,9.4,1.0,1
27.0,22.0,79.6,79.0,1.0,64.4,4.0,5.7,0.0,1
59.0,10.0,81.4,61.0,1.0,94.5,5.0,1.6,0.0,0
31.0,8.0,64.3,47.0,0.0,78.1,3.0,4.4,1.0,0
37.0,4.0,50.5,46.0,2.0,87.6,1.0,2.2,1.0,1
37.0,7.0,50.4,11.0,3.0,55.5,9.0,1.2,0.0,0
54.0,16.0,55.6,38.0,2.0,77.6,8.0,8.1,1.0,1
28.0,16.0,82.8,48.0,4.0,97.7,6.0,3.4,1.0,1
24.0,6.0,98.0,75.0,0.0,81.0,0.0,,0.0,1
49.0,12.0,81.6,53.0,0.0,61.8,7.0,6.6,0.0,0
34.0,22.0,95.4,11.0,4.0,66.3,2.0,4.9,1.0,1
34.0,3.0,66.8,78.0,0.0,96.8,7.0,7.2,1.0,1
39.0,1.0,68.1,50.0,3.0,52.3,2.0,3.9,1.0,1
41.0,10.0,57.9,51.0,2.0,42.9,4.0,1.9,0.0,0
24.0,23.0,62.6,64.0,0.0,52.1,7.0,,0.0,0
25.0,6.0,69.7,76.0,2.0,90.1,7.0,7.1,1.0,1
23.0,22.0,87.8,22.0,4.0,97.0,8.0,7.2,0.0,1
25.0,16.0,83.9,1.0,3.0,73.1,7.0,5.1,0.0,1
50.0,19.0,,16.0,3.0,46.4,0.0,5.1,0.0,0
50.0,12.0,74.5,69.0,2.0,97.7,8.0,6.4,1.0,1
49.0,5.0,98.9,55.0,2.0,50.5,7.0,8.7,0.0,1
27.0,21.0,75.1,48.0,0.0,85.7,3.0,4.2,0.0,0
38.0,4.0,95.4,76.0,2.0,73.3,7.0,10.0,1.0,1
37.0,22.0,73.7,46.0,1.0,96.2,9.0,6.7,0.0,0
41.0,22.0,57.0,59.0,3.0,92.1,1.0,1.6,0.0,1
44.0,9.0,87.8,85.0,4.0,42.0,5.0,5.8,0.0,1
57.0,,57.4,70.0,1.0,74.1,3.0,6.7,1.0,1
40.0,6.0,72.2,42.0,4.0,85.6,9.0,5.5,0.0,1
51.0,8.0,59.2,61.0,3.0,66.8,9.0,6.2,0.0,0
22.0,16.0,84.0,23.0,1.0,46.1,9.0,2.5,1.0,1
55.0,14.0,86.7,84.0,4.0,44.7,1.0,8.3,0.0,1
48.0,12.0,74.5,29.0,2.0,51.9,2.0,9.3,1.0,1
32.0,9.0,76.5,24.0,,90.9,7.0,6.8,0.0,0
33.0,6.0,97.1,32.0,3.0,68.6,3.0,2.0,0.0,0
25.0,4.0,51.7,91.0,1.0,92.0,8.0,7.0,0.0,0
43.0,20.0,,28.0,1.0,82.0,1.0,9.3,1.0,0
27.0,23.0,57.0,40.0,0.0,57.2,2.0,8.8,1.0,1
53.0,2.0,79.5,51.0,3.0,53.5,7.0,5.0,1.0,0
46.0,1.0,61.1,86.0,4.0,44.7,0.0,7.0,1.0,0
31.0,13.0,62.1,71.0,4.0,46.1,0.0,6.6,0.0,0
24.0,16.0,65.0,89.0,3.0,83.3,3.0,5.8,1.0,1
54.0,22.0,84.2,75.0,3.0,47.6,9.0,6.2,0.0,1
36.0,23.0,85.5,74.0,4.0,83.6,4.0,2.5,0.0,1
40.0,12.0,55.6,90.0,0.0,92.8,0.0,4.5,1.0,0
54.0,5.0,92.0,39.0,4.0,89.9,3.0,9.2,1.0,1
50.0,24.0,53.3,78.0,4.0,98.1,7.0,1.6,0.0,1
54.0,8.0,65.0,35.0,1.0,85.8,9.0,2.1,0.0,0
40.0,23.0,54.8,86.0,0.0,85.4,1.0,9.9,0.0,1
31.0,2.0,78.8,77.0,0.0,48.8,1.0,3.9,0.0,0
28.0,7.0,57.9,65.0,1.0,52.5,5.0,2.0,0.0,0
46.0,15.0,75.6,67.0,2.0,92.6,1.0,7.3,1.0,1
48.0,6.0,64.3,61.0,2.0,90.0,6.0,4.2,0.0,1
43.0,15.0,91.0,28.0,3.0,73.8,4.0,8.1,0.0,1
40.0,15.0,60.9,6.0,2.0,78.4,6.0,2.5,1.0,0
49.0,22.0,68.5,29.0,0.0,,7.0,,0.0,0
38.0,14.0,53.9,27.0,3.0,70.9,9.0,8.1,1.0,0
,21.0,82.9,57.0,4.0,93.3,4.0,8.3,0.0,1
42.0,4.0,91.7,26.0,4.0,67.2,3.0,2.2,1.0,0
24.0,23.0,80.3,63.0,0.0,63.4,0.0,8.9,0.0,1
50.0,20.0,78.4,46.0,4.0,55.0,1.0,6.1,0.0,1
55.0,21.0,86.6,47.0,0.0,47.1,3.0,7.4,0.0,0
37.0,9.0,89.6,51.0,4.0,61.7,8.0,6.5,0.0,1
52.0,10.0,80.2,83.0,1.0,51.0,9.0,8.9,0.0,1
30.0,,92.9,80.0,4.0,49.0,5.0,5.7,1.0,1
23.0,16.0,52.2,34.0,2.0,59.6,9.0,7.7,0.0,0
58.0,17.0,67.9,26.0,3.0,89.5,4.0,6.2,1.0,1
51.0,11.0,56.5,39.0,0.0,56.7,5.0,5.2,1.0,0
49.0,4.0,84.0,41.0,4.0,93.9,1.0,3.4,1.0,1
26.0,19.0,62.1,72.0,4.0,95.6,6.0,4.4,0.0,0
22.0,2.0,57.7,72.0,1.0,50.8,6.0,8.1,1.0,0
43.0,11.0,,82.0,3.0,79.6,6.0,10.0,1.0,1
24.0,14.0,73.9,13.0,0.0,58.4,5.0,9.3,0.0,0
31.0,18.0,51.2,,2.0,81.6,9.0,4.9,0.0,0
24.0,12.0,52.6,,4.0,72.5,9.0,3.6,1.0,0
24.0,7.0,56.7,66.0,3.0,43.1,3.0,5.1,0.0,0
50.0,11.0,82.2,85.0,2.0,,0.0,8.0,0.0,0
29.0,15.0,99.2,65.0,2.0,95.1,3.0,2.0,0.0,1
55.0,2.0,73.2,35.0,1.0,56.5,6.0,4.5,1.0,0
54.0,16.0,54.2,60.0,0.0,66.2,3.0,5.8,0.0,0
42.0,8.0,98.6,27.0,2.0,40.1,8.0,2.8,0.0,0
22.0,4.0,54.6,69.0,2.0,62.8,7.0,7.9,0.0,0
39.0,3.0,56.5,82.0,1.0,43.3,0.0,6.9,1.0,0
52.0,4.0,58.4,15.0,3.0,79.4,8.0,6.3,0.0,0
37.0,,87.5,37.0,4.0,,6.0,6.6,0.0,1
41.0,7.0,77.7,70.0,4.0,42.2,5.0,7.9,0.0,0
58.0,19.0,61.4,94.0,0.0,57.1,3.0,2.7,0.0,0
54.0,10.0,76.9,12.0,1.0,57.7,1.0,7.9,0.0,0
35.0,15.0,57.9,0.0,4.0,42.8,2.0,1.7,0.0,0
24.0,12.0,54.4,29.0,0.0,40.5,2.0,7.2,1.0,0
29.0,23.0,86.5,68.0,1.0,49.1,6.0,5.4,0.0,0
45.0,23.0,,74.0,2.0,77.7,4.0,1.9,0.0,1
23.0,20.0,74.5,64.0,4.0,95.6,2.0,8.7,0.0,1
46.0,3.0,83.8,24.0,2.0,73.3,0.0,8.5,0.0,1
58.0,15.0,86.4,33.0,2.0,53.4,2.0,2.6,0.0,0
26.0,1.0,77.5,87.0,0.0,68.7,2.0,9.4,1.0,0
41.0,9.0,59.6,37.0,4.0,47.2,2.0,5.7,1.0,0
56.0,1.0,73.9,52.0,0.0,99.3,5.0,5.1,0.0,1
23.0,18.0,60.4,95.0,0.0,60.9,9.0,2.3,1.0,1
54.0,8.0,72.9,4.0,0.0,,3.0,8.0,0.0,0
41.0,7.0,67.9,60.0,2.0,55.5,4.0,8.6,1.0,1
28.0,22.0,60.2,78.0,2.0,82.0,2.0,7.2,,0
52.0,19.0,65.8,36.0,1.0,58.0,8.0,4.4,1.0,0
33.0,3.0,94.6,55.0,3.0,48.5,7.0,,0.0,1
57.0,24.0,91.5,75.0,3.0,,2.0,4.1,1.0,1
44.0,12.0,91.3,37.0,2.0,89.9,2.0,1.1,0.0,1
54.0,23.0,53.0,92.0,4.0,54.7,1.0,3.6,1.0,1
45.0,4.0,57.3,93.0,0.0,94.9,3.0,1.9,0.0,0
46.0,5.0,96.5,78.0,1.0,50.0,9.0,1.8,0.0,0
48.0,14.0,69.1,10.0,2.0,85.5,2.0,3.4,0.0,0
29.0,2.0,95.6,61.0,2.0,69.5,9.0,6.1,1.0,0
58.0,1.0,94.2,7.0,0.0,89.8,3.0,6.4,0.0,0
53.0,24.0,69.8,75.0,0.0,83.4,6.0,7.2,0.0,0
39.0,3.0,50.4,91.0,4.0,85.8,0.0,9.6,0.0,1
50.0,9.0,82.1,76.0,3.0,76.3,8.0,8.2,0.0,1
38.0,4.0,61.2,98.0,2.0,86.8,3.0,4.0,0.0,1
36.0,3.0,61.2,7.0,0.0,67.9,4.0,9.8,0.0,0
35.0,24.0,69.5,65.0,3.0,43.1,2.0,7.0,0.0,1
49.0,16.0,77.1,59.0,4.0,48.4,7.0,6.8,0.0,1
35.0,17.0,90.4,78.0,1.0,58.3,8.0,2.0,0.0,1
42.0,13.0,91.3,58.0,1.0,46.6,7.0,5.5,0.0,0
57.0,22.0,75.3,65.0,0.0,75.5,1.0,2.8,1.0,1
55.0,17.0,98.2,14.0,0.0,96.9,6.0,7.0,0.0,0
29.0,15.0,94.2,78.0,0.0,69.7,5.0,1.5,0.0,0
27.0,3.0,64.0,48.0,0.0,75.5,3.0,5.8,1.0,1
27.0,14.0,72.6,97.0,2.0,,2.0,8.5,1.0,1
23.0,15.0,50.5,72.0,0.0,72.2,3.0,1.4,1.0,0
45.0,5.0,59.0,28.0,0.0,86.8,5.0,6.9,0.0,0
38.0,23.0,80.1,19.0,2.0,62.9,1.0,7.6,0.0,0
49.0,10.0,80.0,93.0,2.0,97.4,2.0,2.5,0.0,1
37.0,9.0,85.3,49.0,4.0,70.9,1.0,3.0,0.0,1
35.0,16.0,71.4,39.0,3.0,98.8,9.0,2.4,,1
57.0,20.0,55.5,2.0,4.0,90.0,9.0,9.2,0.0,1
41.0,1.0,98.5,67.0,2.0,93.4,7.0,4.1,0.0,0
51.0,19.0,54.5,98.0,3.0,56.5,0.0,4.7,0.0,1
26.0,3.0,75.5,89.0,4.0,52.1,0.0,8.5,0.0,1
53.0,9.0,95.9,68.0,2.0,76.1,4.0,4.0,0.0,1
53.0,16.0,54.2,73.0,2.0,40.9,1.0,6.2,0.0,0
39.0,18.0,53.0,71.0,1.0,77.5,0.0,6.3,1.0,0
45.0,18.0,82.7,,,70.5,3.0,5.7,0.0,1
53.0,19.0,58.9,44.0,4.0,86.5,9.0,3.3,1.0,1
35.0,19.0,90.3,81.0,3.0,93.6,0.0,3.1,0.0,1
,13.0,65.7,40.0,2.0,44.1,1.0,5.9,0.0,0
48.0,14.0,91.3,52.0,0.0,40.8,6.0,3.4,0.0,0
58.0,4.0,93.5,83.0,0.0,75.9,5.0,3.5,1.0,0
42.0,3.0,75.1,86.0,3.0,45.2,6.0,8.4,1.0,0
44.0,3.0,99.2,35.0,0.0,65.3,5.0,6.6,0.0,0
46.0,1.0,64.0,27.0,1.0,86.3,2.0,9.4,0.0,0
40.0,,92.9,82.0,0.0,64.2,7.0,1.4,1.0,1
56.0,7.0,70.5,76.0,1.0,54.5,0.0,6.4,1.0,0
35.0,5.0,63.1,0.0,0.0,54.6,6.0,8.8,1.0,0
,,68.4,30.0,1.0,88.0,9.0,6.2,0.0,0
22.0,21.0,87.9,98.0,0.0,55.7,9.0,9.2,0.0,1
58.0,10.0,53.9,4.0,4.0,,7.0,,0.0,0
35.0,2.0,54.3,66.0,2.0,95.0,9.0,5.3,1.0,1
33.0,20.0,69.6,31.0,4.0,46.3,8.0,9.5,0.0,1
