performance_score,projects_completed,weekly_hours,training_hours_yr,salary_lakh,promotions,attendance_pct,satisfaction_score,years_experience,team_rating
40.84,4.52,35.0,8.15,13.48,0.55,65.33,2.41,1.14,2.27
44.25,5.46,40.96,12.08,9.56,0.13,74.11,1.38,2.38,1.96
51.63,4.89,40.03,5.9,13.38,0.34,75.16,2.05,3.79,2.15
43.87,1.97,32.68,3.2,14.02,0.54,77.43,2.21,3.87,1.6
56.03,5.09,34.82,11.73,7.76,0.0,68.27,1.59,2.55,2.04
45.97,1.22,33.2,13.32,9.83,0.14,80.13,1.74,0.17,2.5
57.28,4.4,43.68,6.64,15.22,0.0,80.89,1.44,2.96,1.18
38.63,3.66,34.37,6.21,15.44,0.34,74.23,1.0,2.13,1.29
32.8,5.46,31.4,3.58,11.72,0.39,65.77,1.53,4.89,2.01
48.94,5.65,37.34,10.27,11.34,1.1,73.57,2.08,5.66,1.67
41.73,5.01,30.23,8.31,11.15,0.0,71.53,2.03,5.87,2.51
70.07,,37.34,8.27,11.0,0.89,64.08,1.79,0.27,1.77
34.74,2.53,37.17,10.08,8.06,0.01,64.96,1.65,2.87,2.22
48.46,5.4,35.79,9.12,13.07,0.0,73.55,1.69,2.27,2.48
51.54,5.94,41.56,10.44,10.62,0.27,69.58,1.69,5.24,2.67
,5.74,34.13,6.99,12.93,0.0,68.8,1.99,1.4,1.17
43.01,5.66,27.46,7.0,11.81,0.25,76.42,1.47,2.17,1.66
47.9,5.11,33.45,8.53,13.74,0.41,72.25,2.0,2.84,1.92
45.86,4.77,,4.63,9.75,0.15,73.87,1.89,5.09,1.79
45.81,3.83,36.02,7.14,14.15,0.0,70.24,1.68,2.25,2.37
42.99,7.05,36.7,,11.71,0.38,69.87,1.87,4.25,1.75
44.24,2.6,32.83,8.89,11.93,0.48,80.57,1.97,1.88,2.56
34.36,8.9,35.47,16.37,12.69,0.0,61.43,1.81,2.92,2.33
55.96,3.58,35.85,5.65,11.68,0.98,76.93,1.6,5.75,1.58
40.98,4.18,38.89,6.32,11.47,0.0,,1.58,1.65,2.54
34.8,5.5,37.98,8.69,14.42,0.1,73.08,1.66,3.68,2.35
54.5,5.83,34.59,9.08,12.45,0.87,,2.26,4.53,2.68
47.49,5.2,,10.9,14.68,0.0,64.69,,4.6,2.74
50.64,5.15,37.96,6.17,11.98,0.0,80.22,2.38,1.5,2.41
47.21,5.31,32.38,5.39,7.77,0.0,66.15,1.65,4.86,2.51
43.44,3.02,39.29,11.07,11.03,0.49,80.6,1.66,0.01,1.59
31.14,4.04,41.21,7.39,13.51,0.46,58.76,1.79,6.29,2.64
43.14,4.46,36.32,10.25,10.73,0.0,73.75,2.1,2.54,1.81
43.84,3.65,37.68,14.63,13.61,0.24,82.7,1.91,4.6,1.7
52.36,6.3,37.47,8.35,14.29,0.88,74.59,1.86,2.81,2.5
46.42,3.7,33.33,8.54,11.53,0.53,64.57,2.35,,1.97
38.94,5.28,35.65,5.49,14.02,0.0,61.45,1.85,2.96,1.06
54.84,2.89,40.27,12.2,12.71,0.88,63.93,1.62,5.01,2.26
48.51,,37.28,4.81,11.72,0.7,80.68,1.89,3.15,1.73
51.32,5.94,36.66,6.19,11.7,0.04,80.1,2.51,0.0,1.89
48.01,5.96,35.02,8.78,9.15,0.59,66.09,2.14,3.31,2.72
,2.58,40.32,11.15,12.34,0.0,80.91,1.4,2.58,2.86
47.78,4.96,35.67,8.65,12.69,1.64,78.14,1.97,5.31,1.75
52.69,3.75,34.42,7.62,11.6,0.18,76.8,1.78,1.16,2.23
54.05,8.52,36.23,13.69,12.59,0.39,66.26,1.97,2.75,1.97
43.79,9.05,37.1,12.35,10.94,0.31,81.37,1.47,4.14,1.92
,7.12,33.46,7.1,14.67,0.18,77.59,1.23,1.14,1.84
56.85,5.78,36.45,13.98,13.48,0.34,77.29,1.0,3.77,3.42
40.46,4.79,35.99,11.13,14.49,0.66,73.47,1.96,3.38,1.59
49.88,3.01,41.21,10.18,12.2,0.64,76.14,1.87,2.91,1.68
35.33,2.98,37.9,8.78,11.95,0.0,82.66,1.65,0.43,1.72
46.98,4.25,39.17,11.48,,0.0,86.97,2.13,4.04,2.45
61.25,5.42,35.94,7.1,7.59,0.21,66.59,1.3,1.43,2.53
57.02,5.58,34.65,4.0,11.57,0.71,77.54,1.62,2.26,1.5
43.66,8.16,37.7,3.78,9.61,0.01,,2.19,5.19,2.0
58.56,2.83,36.44,9.4,10.47,0.64,77.05,2.42,2.59,2.38
53.71,7.44,,9.6,16.21,0.0,66.98,2.53,4.83,2.69
51.89,3.92,42.02,10.76,15.31,0.66,81.57,1.92,1.67,2.18
48.7,5.98,36.41,4.03,15.79,0.0,72.43,2.57,5.69,2.6
49.11,4.12,31.95,7.35,11.17,0.37,76.41,1.36,1.73,1.24
49.77,6.07,31.64,5.81,11.88,0.39,76.63,2.37,,2.07
58.55,5.0,35.17,2.83,12.0,0.0,76.02,2.32,1.87,1.95
49.47,6.13,31.52,,10.84,0.4,73.02,1.45,0.37,2.34
47.86,5.54,38.06,4.37,8.46,0.0,61.26,1.85,3.86,1.96
48.59,6.33,39.77,9.03,15.89,0.0,71.66,1.35,4.09,2.16
48.49,6.17,37.64,10.3,14.26,0.0,69.66,1.93,0.0,2.2
54.36,7.46,35.38,4.59,12.23,0.34,79.46,2.33,2.62,2.39
56.05,4.66,35.63,6.85,9.59,0.1,64.75,2.13,1.05,2.6
34.45,7.15,34.58,3.89,11.34,0.0,78.16,1.15,3.14,1.0
44.22,5.56,34.42,9.46,13.98,0.47,69.55,1.71,6.56,2.27
58.9,,31.2,10.29,13.91,1.12,74.73,1.71,4.63,2.3
47.1,3.89,35.16,10.48,11.15,0.34,76.44,1.86,3.15,1.79
49.92,3.57,37.27,15.84,13.52,0.0,76.17,1.93,1.6,2.18
63.0,1.3,36.24,10.18,11.13,0.14,77.18,1.64,1.55,1.32
39.39,4.6,32.73,5.5,8.92,0.51,73.18,1.61,1.95,2.06
46.95,5.1,39.31,4.84,19.78,0.0,57.52,1.7,4.05,2.36
51.88,7.35,35.05,10.73,13.19,0.0,74.44,1.7,3.3,2.27
,6.81,35.38,10.09,10.4,0.0,84.63,1.51,4.29,1.16
52.79,6.27,39.41,6.07,11.19,0.04,61.55,1.37,2.93,1.71
39.7,7.01,33.65,5.96,11.98,0.0,74.96,2.22,3.46,1.88
37.26,3.75,35.36,,14.3,0.07,70.24,2.16,0.98,2.16
32.11,4.87,38.17,7.44,12.5,0.36,81.05,1.58,3.0,2.26
,4.46,34.75,7.47,11.53,,64.83,1.34,3.66,
53.05,4.28,35.69,5.13,14.63,0.47,73.48,1.4,4.34,1.79
42.46,6.21,41.44,11.82,11.74,0.42,79.03,1.34,3.05,2.23
46.21,5.01,38.5,9.54,10.21,0.62,66.71,1.39,2.51,2.25
46.46,3.54,36.66,11.35,12.13,0.57,73.63,1.51,4.34,1.88
58.53,6.6,32.69,9.24,11.36,0.28,68.95,1.66,4.83,2.14
48.47,3.3,37.54,6.46,,0.59,64.64,1.81,4.42,2.07
51.78,1.98,29.0,9.61,10.91,0.35,80.13,2.06,1.98,2.53
43.12,3.92,39.5,5.31,10.89,0.95,78.79,1.52,3.64,1.81
47.16,4.35,36.23,13.29,12.35,0.21,66.81,1.1,1.57,1.67
53.4,4.63,36.25,9.86,13.47,0.4,72.26,1.77,2.47,2.29
51.81,4.25,40.83,10.85,,0.0,70.54,1.8,4.59,1.0
44.77,6.0,33.07,6.55,16.03,0.39,76.3,1.64,4.03,1.85
64.65,4.85,39.22,9.11,12.11,0.4,67.08,2.29,1.68,1.0
40.65,6.53,39.6,9.99,12.54,0.0,81.43,1.0,4.03,1.62
47.04,3.46,41.49,8.32,15.32,0.0,78.23,2.13,3.74,2.58
30.57,5.16,39.94,9.34,13.71,0.0,71.64,2.0,5.74,2.87
,5.2,34.3,8.89,12.18,0.0,67.68,1.0,3.15,1.81
,6.71,29.14,12.86,11.58,0.0,68.8,2.2,2.3,2.1
58.05,6.38,37.72,9.72,14.6,0.0,60.55,,2.66,2.44
38.38,5.81,36.46,13.92,14.62,0.49,80.56,1.87,2.47,1.04
52.88,5.41,31.46,11.53,10.87,0.0,,1.15,6.2,2.36
53.33,6.24,33.28,6.69,12.7,0.58,79.45,1.43,6.18,2.21
36.97,3.46,32.52,3.37,12.61,0.02,72.99,2.12,4.38,1.79
41.49,1.53,36.67,8.74,12.4,0.0,72.1,2.07,3.54,2.38
49.79,4.58,39.47,6.31,13.46,0.0,74.65,1.13,2.24,2.38
55.77,9.99,35.54,3.27,16.62,0.49,65.02,1.78,4.06,2.18
55.92,3.73,33.57,9.85,9.48,0.57,69.94,1.62,5.38,2.12
48.86,6.97,35.57,3.91,11.77,0.02,70.45,1.62,2.13,1.99
49.79,6.13,40.22,7.28,13.55,0.29,88.55,1.48,4.19,1.0
46.83,4.15,37.96,8.2,12.01,0.04,78.53,1.73,5.11,2.11
53.17,7.24,34.86,11.6,13.75,0.35,73.16,1.93,3.76,1.85
48.37,5.98,39.92,12.41,15.18,0.09,65.37,1.29,3.84,1.45
37.17,5.39,34.97,5.11,11.38,0.0,69.39,2.02,3.29,2.77
57.11,4.26,33.8,7.98,11.57,0.56,70.14,1.28,1.23,1.75
51.79,6.02,38.84,6.05,8.07,0.66,70.38,2.48,5.62,2.17
52.4,5.16,37.71,8.63,10.51,0.04,64.07,1.7,2.69,2.68
61.16,5.24,36.66,6.41,9.31,0.0,75.91,,3.01,1.46
34.57,4.82,34.34,8.4,10.52,0.41,76.22,1.59,3.23,1.93
50.61,3.11,40.47,8.56,16.48,0.55,69.15,2.12,4.39,2.33
53.53,6.59,31.03,0.75,,0.26,74.47,1.8,3.72,2.38
58.63,5.1,36.21,7.71,8.89,0.0,70.65,1.85,4.96,1.7
36.92,4.34,30.34,10.59,9.75,0.02,71.81,1.4,2.63,2.64
41.62,4.02,34.78,13.92,13.77,0.0,75.11,1.01,0.73,2.47
71.08,5.67,38.85,1.61,11.35,0.37,80.27,1.87,1.2,2.71
65.49,6.67,38.89,14.12,11.87,0.0,71.22,2.72,3.1,2.09
46.44,6.27,35.01,4.96,8.23,0.0,70.93,1.57,2.83,2.23
66.17,3.57,34.3,6.99,14.71,0.0,73.17,2.27,5.2,1.23
,3.6,32.12,8.56,12.57,0.0,68.03,1.8,3.45,1.99
48.78,6.91,34.08,5.9,13.01,0.0,73.06,1.79,3.2,2.32
37.54,4.11,35.87,5.32,12.06,0.61,73.11,2.02,3.73,1.0
38.43,4.55,33.04,8.66,11.41,0.77,75.56,,3.63,3.13
41.3,3.83,33.82,11.85,10.73,0.0,75.2,2.36,2.19,1.64
40.01,5.23,30.79,9.16,9.62,0.05,77.46,1.66,0.0,1.0
42.39,2.62,37.29,7.33,10.02,0.0,82.06,1.16,7.19,2.53
56.22,3.19,36.74,7.4,11.72,0.67,67.41,1.64,5.73,2.24
50.22,2.57,37.42,,10.18,0.0,68.72,2.08,4.44,2.36
61.4,4.69,31.99,6.28,11.6,0.0,80.35,2.47,3.08,2.11
46.95,4.28,33.45,4.74,12.89,0.77,76.99,1.55,4.3,2.35
45.66,3.23,38.45,7.92,12.49,0.61,72.03,1.27,3.55,2.44
58.16,7.68,32.87,7.76,11.06,0.02,71.07,1.89,6.57,2.1
45.11,6.02,38.17,,12.44,0.0,75.72,2.32,3.21,2.73
46.78,6.38,37.33,9.28,16.9,0.0,78.96,1.59,3.78,1.79
55.4,4.96,37.21,5.25,15.87,0.0,74.16,1.51,7.13,1.21
57.88,4.28,41.03,7.41,12.24,0.0,75.95,1.0,2.76,2.55
37.43,3.81,36.83,10.77,8.0,,74.65,2.32,2.77,2.17
44.48,3.95,34.32,15.52,10.78,0.0,76.3,1.8,4.56,2.39
57.26,4.44,34.94,4.95,14.81,0.43,70.19,2.18,5.29,2.82
48.97,3.49,28.42,7.6,12.25,1.32,75.08,1.71,3.57,2.22
45.06,3.76,35.09,8.83,8.98,0.0,86.75,1.59,3.49,2.41
53.43,2.81,34.16,7.26,13.9,0.33,71.84,1.78,1.58,2.03
37.97,3.86,38.12,2.89,10.92,0.49,64.66,2.45,4.0,2.17
46.68,6.92,33.25,9.6,9.32,,77.45,1.7,0.14,1.04
45.21,5.3,,15.12,11.8,0.54,69.31,1.61,5.13,2.19
38.2,6.13,34.38,7.09,10.7,0.0,78.76,1.67,2.88,2.28
44.99,3.07,39.09,11.53,13.96,0.35,78.53,2.07,3.04,2.81
,4.25,33.95,7.57,9.35,0.25,79.55,2.3,3.71,1.97
57.45,3.1,32.43,6.05,10.8,0.04,78.97,1.18,1.29,1.53
43.26,4.08,39.6,5.58,12.22,0.66,76.22,1.68,3.23,1.1
35.35,5.21,36.29,2.81,9.09,0.06,64.23,1.23,6.32,2.46
45.51,2.06,34.53,,7.17,0.44,74.52,1.77,3.25,1.0
48.07,6.72,36.82,10.2,11.96,0.83,73.66,2.44,5.84,2.03
52.53,5.18,38.43,7.2,11.58,0.2,73.96,1.66,2.95,2.44
40.49,3.92,32.76,6.97,12.49,0.39,64.17,1.89,4.12,2.31
49.86,3.21,38.17,4.2,14.21,0.75,78.98,1.23,2.83,2.69
,3.87,38.5,5.52,14.79,0.0,,1.85,3.49,1.26
42.14,6.36,40.38,9.69,13.08,0.74,70.15,1.89,4.37,1.43
47.25,5.57,,10.65,12.48,0.73,74.55,1.78,5.02,2.01
65.86,5.49,34.22,5.96,9.71,0.0,82.18,1.84,3.78,1.22
41.72,5.5,34.91,10.76,14.46,0.0,70.09,2.13,5.91,2.65
52.78,5.71,34.21,5.31,11.74,0.26,68.1,1.41,3.02,2.06
50.37,7.11,,6.97,10.62,0.57,81.53,1.91,5.9,2.77
47.48,4.69,32.72,7.21,9.16,0.0,79.01,1.67,2.93,2.84
53.0,5.17,35.0,9.01,14.51,0.73,85.35,1.66,1.81,2.35
65.35,6.89,38.61,10.65,15.21,0.0,65.98,2.17,4.33,2.25
35.69,3.58,37.87,8.86,10.86,0.0,61.49,2.26,2.9,1.46
49.18,5.42,,11.98,11.02,0.0,66.22,2.39,5.03,1.33
38.94,3.7,41.87,10.88,12.26,0.41,78.24,2.01,3.35,1.03
45.43,4.8,38.36,5.47,10.82,0.26,73.97,1.55,1.55,2.0
38.15,3.86,35.68,15.54,12.0,0.26,79.44,1.12,3.53,2.34
51.49,5.99,39.01,4.3,13.03,0.0,74.75,1.93,2.97,2.03
53.55,3.76,34.02,9.56,14.28,0.26,66.54,1.97,5.79,1.39
44.83,5.49,30.61,8.85,12.56,0.0,74.72,2.24,1.07,2.02
56.14,3.98,36.47,9.33,8.49,0.0,87.48,1.75,3.25,2.5
44.71,4.94,34.38,10.9,16.3,0.41,72.68,1.75,2.96,3.27
39.76,3.78,34.04,13.41,9.8,0.12,74.94,1.93,4.61,2.53
61.67,5.64,35.2,8.92,14.34,0.34,70.63,1.64,3.32,2.19
58.16,5.71,38.15,9.99,11.72,0.0,70.22,2.12,2.44,1.82
47.24,4.84,35.34,0.84,12.03,0.68,68.91,1.04,3.13,2.5
49.68,5.98,31.76,6.11,11.85,0.0,72.36,1.9,5.09,3.07
43.19,7.17,35.69,6.79,11.27,0.0,73.34,1.65,5.52,1.97
43.19,7.23,33.9,6.82,13.05,1.0,75.78,1.98,3.14,1.93
57.57,5.44,33.83,8.96,11.16,0.34,72.34,2.14,2.85,1.55
48.89,5.1,39.95,5.41,10.05,0.76,77.76,2.03,3.2,
60.4,4.9,36.67,6.79,12.53,0.11,76.32,1.44,1.9,1.8
48.27,3.83,36.16,8.42,11.86,0.0,73.42,1.27,,1.49
47.21,5.57,32.76,12.93,12.03,0.19,68.66,2.15,2.97,1.68
25.77,4.39,35.89,6.15,13.03,0.35,86.12,1.23,2.18,1.56
48.66,3.69,38.3,2.8,14.85,0.0,76.23,2.41,2.09,1.26
44.92,4.34,39.57,9.29,10.39,0.0,83.51,1.55,1.3,1.84
54.29,5.25,33.79,9.32,9.79,0.31,64.57,1.98,4.03,2.39
29.14,5.97,37.16,7.75,10.68,0.65,71.14,1.05,1.21,1.0
60.32,6.27,39.84,5.4,12.76,0.57,88.48,2.07,4.11,2.48
55.88,2.75,33.48,5.38,13.4,0.0,81.48,1.22,0.99,2.77
48.78,6.13,33.17,7.24,10.43,0.21,72.0,2.3,3.11,1.94
35.38,4.54,35.31,5.69,11.85,0.53,70.94,2.17,0.0,2.03
29.54,4.59,37.98,8.62,12.76,0.97,78.82,2.63,3.42,1.34
50.14,4.25,,8.25,13.38,0.4,74.91,2.13,2.85,2.62
56.22,5.4,35.96,8.16,15.83,0.0,79.46,1.39,3.65,2.19
49.23,1.82,40.37,6.16,10.02,0.0,80.12,1.75,0.2,1.9
56.53,8.09,35.42,7.01,11.67,0.37,66.42,,2.01,2.7
59.86,5.52,37.53,10.16,14.61,0.42,69.75,1.75,1.97,2.34
47.0,6.65,34.61,7.37,15.44,0.0,81.78,2.27,5.04,1.0
60.66,3.69,29.89,7.28,9.81,0.0,76.88,1.48,1.93,2.07
32.33,5.32,33.36,9.02,13.7,0.0,79.18,1.83,6.17,1.52
59.77,5.93,36.24,3.4,14.69,0.73,70.95,1.56,3.95,1.86
38.03,6.18,30.23,7.36,8.12,0.24,78.98,1.13,2.43,2.72
37.15,7.01,33.27,7.39,,0.1,75.43,2.52,4.17,2.23
48.05,4.82,38.6,5.36,13.35,0.0,76.4,1.17,1.86,2.02
55.86,4.64,40.93,9.61,11.16,0.01,74.73,2.27,2.18,2.58
45.48,3.89,36.1,7.89,14.12,0.54,74.73,1.88,1.78,2.35
65.65,3.57,33.31,9.88,10.13,0.38,69.73,2.27,0.0,2.25
34.51,2.35,34.47,2.8,8.6,0.3,78.92,2.39,3.03,1.38
46.13,7.16,37.89,5.91,10.57,0.0,80.0,1.68,3.5,2.35
39.69,6.29,30.7,6.6,9.35,0.0,71.46,2.13,2.52,2.16
51.27,6.39,29.59,5.2,11.65,0.0,69.72,2.81,1.28,1.89
62.26,6.31,41.67,8.28,12.13,0.19,79.77,1.75,3.45,1.87
55.53,6.59,39.93,8.41,11.47,0.37,70.67,2.41,0.26,2.19
62.55,3.78,39.27,12.41,,0.18,79.66,1.75,2.58,2.26
56.09,6.9,38.3,6.85,12.28,0.12,74.37,2.2,4.81,2.38
41.58,2.99,29.24,10.37,11.95,0.0,74.97,1.94,2.76,2.99
46.17,5.34,34.48,4.69,10.68,0.0,90.62,1.5,3.05,1.82
39.76,3.94,35.11,4.28,10.97,0.14,82.83,2.09,4.03,2.34
63.98,4.48,31.44,8.52,14.33,0.0,68.4,1.26,1.01,1.86
51.7,7.21,34.37,10.94,13.48,0.17,83.47,2.11,1.84,2.74
55.09,2.81,34.48,7.42,13.64,0.61,71.83,2.03,3.88,2.76
40.26,4.67,39.64,8.34,12.57,0.0,80.33,1.45,3.39,1.91
53.56,4.42,37.62,3.97,10.74,0.06,80.2,2.55,2.44,2.62
47.76,4.67,34.16,4.08,12.72,0.17,83.67,1.59,2.62,
44.3,6.45,33.68,6.57,11.72,0.46,77.49,1.78,2.51,1.64
47.54,3.0,36.5,8.27,9.97,0.91,78.53,2.23,0.48,1.98
47.39,4.74,37.26,7.45,10.66,0.0,69.92,2.4,2.83,2.13
42.2,5.56,37.17,7.73,9.45,0.28,66.72,1.84,4.42,2.88
49.38,5.61,31.8,8.15,11.94,0.53,71.92,1.69,3.17,2.74
61.37,5.69,33.85,12.15,12.92,0.57,71.38,2.41,2.1,1.24
41.59,5.29,39.87,7.07,12.38,0.29,81.86,1.15,,2.24
46.19,7.4,34.34,8.25,10.99,0.62,72.8,1.82,0.46,1.0
51.75,5.4,26.2,6.51,11.74,0.81,79.1,1.0,4.8,2.54
50.66,4.29,41.42,10.09,15.0,0.06,74.87,1.32,2.44,1.14
38.02,3.55,33.6,5.13,12.99,0.03,69.76,1.72,1.63,2.67
46.95,6.48,40.76,13.46,16.08,0.3,65.8,1.27,3.98,1.79
44.5,4.78,34.78,12.68,9.01,0.82,71.61,2.31,3.6,2.71
50.84,6.83,37.7,10.21,13.46,0.74,86.01,1.99,5.41,1.41
38.57,6.73,39.93,7.79,15.14,0.23,59.2,2.21,3.93,1.66
44.14,4.8,38.06,7.75,12.15,0.0,78.74,1.66,3.66,1.67
58.73,4.8,33.46,6.98,14.9,0.1,70.32,1.75,3.63,1.2
47.58,5.07,35.31,13.2,11.9,0.17,79.36,1.27,1.08,1.92
45.22,6.0,33.48,9.46,13.21,0.0,73.69,2.31,3.2,2.15
64.72,4.43,29.04,5.29,11.84,0.57,73.17,1.86,2.18,1.69
44.21,5.94,35.08,13.05,13.85,0.42,62.88,1.9,,2.4
55.25,3.71,36.47,8.26,11.89,0.19,73.79,2.25,3.99,1.79
29.09,5.56,33.48,9.63,14.1,0.15,69.95,1.56,4.17,1.72
42.27,4.78,38.91,11.0,9.63,0.09,63.26,1.59,0.72,2.58
46.76,5.21,40.08,5.82,15.28,0.13,76.65,1.73,2.71,1.0
54.14,5.35,34.98,12.3,12.6,0.84,79.12,1.74,3.12,1.94
57.18,2.29,38.97,14.74,10.88,0.1,76.71,1.56,0.0,2.47
51.69,6.4,40.85,10.82,8.26,0.54,71.64,1.98,3.86,1.88
59.91,4.8,38.56,7.18,13.52,0.96,67.95,1.8,3.43,2.37
40.69,4.66,35.81,11.37,15.83,0.44,70.62,1.39,2.68,1.21
52.25,3.18,30.34,,16.85,0.71,77.14,2.71,5.86,2.0
52.97,3.36,33.93,4.58,8.48,1.16,73.93,2.18,4.4,1.29
47.76,4.93,33.24,7.06,11.21,0.67,80.45,1.78,0.0,1.69
44.09,4.27,33.24,7.43,11.02,0.0,71.62,1.97,0.0,2.19
50.17,5.67,36.69,8.56,14.66,0.0,74.08,1.85,1.67,2.0
39.49,4.61,35.79,10.52,14.19,0.42,80.18,2.45,4.98,2.82
40.61,7.56,35.88,13.79,14.54,0.25,68.1,,3.04,1.0
37.84,1.59,39.36,10.73,12.18,0.0,66.83,1.41,2.21,2.22
48.69,3.5,38.7,1.85,11.57,0.2,69.43,1.81,1.49,2.05
53.61,5.97,34.68,5.16,12.55,0.73,79.48,1.36,1.85,1.75
43.33,5.1,38.37,8.29,11.8,0.43,72.61,1.68,5.3,2.65
50.24,4.13,41.31,11.42,12.27,0.2,86.97,2.17,3.08,2.29
47.39,3.66,36.06,9.78,11.35,0.0,70.34,1.45,3.89,1.61
32.37,6.44,36.56,13.05,9.73,0.13,75.67,1.67,3.22,2.43
40.41,6.04,40.96,8.02,9.27,0.0,86.13,2.05,3.1,2.32
39.46,4.66,40.83,7.18,12.4,0.0,76.24,1.6,2.79,1.43
62.98,7.39,35.64,5.28,12.96,0.47,60.47,1.74,2.7,2.3
59.48,5.13,30.62,15.93,11.96,0.52,67.71,1.79,2.59,1.87
67.75,3.33,36.14,8.02,13.8,0.18,69.06,1.72,2.4,2.63
41.25,5.13,37.08,,12.96,0.0,68.0,2.07,4.93,1.22
37.93,7.22,36.2,8.08,,,73.65,1.73,0.88,1.36
52.67,5.26,38.47,1.69,9.99,0.0,76.56,2.39,3.41,2.62
50.45,6.16,38.41,13.3,12.83,0.8,77.72,2.25,0.75,1.95
31.57,4.08,34.56,12.29,10.45,0.29,70.8,2.23,5.31,2.33
51.69,1.08,32.53,11.95,12.19,0.59,67.99,1.65,4.77,2.98
48.56,3.25,41.11,6.05,14.0,0.3,79.38,1.0,0.0,2.46
61.06,4.45,35.19,9.98,8.34,0.17,77.76,1.73,3.17,2.13
49.31,4.19,34.08,3.03,13.93,0.73,76.42,2.31,3.5,1.28
54.96,3.87,30.64,6.6,7.55,0.82,72.86,1.0,3.85,
47.91,4.82,36.14,1.21,14.04,0.76,74.61,1.51,2.98,2.98
47.69,5.0,36.13,3.56,9.6,1.28,73.05,1.98,4.09,2.57
50.1,6.77,33.22,4.49,9.01,0.27,69.11,2.32,2.29,2.77
46.98,4.36,34.03,3.89,10.32,0.74,86.46,1.73,2.85,1.13
54.0,5.37,32.93,10.96,13.15,0.54,76.67,2.05,6.19,2.69
42.2,4.04,42.19,9.24,12.8,0.11,76.31,2.3,3.86,2.15
52.26,6.25,35.91,5.62,12.98,0.32,74.26,1.5,3.05,2.48
42.95,3.84,35.69,10.64,10.9,0.0,89.26,2.01,2.69,1.42
52.8,5.51,31.12,2.63,14.07,0.0,83.7,2.15,1.58,1.68
52.52,3.18,42.56,7.95,13.46,0.43,71.58,2.39,5.48,1.46
43.09,5.34,40.03,6.43,14.47,0.98,79.24,1.52,0.85,2.38
49.45,2.41,31.4,8.56,10.1,0.05,73.76,2.25,,2.06
51.61,6.59,35.62,3.17,11.94,0.71,74.47,1.0,2.95,2.46
52.54,5.45,33.54,9.43,13.45,0.0,81.53,2.04,3.78,1.79
38.78,4.25,30.6,7.47,10.77,0.36,71.22,1.71,3.53,1.88
55.52,6.31,36.27,10.84,12.87,0.98,70.92,1.2,1.94,1.67
46.93,2.4,,9.96,12.61,0.0,78.42,2.17,4.28,2.86
,4.69,36.21,6.32,10.15,0.26,75.23,1.47,4.62,2.97
40.74,5.96,36.58,9.21,11.92,0.33,64.5,2.09,2.76,2.85
49.8,4.85,37.91,11.93,13.05,0.0,64.34,2.44,1.36,1.58
55.66,3.91,37.58,13.7,10.23,0.0,79.76,2.11,3.15,1.91
38.34,8.08,37.88,9.56,13.84,0.97,70.18,1.0,3.48,2.69
43.92,5.7,39.28,6.4,10.31,0.39,74.53,1.0,3.83,1.77
38.58,3.75,37.51,3.93,13.18,,77.79,2.37,0.58,2.02
54.1,5.57,39.12,11.16,12.28,0.0,79.15,1.08,0.89,1.47
52.42,5.58,40.34,11.89,14.68,0.0,77.3,2.38,3.35,2.09
,4.52,39.13,8.96,15.42,0.0,70.74,1.89,1.45,2.66
59.18,4.35,36.1,3.84,12.74,0.0,82.38,2.71,2.59,2.12
56.21,8.72,33.72,6.56,12.77,0.0,67.59,2.42,2.83,1.15
44.27,3.59,38.66,8.37,12.42,0.31,74.99,1.0,0.0,1.0
45.48,5.63,42.16,10.96,11.71,0.16,73.25,1.85,5.22,2.27
52.18,5.44,39.4,4.58,9.82,0.19,85.48,1.53,1.14,2.02
43.57,3.33,38.58,6.73,12.16,0.6,72.28,2.17,1.69,1.22
44.48,4.75,33.82,2.89,9.62,0.55,69.16,2.16,1.96,3.03
52.1,4.19,39.49,8.44,10.85,0.3,78.2,1.82,4.0,1.97
41.41,6.78,35.09,10.68,15.42,0.61,81.47,2.25,2.63,2.61
38.79,3.68,36.29,8.05,10.6,0.44,75.31,2.02,2.9,1.98
37.22,6.66,36.69,7.46,12.14,-0.0,63.42,1.78,5.37,2.01
57.95,4.02,33.81,9.01,13.07,0.49,70.57,2.19,2.54,2.21
61.7,5.43,34.01,8.46,12.74,0.42,69.06,1.36,5.03,2.36
46.39,5.5,36.25,2.61,11.37,0.41,79.35,1.51,1.96,1.82
61.1,6.44,39.97,1.89,13.34,0.74,80.56,1.71,3.37,2.77
32.78,6.81,32.51,7.92,11.85,0.0,72.61,1.86,2.54,1.95
29.33,4.0,32.3,8.3,9.42,0.0,72.63,1.28,1.43,2.51
32.42,5.52,35.55,6.17,14.75,0.0,63.25,1.79,2.73,1.17
39.96,7.62,41.07,3.88,12.06,1.15,72.08,2.47,5.3,2.01
36.87,6.92,39.43,8.61,9.58,0.35,65.6,1.86,2.15,2.5
64.37,,35.7,3.78,11.67,0.47,68.52,1.61,6.11,1.89
49.37,6.99,34.1,10.31,12.53,0.74,85.09,1.19,3.06,2.89
,6.64,31.61,5.17,12.05,0.56,76.48,1.85,1.46,1.78
60.2,4.97,37.44,1.59,12.67,0.0,74.31,2.4,3.2,1.48
37.86,6.23,33.15,6.34,14.87,0.39,76.02,1.77,,1.62
56.65,2.71,34.45,4.78,13.35,0.09,75.07,2.32,4.18,2.18
