tenure_months,monthly_charges,total_charges,num_services,support_calls,contract_type,payment_delays,data_usage_gb,num_complaints,churned
52.0,27.18,1450.13,2.0,10.0,0.0,1.0,35.39,1.0,1
13.0,114.18,1441.17,6.0,8.0,2.0,1.0,49.32,4.0,1
35.0,68.13,2254.78,5.0,5.0,1.0,0.0,42.0,4.0,0
21.0,71.91,1438.77,3.0,14.0,2.0,0.0,22.91,2.0,1
16.0,104.45,1569.92,7.0,13.0,2.0,5.0,47.19,2.0,1
51.0,60.16,2870.89,5.0,3.0,2.0,6.0,18.36,2.0,0
3.0,26.39,80.48,2.0,8.0,0.0,2.0,16.34,4.0,1
42.0,33.88,1470.94,7.0,1.0,2.0,2.0,44.57,1.0,0
31.0,63.16,1990.3,2.0,10.0,0.0,0.0,46.33,3.0,1
9.0,52.48,470.9,4.0,5.0,2.0,3.0,22.17,2.0,0
40.0,35.82,1302.03,5.0,7.0,0.0,3.0,13.78,1.0,0
61.0,74.19,4657.96,4.0,14.0,2.0,6.0,31.99,2.0,1
19.0,83.41,1613.16,,12.0,2.0,0.0,35.88,4.0,1
48.0,103.1,5120.99,7.0,2.0,0.0,0.0,19.38,3.0,0
67.0,80.4,5330.8,1.0,11.0,0.0,0.0,13.44,1.0,0
33.0,94.14,3129.46,6.0,8.0,1.0,4.0,1.04,0.0,1
9.0,27.99,227.48,7.0,14.0,2.0,3.0,1.89,3.0,1
37.0,104.5,3735.26,3.0,11.0,0.0,3.0,32.4,2.0,1
17.0,,510.91,7.0,1.0,0.0,7.0,8.22,4.0,1
23.0,58.47,1447.75,2.0,14.0,2.0,3.0,3.83,2.0,1
20.0,91.23,1927.68,5.0,0.0,0.0,3.0,21.84,3.0,0
48.0,93.54,4642.4,5.0,2.0,2.0,5.0,17.0,2.0,0
59.0,46.98,2872.82,5.0,10.0,0.0,7.0,49.47,3.0,1
46.0,49.68,2458.15,4.0,8.0,2.0,2.0,11.83,4.0,1
20.0,108.17,2161.55,1.0,7.0,0.0,4.0,22.87,0.0,0
11.0,104.82,1233.07,2.0,6.0,1.0,4.0,43.38,3.0,1
8.0,103.91,756.01,7.0,13.0,0.0,0.0,20.67,1.0,1
36.0,69.62,2328.42,6.0,9.0,2.0,2.0,49.54,3.0,0
67.0,89.3,5620.2,7.0,14.0,1.0,3.0,42.31,1.0,0
16.0,110.61,1618.19,2.0,,2.0,0.0,27.56,3.0,0
49.0,102.41,5290.41,4.0,13.0,0.0,6.0,11.62,4.0,1
18.0,83.35,1497.94,7.0,12.0,0.0,0.0,42.08,1.0,0
63.0,39.99,2586.68,1.0,7.0,2.0,0.0,13.57,2.0,0
27.0,37.37,,1.0,8.0,1.0,0.0,14.29,2.0,1
19.0,40.52,706.67,3.0,10.0,1.0,2.0,31.72,2.0,1
25.0,98.02,2343.3,1.0,6.0,1.0,2.0,12.95,3.0,1
54.0,38.21,2021.8,6.0,1.0,2.0,6.0,1.44,1.0,0
23.0,28.67,605.76,5.0,1.0,2.0,4.0,47.49,3.0,0
11.0,,1091.86,2.0,8.0,1.0,4.0,1.29,3.0,1
30.0,93.11,2581.16,4.0,10.0,1.0,1.0,31.51,1.0,0
59.0,60.95,3580.16,3.0,0.0,2.0,1.0,4.6,3.0,0
10.0,81.32,833.22,3.0,12.0,0.0,1.0,34.47,,1
12.0,105.14,1257.33,3.0,11.0,0.0,5.0,26.69,3.0,1
37.0,104.19,3785.89,1.0,8.0,1.0,5.0,22.81,2.0,1
4.0,112.02,442.13,,12.0,0.0,5.0,9.33,2.0,1
63.0,88.86,5712.8,6.0,6.0,0.0,7.0,18.54,3.0,0
24.0,83.39,2159.31,7.0,6.0,1.0,7.0,26.89,3.0,1
17.0,52.99,823.52,7.0,1.0,0.0,5.0,18.05,4.0,1
23.0,,670.07,7.0,13.0,0.0,7.0,39.65,1.0,1
19.0,55.49,1092.53,2.0,13.0,0.0,2.0,49.78,1.0,1
21.0,94.22,2175.29,7.0,4.0,0.0,1.0,48.54,4.0,0
25.0,99.29,2460.25,6.0,9.0,0.0,4.0,4.85,1.0,1
16.0,75.51,1299.48,3.0,0.0,2.0,3.0,35.26,1.0,0
29.0,27.76,844.79,1.0,,0.0,7.0,19.95,2.0,1
62.0,51.45,3252.82,3.0,13.0,1.0,7.0,10.36,1.0,1
35.0,107.34,3592.22,2.0,12.0,1.0,6.0,48.37,2.0,1
64.0,100.89,6025.19,3.0,6.0,0.0,3.0,43.44,4.0,1
32.0,111.51,3777.73,4.0,4.0,2.0,0.0,23.97,1.0,0
48.0,45.17,2048.03,5.0,6.0,2.0,0.0,13.59,0.0,0
64.0,61.2,4097.81,2.0,2.0,0.0,7.0,44.97,3.0,1
64.0,107.81,6931.04,5.0,12.0,1.0,4.0,19.57,2.0,0
13.0,43.7,580.65,1.0,14.0,0.0,6.0,29.03,1.0,1
68.0,87.73,5479.28,2.0,0.0,0.0,4.0,13.39,0.0,0
47.0,60.67,2792.89,5.0,10.0,1.0,4.0,6.16,1.0,0
37.0,30.11,1076.28,1.0,1.0,1.0,1.0,42.38,1.0,0
27.0,57.04,1603.82,6.0,1.0,1.0,7.0,9.17,3.0,0
13.0,101.17,1365.44,6.0,3.0,0.0,7.0,48.05,2.0,1
9.0,103.14,926.2,4.0,2.0,2.0,3.0,38.23,1.0,0
17.0,47.99,810.09,3.0,4.0,1.0,7.0,26.09,2.0,1
60.0,107.4,6209.23,3.0,4.0,0.0,7.0,41.62,3.0,1
33.0,114.65,4050.9,5.0,1.0,1.0,6.0,5.4,1.0,0
65.0,106.41,7425.78,7.0,5.0,2.0,6.0,38.89,1.0,0
63.0,20.09,1232.78,6.0,11.0,1.0,5.0,33.42,4.0,1
41.0,32.39,1331.74,5.0,7.0,1.0,5.0,1.52,4.0,1
21.0,94.02,1851.48,,6.0,1.0,0.0,41.59,2.0,1
29.0,55.65,1509.68,3.0,0.0,2.0,3.0,0.17,2.0,0
13.0,30.75,404.88,1.0,13.0,0.0,4.0,9.07,0.0,1
44.0,55.28,2277.85,3.0,4.0,0.0,1.0,38.77,0.0,0
46.0,29.44,1335.45,1.0,11.0,0.0,2.0,42.38,1.0,0
1.0,115.49,111.61,3.0,9.0,1.0,0.0,9.6,0.0,1
1.0,73.93,79.39,1.0,5.0,0.0,1.0,25.79,3.0,1
38.0,100.34,3941.04,6.0,9.0,1.0,2.0,40.0,0.0,0
23.0,29.11,633.33,3.0,13.0,2.0,3.0,1.68,0.0,0
44.0,111.84,4585.53,6.0,12.0,2.0,7.0,16.72,0.0,1
11.0,,341.79,3.0,12.0,0.0,4.0,37.68,1.0,1
52.0,55.04,2750.44,2.0,7.0,0.0,4.0,1.41,0.0,1
53.0,46.05,2238.93,2.0,4.0,1.0,4.0,43.7,0.0,0
26.0,82.57,2014.78,1.0,3.0,0.0,6.0,44.96,3.0,0
33.0,56.26,1928.33,4.0,13.0,0.0,2.0,11.11,4.0,0
62.0,47.8,2877.85,4.0,13.0,1.0,1.0,49.58,1.0,0
24.0,20.78,490.07,3.0,3.0,,5.0,38.73,4.0,1
33.0,81.71,2714.19,3.0,9.0,2.0,3.0,9.31,4.0,1
7.0,21.01,137.08,7.0,0.0,0.0,7.0,46.28,0.0,0
39.0,20.24,825.77,4.0,3.0,1.0,1.0,46.49,1.0,0
20.0,90.03,1871.78,6.0,12.0,1.0,5.0,33.51,4.0,1
31.0,25.49,779.59,2.0,0.0,2.0,3.0,43.81,3.0,0
3.0,59.84,162.91,7.0,10.0,1.0,7.0,20.66,0.0,1
10.0,89.48,963.51,1.0,0.0,2.0,5.0,27.32,1.0,1
3.0,86.0,272.68,7.0,,0.0,7.0,49.8,1.0,1
13.0,48.69,665.19,4.0,4.0,2.0,,28.18,1.0,0
12.0,22.3,292.41,4.0,4.0,0.0,4.0,,2.0,0
9.0,33.18,275.17,2.0,9.0,1.0,6.0,20.16,3.0,1
35.0,43.68,1633.27,4.0,9.0,2.0,5.0,2.65,0.0,0
51.0,24.16,1205.63,1.0,7.0,2.0,2.0,24.17,,0
39.0,55.35,2060.99,6.0,4.0,0.0,3.0,21.57,0.0,0
38.0,65.84,2264.8,3.0,7.0,2.0,1.0,30.17,0.0,0
40.0,107.67,4361.87,3.0,12.0,0.0,5.0,49.21,2.0,1
34.0,63.79,1971.78,3.0,2.0,2.0,1.0,0.83,1.0,0
15.0,65.37,1077.27,1.0,8.0,2.0,7.0,12.09,3.0,1
3.0,95.95,311.72,5.0,2.0,1.0,2.0,17.57,4.0,1
32.0,74.11,2338.53,1.0,1.0,0.0,6.0,30.35,1.0,1
5.0,73.48,387.69,1.0,6.0,0.0,6.0,22.91,1.0,1
62.0,57.68,3621.76,6.0,8.0,0.0,4.0,43.79,0.0,0
41.0,93.49,3700.69,6.0,1.0,1.0,3.0,38.38,1.0,0
21.0,61.8,1255.44,2.0,7.0,0.0,2.0,45.61,2.0,1
47.0,99.73,4791.26,1.0,0.0,0.0,4.0,14.52,4.0,1
15.0,41.67,636.24,1.0,12.0,1.0,1.0,28.74,4.0,1
68.0,42.2,2619.34,4.0,9.0,0.0,2.0,40.54,0.0,0
70.0,72.62,5135.44,5.0,8.0,2.0,0.0,25.51,4.0,0
45.0,67.97,2756.03,5.0,4.0,1.0,2.0,5.05,0.0,0
58.0,94.47,5054.34,1.0,6.0,2.0,3.0,7.05,4.0,1
61.0,75.95,4200.45,1.0,8.0,0.0,7.0,11.54,4.0,1
66.0,28.62,1749.91,3.0,12.0,,1.0,44.59,4.0,0
34.0,84.2,2688.91,3.0,6.0,0.0,4.0,,4.0,1
39.0,72.92,2677.6,6.0,10.0,1.0,2.0,26.87,3.0,1
28.0,110.89,3234.66,2.0,12.0,2.0,1.0,4.99,0.0,0
2.0,110.02,210.61,3.0,5.0,2.0,1.0,2.72,,0
49.0,25.68,1283.82,1.0,7.0,1.0,2.0,17.17,0.0,0
27.0,110.19,2832.29,7.0,7.0,0.0,4.0,48.85,4.0,1
21.0,70.15,1455.25,4.0,1.0,0.0,4.0,20.9,4.0,1
38.0,95.07,3824.54,,5.0,1.0,1.0,0.31,0.0,0
16.0,80.96,1370.25,,7.0,2.0,1.0,7.87,4.0,1
7.0,93.94,665.49,3.0,4.0,0.0,4.0,2.24,4.0,1
45.0,73.92,3216.31,2.0,10.0,2.0,2.0,34.79,4.0,0
71.0,26.48,2064.01,3.0,6.0,2.0,1.0,33.25,3.0,0
45.0,59.72,2600.23,5.0,4.0,2.0,5.0,14.28,,0
56.0,53.96,2801.48,7.0,7.0,0.0,1.0,40.52,0.0,0
23.0,32.95,689.17,2.0,1.0,1.0,3.0,27.33,1.0,0
55.0,64.35,3251.29,4.0,0.0,0.0,1.0,21.13,2.0,0
59.0,77.04,4864.31,3.0,2.0,2.0,1.0,35.41,3.0,0
34.0,30.94,1004.22,1.0,2.0,2.0,6.0,9.59,3.0,0
49.0,36.04,1620.66,1.0,0.0,2.0,3.0,28.99,3.0,0
33.0,46.6,1497.57,3.0,7.0,0.0,5.0,23.75,0.0,1
58.0,69.67,3720.15,7.0,,0.0,5.0,31.35,4.0,0
17.0,31.37,480.01,2.0,0.0,2.0,4.0,49.65,1.0,0
21.0,29.55,651.39,2.0,8.0,1.0,3.0,,1.0,0
16.0,32.88,578.4,3.0,4.0,0.0,5.0,19.84,2.0,1
17.0,93.48,1632.5,6.0,13.0,2.0,5.0,6.34,2.0,1
21.0,102.94,2007.51,3.0,6.0,0.0,2.0,32.6,0.0,0
13.0,38.22,531.26,5.0,11.0,2.0,7.0,41.29,0.0,1
46.0,94.65,4129.6,4.0,8.0,0.0,5.0,21.59,0.0,1
43.0,73.92,3476.38,3.0,12.0,1.0,0.0,24.58,2.0,1
69.0,90.29,5946.19,4.0,7.0,,7.0,43.3,2.0,0
69.0,45.29,3129.06,4.0,9.0,2.0,6.0,,4.0,0
71.0,110.66,7102.46,2.0,3.0,0.0,7.0,24.94,3.0,1
22.0,89.74,1823.57,6.0,2.0,1.0,0.0,22.25,,0
22.0,42.13,863.81,5.0,5.0,2.0,4.0,16.46,2.0,0
25.0,24.21,570.22,5.0,12.0,0.0,3.0,44.46,1.0,1
1.0,45.53,41.62,4.0,11.0,2.0,6.0,24.94,2.0,1
13.0,50.16,704.16,5.0,13.0,,0.0,24.88,0.0,1
33.0,64.64,1972.38,6.0,3.0,1.0,0.0,27.34,3.0,0
34.0,27.32,870.5,5.0,3.0,1.0,6.0,47.88,4.0,0
63.0,27.71,1695.72,1.0,9.0,1.0,6.0,47.3,4.0,1
1.0,36.17,35.11,5.0,8.0,2.0,0.0,37.79,2.0,0
31.0,32.87,1048.13,1.0,0.0,2.0,3.0,15.37,1.0,0
26.0,100.31,2370.48,1.0,5.0,1.0,3.0,,2.0,1
67.0,61.39,4380.32,7.0,14.0,2.0,3.0,17.73,1.0,0
60.0,66.62,3765.99,4.0,8.0,1.0,5.0,19.05,3.0,1
46.0,48.79,2089.0,5.0,9.0,2.0,7.0,32.25,3.0,0
14.0,107.7,1621.9,4.0,11.0,0.0,2.0,3.44,1.0,1
37.0,56.39,2099.88,3.0,0.0,1.0,3.0,9.92,3.0,1
51.0,116.21_err,6206.83,4.0,12.0,2.0,4.0,32.17,3.0,1
4.0,26.62,117.05,3.0,4.0,2.0,7.0,33.08,0.0,0
71.0,34.0,2289.53,1.0,13.0,2.0,0.0,31.27,1.0,0
34.0,23.17,772.97,3.0,5.0,2.0,4.0,22.89,2.0,0
31.0,56.91,1785.79,6.0,5.0,1.0,6.0,15.85,1.0,0
29.0,55.14,1604.14,1.0,8.0,0.0,0.0,11.5,3.0,1
59.0,50.43,2955.27,5.0,4.0,1.0,1.0,2.04,,0
8.0,27.63,219.73,6.0,14.0,0.0,2.0,12.89,4.0,1
51.0,76.91,3608.45,,7.0,1.0,7.0,43.0,0.0,0
9.0,30.09,281.5,7.0,5.0,1.0,7.0,30.34,3.0,1
46.0,33.7,1538.33,4.0,12.0,2.0,3.0,21.72,0.0,0
37.0,60.57,2253.24,3.0,12.0,1.0,7.0,6.8,1.0,1
22.0,28.37,669.11,7.0,12.0,0.0,1.0,30.07,2.0,1
17.0,73.09,1267.45,,6.0,0.0,1.0,6.71,4.0,1
64.0,82.22,4909.66,3.0,2.0,2.0,7.0,26.73,1.0,0
1.0,69.61,74.13,1.0,7.0,1.0,0.0,37.37,4.0,1
38.0,107.75,4339.89,4.0,4.0,0.0,0.0,47.56,3.0,0
39.0,56.87,2376.86,3.0,11.0,0.0,3.0,11.63,2.0,1
18.0,98.35,1781.64,7.0,14.0,0.0,7.0,13.96,1.0,1
4.0,25.66,97.57,3.0,6.0,2.0,1.0,35.68,2.0,0
8.0,83.56,730.38,1.0,1.0,1.0,2.0,15.91,1.0,0
42.0,76.6,3394.58,3.0,1.0,1.0,6.0,13.23,3.0,1
50.0,63.59,2975.11,2.0,12.0,0.0,0.0,38.8,4.0,1
16.0,37.94,663.25,7.0,9.0,1.0,2.0,25.58,2.0,0
48.0,44.02,2184.73,6.0,0.0,0.0,0.0,27.93,0.0,0
5.0,88.45,427.13,2.0,2.0,0.0,2.0,15.77,1.0,1
37.0,89.98,3515.64,7.0,13.0,2.0,5.0,10.84,2.0,1
70.0,78.26,5867.0,4.0,3.0,1.0,5.0,16.74,0.0,0
53.0,43.91,2393.8,6.0,7.0,2.0,6.0,7.05,2.0,0
31.0,,2272.73,3.0,3.0,1.0,6.0,43.49,3.0,1
61.0,,5023.67,1.0,6.0,1.0,3.0,47.98,2.0,0
23.0,91.88,2218.54,1.0,13.0,0.0,5.0,40.92,1.0,1
9.0,38.25,335.95,6.0,10.0,0.0,4.0,22.29,0.0,1
42.0,95.22,3611.36,2.0,2.0,2.0,7.0,29.09,1.0,0
23.0,22.9,569.19,3.0,9.0,1.0,0.0,26.51,4.0,1
62.0,55.1,3671.27,7.0,1.0,2.0,5.0,10.42,1.0,0
69.0,72.33,5446.32,3.0,3.0,2.0,6.0,20.63,4.0,1
14.0,67.57,952.18,5.0,10.0,2.0,1.0,41.27,4.0,1
34.0,116.85,4362.1,4.0,3.0,1.0,5.0,36.61,0.0,0
57.0,117.08,7169.82,4.0,12.0,0.0,2.0,8.98,2.0,1
24.0,84.19,1820.66,6.0,13.0,0.0,2.0,5.6,3.0,0
54.0,41.85,2172.11,1.0,5.0,1.0,0.0,42.99,0.0,0
58.0,112.23,5929.31,2.0,4.0,0.0,0.0,28.82,,0
56.0,39.05,2016.65,4.0,8.0,1.0,0.0,4.98,0.0,0
40.0,70.71,2739.24,4.0,14.0,1.0,2.0,14.3,3.0,0
46.0,112.09,5541.57,3.0,1.0,0.0,7.0,28.84,3.0,1
1.0,88.28,94.93,1.0,3.0,2.0,6.0,35.31,0.0,1
64.0,92.31,5570.86,4.0,0.0,0.0,6.0,12.22,0.0,0
65.0,99.53,6744.87,3.0,4.0,0.0,1.0,3.04,4.0,0
43.0,112.76,5093.48,5.0,14.0,0.0,5.0,46.51,3.0,1
60.0,98.53,5916.59,2.0,4.0,,0.0,24.21,2.0,0
9.0,24.37,207.38,3.0,2.0,0.0,0.0,37.66,2.0,0
39.0,66.59,2719.07,2.0,12.0,0.0,4.0,30.07,3.0,1
24.0,61.64,1489.93,5.0,3.0,2.0,4.0,12.38,0.0,0
32.0,44.31,1353.06,6.0,1.0,1.0,4.0,21.54,4.0,1
48.0,33.5,1644.75,4.0,14.0,0.0,5.0,32.81,4.0,1
22.0,102.04,2168.73,6.0,6.0,0.0,1.0,24.4,1.0,0
10.0,77.5,800.84,2.0,6.0,1.0,5.0,48.71,4.0,1
52.0,82.1,4614.0,5.0,3.0,1.0,5.0,40.18,2.0,1
26.0,49.97,1352.17,5.0,9.0,1.0,6.0,42.64,4.0,1
9.0,86.76_err,704.78,5.0,11.0,2.0,2.0,43.75,2.0,1
19.0,84.1,1642.81,5.0,0.0,2.0,6.0,44.38,,0
44.0,61.63,2579.9,4.0,4.0,2.0,4.0,0.9,3.0,0
29.0,39.2,1194.61,4.0,11.0,2.0,5.0,18.12,2.0,1
30.0,64.93,2061.59,1.0,1.0,0.0,3.0,46.4,2.0,0
51.0,76.06,4171.87,2.0,9.0,2.0,3.0,41.41,0.0,0
15.0,67.34,1008.37,4.0,4.0,2.0,7.0,19.57,1.0,1
69.0,104.45,7601.25,1.0,5.0,1.0,2.0,7.02,1.0,0
,52.25,2029.81,7.0,10.0,1.0,2.0,44.57,0.0,0
20.0,66.92,1341.99,2.0,11.0,0.0,2.0,5.91,3.0,1
48.0,86.15,4216.15,5.0,13.0,0.0,1.0,0.24,3.0,1
18.0,32.49,618.16,7.0,6.0,1.0,6.0,15.35,0.0,0
28.0,85.4,2392.69,6.0,12.0,0.0,1.0,27.97,2.0,1
3.0,59.74,165.67,,3.0,1.0,1.0,20.76,3.0,0
53.0,26.68,1518.13,,3.0,2.0,2.0,40.72,2.0,0
47.0,,5552.03,5.0,14.0,2.0,0.0,9.56,4.0,1
46.0,46.43,1988.51,3.0,9.0,2.0,6.0,1.31,3.0,1
49.0,88.52,3913.07,5.0,3.0,1.0,7.0,22.42,1.0,0
4.0,27.64,115.82,4.0,7.0,2.0,5.0,46.24,0.0,1
35.0,52.43,1852.84,6.0,3.0,0.0,7.0,,2.0,1
43.0,60.28,2513.71,2.0,1.0,0.0,5.0,40.27,1.0,0
36.0,105.37,3779.55,5.0,6.0,0.0,0.0,29.28,2.0,0
27.0,72.76,2015.48,7.0,8.0,1.0,0.0,18.3,3.0,1
58.0,24.35,1455.79,4.0,14.0,1.0,7.0,17.97,2.0,1
49.0,84.71,4071.69,4.0,4.0,2.0,4.0,27.31,0.0,0
67.0,30.69,1966.94,6.0,8.0,0.0,2.0,28.61,2.0,0
34.0,,2423.21,1.0,1.0,0.0,7.0,39.02,4.0,1
58.0,66.38,3537.99,3.0,2.0,1.0,1.0,13.15,4.0,0
54.0,103.38,5420.34,7.0,0.0,2.0,0.0,6.0,0.0,0
63.0,78.7,4919.08,6.0,8.0,0.0,1.0,45.85,0.0,0
9.0,104.92,861.7,3.0,9.0,0.0,0.0,16.84,0.0,1
13.0,52.32,640.63,3.0,9.0,2.0,6.0,27.98,0.0,0
39.0,118.2,4694.31,6.0,11.0,2.0,0.0,46.5,0.0,0
14.0,69.06,1025.1,7.0,,0.0,2.0,48.9,3.0,1
62.0,54.57,3145.48,4.0,3.0,1.0,7.0,26.82,0.0,0
35.0,88.39,3323.19,5.0,9.0,2.0,6.0,47.69,2.0,1
10.0,96.19,1049.96,7.0,10.0,2.0,3.0,40.08,4.0,1
4.0,118.77,432.53,3.0,2.0,2.0,6.0,41.89,0.0,1
44.0,28.15,1256.89,5.0,3.0,0.0,1.0,0.3,0.0,0
44.0,23.58,1036.93,1.0,12.0,0.0,1.0,33.09,0.0,0
46.0,42.4,1928.51,2.0,,1.0,1.0,22.18,3.0,0
60.0,51.0,2969.61,3.0,6.0,1.0,4.0,43.64,2.0,0
36.0,98.32,3739.8,3.0,3.0,1.0,2.0,3.1,2.0,1
52.0,111.98,6041.13,3.0,3.0,2.0,3.0,43.89,3.0,0
55.0,95.0,5096.24,7.0,3.0,2.0,3.0,46.6,4.0,0
38.0,73.61,2981.1,1.0,12.0,1.0,4.0,11.85,2.0,1
67.0,99.18,6037.42,4.0,0.0,1.0,6.0,33.73,2.0,0
12.0,101.28,1295.05,2.0,7.0,,3.0,37.9,0.0,0
10.0,107.37,1167.45,6.0,7.0,1.0,1.0,27.18,2.0,1
67.0,93.73,5930.55,1.0,0.0,0.0,6.0,10.57,3.0,1
27.0,88.0,2605.02,1.0,9.0,0.0,7.0,46.39,0.0,1
43.0,79.07,3081.93,2.0,1.0,1.0,7.0,6.44,2.0,1
24.0,50.17,1154.31,4.0,10.0,0.0,3.0,26.44,3.0,1
48.0,20.89,958.11,3.0,14.0,2.0,0.0,42.8,2.0,0
47.0,90.23,4027.81,6.0,8.0,0.0,1.0,1.02,3.0,1
61.0,100.01,5652.56,5.0,12.0,,7.0,42.99,3.0,1
,61.37,2613.68,1.0,8.0,2.0,5.0,10.94,1.0,1
32.0,112.85,3277.48,6.0,10.0,2.0,2.0,10.0,1.0,1
44.0,85.04,3959.32,3.0,2.0,2.0,,14.62,4.0,0
2.0,67.31,139.64,5.0,13.0,0.0,7.0,48.35,0.0,1
47.0,53.06,2251.5,7.0,2.0,1.0,1.0,21.3,4.0,0
66.0,105.18,6645.24,7.0,9.0,2.0,3.0,2.59,2.0,0
62.0,25.07,1454.36,4.0,11.0,2.0,3.0,9.31,1.0,0
22.0,87.65,1988.52,3.0,12.0,0.0,7.0,48.56,0.0,1
55.0,101.48,6115.52,4.0,4.0,0.0,7.0,49.77,4.0,1
71.0,,5702.91,1.0,4.0,0.0,4.0,27.49,0.0,0
4.0,,97.34,6.0,9.0,0.0,4.0,13.43,3.0,1
11.0,94.03,1119.34,5.0,2.0,1.0,2.0,48.41,1.0,0
57.0,115.01,6576.15,2.0,1.0,2.0,4.0,2.65,3.0,0
22.0,92.44,1906.59,4.0,8.0,2.0,4.0,26.64,3.0,1
40.0,94.04,4126.3,1.0,1.0,2.0,6.0,15.94,2.0,1
36.0,117.09,4159.55,6.0,3.0,,5.0,10.87,0.0,0
50.0,44.44,2328.78,7.0,7.0,0.0,0.0,7.13,0.0,0
10.0,,1134.63,1.0,8.0,1.0,1.0,18.39,0.0,1
,67.54,1012.55,5.0,4.0,2.0,6.0,18.72,3.0,1
16.0,99.39,1588.02,4.0,7.0,1.0,3.0,34.28,3.0,1
33.0,100.83,3642.21,6.0,14.0,1.0,1.0,18.92,4.0,1
66.0,102.71,7409.28,1.0,5.0,0.0,3.0,7.6,3.0,0
31.0,20.5,657.9,3.0,7.0,2.0,3.0,49.51,4.0,0
,51.04,3275.09,4.0,10.0,1.0,4.0,44.87,3.0,1
47.0,24.7,1182.41,4.0,11.0,0.0,0.0,33.11,0.0,0
33.0,107.93,3502.68,1.0,10.0,2.0,7.0,20.54,4.0,1
68.0,60.82,4504.4,4.0,0.0,2.0,3.0,17.67,4.0,0
9.0,111.88,1059.71,1.0,14.0,0.0,4.0,44.64,4.0,1
21.0,22.89,527.7,7.0,,0.0,4.0,35.86,4.0,1
22.0,113.79,2496.72,7.0,12.0,0.0,4.0,27.4,3.0,1
24.0,26.09,574.11,5.0,9.0,2.0,6.0,32.95,2.0,0
13.0,20.55,255.78,4.0,1.0,0.0,1.0,34.65,2.0,0
57.0,70.53,4214.97,3.0,10.0,0.0,4.0,42.81,2.0,1
34.0,29.61,999.34,7.0,14.0,1.0,1.0,38.62,1.0,0
31.0,23.56,670.84,4.0,7.0,2.0,3.0,23.04,4.0,0
23.0,98.98,2397.17,5.0,5.0,2.0,3.0,26.1,2.0,0
53.0,22.76,1216.71,4.0,4.0,0.0,0.0,8.65,0.0,0
3.0,58.42,174.38,1.0,9.0,2.0,1.0,14.11,4.0,1
66.0,23.39,1574.65,6.0,7.0,0.0,6.0,6.55,4.0,1
24.0,53.35,1400.54,3.0,8.0,2.0,7.0,49.42,1.0,1
52.0,111.83,5271.45,6.0,9.0,1.0,4.0,43.61,3.0,1
19.0,118.98,2077.03,1.0,2.0,0.0,6.0,41.34,3.0,1
63.0,55.56,3514.34,7.0,,1.0,4.0,39.11,2.0,0
65.0,108.34,7421.01,3.0,5.0,2.0,5.0,14.28,2.0,1
23.0,46.73,1160.63,5.0,0.0,2.0,2.0,26.61,0.0,0
46.0,92.36,4188.65,1.0,,2.0,0.0,11.17,3.0,0
30.0,101.15,3006.13,7.0,2.0,1.0,5.0,34.44,4.0,0
20.0,93.64,2049.14,3.0,14.0,1.0,3.0,38.05,4.0,1
46.0,32.85,1478.05,7.0,14.0,1.0,2.0,10.72,,0
58.0,73.69,4296.81,6.0,1.0,1.0,0.0,31.77,1.0,0
58.0,41.36,2443.31,1.0,7.0,1.0,2.0,9.78,1.0,0
43.0,119.31,4648.13,2.0,7.0,2.0,2.0,9.78,1.0,0
58.0,90.18,5071.28,1.0,10.0,1.0,1.0,17.55,2.0,1
10.0,113.59,1146.79,5.0,6.0,2.0,1.0,37.55,1.0,0
14.0,83.27,1233.15,2.0,10.0,0.0,2.0,0.78,1.0,1
53.0,41.72,2302.02,7.0,10.0,1.0,5.0,34.03,2.0,1
57.0,37.18,2045.51,6.0,7.0,1.0,4.0,30.56,4.0,0
53.0,118.19,6052.46,2.0,8.0,0.0,,7.1,3.0,1
,32.5,2021.11,5.0,1.0,1.0,1.0,39.02,1.0,0
30.0,90.9,2947.32,3.0,10.0,0.0,0.0,15.56,3.0,1
67.0,36.26,,2.0,4.0,1.0,5.0,43.51,0.0,0
38.0,119.32,4877.39,3.0,13.0,0.0,3.0,19.98,1.0,1
69.0,82.59,5343.68,6.0,14.0,1.0,7.0,25.95,3.0,1
48.0,83.85,4123.06,2.0,2.0,0.0,6.0,28.85,3.0,0
69.0,73.77,5350.39,1.0,7.0,0.0,3.0,31.35,2.0,0
46.0,115.34,4989.59,3.0,2.0,0.0,3.0,36.62,4.0,0
56.0,108.09,5749.34,,0.0,0.0,5.0,0.13,1.0,0
66.0,101.08,6296.25,2.0,7.0,1.0,0.0,20.7,4.0,0
20.0,107.77,2222.51,3.0,0.0,0.0,3.0,49.3,4.0,0
35.0,86.47,2773.99,5.0,0.0,1.0,1.0,12.44,3.0,0
64.0,27.1,1598.21,1.0,0.0,2.0,7.0,15.8,3.0,1
26.0,44.73,1050.16,3.0,6.0,2.0,7.0,7.37,0.0,1
10.0,70.13,690.98,7.0,2.0,2.0,1.0,15.21,4.0,0
33.0,65.05,2274.75,3.0,7.0,0.0,1.0,40.28,1.0,1
28.0,111.44,3183.58,7.0,7.0,2.0,2.0,34.71,1.0,0
41.0,65.35,2740.83,1.0,0.0,2.0,6.0,8.33,2.0,0
36.0,52.36,1774.77,6.0,9.0,1.0,0.0,45.92,4.0,0
