study_hours_per_day,attendance_percent,previous_score,sleep_hours,assignments_done,has_tuition,parent_education,motivation_score,internet_hours,passed
5.6,31.0,25.5,4.8,14.0,1.0,1.0,7.5,2.7,1
1.4,65.6,82.5,5.6,7.0,0.0,2.0,6.5,4.6,0
6.9,,34.0,5.2,11.0,0.0,1.0,4.7,2.6,0
8.2,43.3,74.6,8.0,5.0,1.0,1.0,9.3,7.8,1
8.0,62.9,42.6,9.4,2.0,1.0,1.0,2.4,4.5,1
6.6,65.9,57.6,7.6,11.0,0.0,2.0,5.9,6.4,1
8.6,86.4,69.5,4.6,13.0,0.0,2.0,1.9,1.9,1
1.2,,80.7,4.8,9.0,0.0,2.0,7.0,5.1,0
3.0,43.1,64.9,4.9,12.0,0.0,1.0,4.0,7.4,0
1.0,39.5,76.1,8.3,14.0,1.0,1.0,9.9,7.7,0
2.5,90.4,87.9,5.1,11.0,1.0,2.0,6.8,4.7,1
4.7,51.5,45.8,9.7,18.0,1.0,0.0,5.0,0.6,0
2.0,95.3,54.4,6.8,18.0,0.0,0.0,7.6,7.4,0
9.8,39.1,82.6,5.8,1.0,0.0,2.0,5.8,3.6,1
3.7,95.6,22.6,5.9,7.0,0.0,1.0,2.3,2.7,0
4.2,77.2,85.3,9.4,13.0,1.0,2.0,9.5,5.4,1
4.2,78.1,32.7,4.3,,1.0,1.0,8.9,0.7,1
1.5,82.9,63.2,8.1,13.0,0.0,2.0,4.8,3.7,0
1.2,,52.8,7.0,9.0,1.0,2.0,3.1,6.0,0
7.8,98.2,47.0,5.1,5.0,1.0,0.0,3.7,7.5,0
2.9,67.0,41.7,7.0,7.0,0.0,0.0,5.5,4.3,0
3.3,54.4,31.9,4.6,6.0,0.0,1.0,7.9,7.3,0
7.8,79.8,84.1,8.0,3.0,0.0,0.0,1.2,0.6,1
5.1,39.9,58.4,6.5,1.0,0.0,0.0,9.7,6.4,0
9.1,55.3,54.3,5.6,0.0,1.0,2.0,6.2,3.5,1
6.1,44.5,37.9,8.5,19.0,0.0,2.0,3.8,4.5,0
5.4,32.1,35.9,7.8,2.0,1.0,1.0,8.6,1.7,1
4.4,57.8,20.8,5.8,10.0,0.0,0.0,1.9,4.7,0
6.7,89.4,91.5,8.2,4.0,0.0,,8.6,6.4,1
7.8,94.2,65.4,5.3,12.0,0.0,2.0,3.5,4.5,1
3.9,65.5,69.4,10.0,6.0,0.0,2.0,9.6,4.7,1
9.9,62.0,41.9,5.3,9.0,0.0,2.0,6.7,6.7,1
9.8,95.2,93.9,9.0,12.0,0.0,0.0,5.3,1.2,1
5.4,66.8,66.9,8.5,17.0,,1.0,9.8,7.2,1
1.8,49.2,78.3,6.0,14.0,,1.0,3.4,0.3,1
2.7,32.6,92.3,5.9,15.0,1.0,2.0,5.0,2.0,1
2.2,71.3,71.9,9.8,9.0,1.0,0.0,9.4,4.0,0
7.3,39.7,33.0,5.2,15.0,0.0,2.0,3.8,6.6,0
9.0,86.5,26.6,6.8,6.0,1.0,1.0,5.7,2.1,1
4.4,70.0,73.8,6.8,14.0,1.0,0.0,,4.6,1
2.1,79.3,20.2,9.6,3.0,1.0,1.0,9.6,5.2,0
9.9,73.6,58.3,7.5,14.0,0.0,1.0,7.9,,1
3.9,61.9,43.0,5.0,16.0,0.0,2.0,7.8,6.4,0
3.3,91.1,88.1,6.3,11.0,0.0,1.0,1.0,5.3,0
5.5,55.4,70.3,4.3,6.0,0.0,0.0,1.7,7.3,0
8.1,46.9,90.9,5.0,17.0,0.0,0.0,,7.7,1
6.9,68.7,68.1,8.5,16.0,1.0,0.0,7.2,6.4,1
5.8,80.0,40.5,6.4,10.0,0.0,2.0,8.6,4.2,1
6.3,67.6,94.0,8.8,0.0,1.0,0.0,3.9,4.1,1
5.4,83.0,62.3,8.9,8.0,1.0,1.0,8.1,5.6,1
3.9,83.4,30.9,5.6,7.0,1.0,2.0,4.8,3.1,0
2.2,92.9,78.9,8.9,16.0,0.0,1.0,1.0,6.0,0
6.3,36.3,77.8,7.4,15.0,1.0,2.0,3.4,6.2,1
8.8,43.3,51.0,6.0,,0.0,0.0,9.6,3.5,1
1.8,44.4,64.4,5.2,4.0,0.0,2.0,1.6,7.0,0
3.5,42.8,51.9,6.0,5.0,0.0,2.0,8.9,0.1,0
3.0,92.6,78.7,9.8,14.0,1.0,2.0,2.5,4.0,1
7.1,70.5,63.6,7.1,16.0,1.0,2.0,7.7,4.4,1
9.8,86.2,41.7,7.6,12.0,1.0,0.0,1.4,4.9,1
8.3,34.9,25.8,8.0,12.0,0.0,0.0,5.4,4.8,0
9.2,,61.3,4.6,16.0,1.0,0.0,6.1,3.0,1
1.3,84.3,81.4,9.7,16.0,0.0,2.0,2.4,0.9,1
6.5,30.3,23.9,4.3,10.0,0.0,0.0,4.2,7.2,0
0.8,53.3,41.7,6.2,3.0,1.0,1.0,7.7,3.1,0
0.2,69.0,82.4,8.9,,1.0,1.0,7.1,3.7,0
9.6,98.9,83.5,6.0,7.0,1.0,1.0,7.4,6.2,1
1.4,40.2,,6.1,6.0,1.0,0.0,3.7,5.6,0
6.7,100.0,80.5,4.4,13.0,1.0,0.0,9.2,6.0,1
1.5,63.3,82.9,5.2,12.0,1.0,1.0,2.0,7.4,0
4.2,,85.8,7.9,3.0,0.0,0.0,8.2,6.7,1
2.2,75.1,62.7,4.3,2.0,0.0,2.0,6.3,0.5,0
6.5,44.0,93.3,7.7,7.0,1.0,2.0,8.0,5.4,1
4.8,32.9,52.5,4.2,14.0,0.0,0.0,1.6,1.2,0
7.0,84.2,32.2,8.0,15.0,0.0,1.0,7.5,0.3,1
6.3,45.4,41.3,9.9,0.0,0.0,0.0,9.8,3.5,0
2.5,57.2,85.8,7.5,6.0,0.0,1.0,8.1,6.4,0
6.2,88.4,60.3,8.2,6.0,0.0,0.0,,1.7,1
3.0,39.7,90.6,7.5,1.0,0.0,2.0,6.3,3.2,0
,58.3,93.0,9.3,14.0,0.0,2.0,4.9,0.7,1
2.9,78.6,92.2,8.0,18.0,0.0,0.0,2.6,0.0,1
1.5,41.1,37.7,7.3,0.0,1.0,2.0,6.2,2.5,0
0.8,69.9,62.2,6.2,9.0,1.0,1.0,3.2,0.3,0
3.2,73.4,93.7,7.9,9.0,0.0,0.0,8.4,4.5,1
6.3,31.5,41.6,9.1,2.0,1.0,0.0,3.6,2.6,0
3.2,39.1,59.2,5.1,16.0,0.0,2.0,8.0,7.3,0
2.3,45.1,92.9,6.9,1.0,0.0,0.0,3.5,1.9,0
1.3,52.2,36.5,7.1,3.0,1.0,2.0,2.1,4.1,0
8.2,98.2,37.2,6.9,14.0,1.0,2.0,3.1,2.6,1
3.6,89.0,48.6,8.3,1.0,1.0,1.0,4.7,4.0,0
4.8,41.0,29.3,8.4,1.0,0.0,1.0,8.0,0.3,0
9.0,48.6,42.2,7.7,13.0,0.0,2.0,2.2,4.9,1
3.9,83.0,43.3,5.7,19.0,0.0,1.0,9.1,6.2,0
0.6,96.7,45.7,5.8,17.0,1.0,1.0,4.3,0.2,0
1.4,63.7,29.7,8.1,18.0,0.0,,1.6,7.2,0
4.2,88.6,37.6,4.4,6.0,0.0,2.0,6.5,2.2,0
6.0,50.0,48.0,6.4,2.0,0.0,1.0,9.3,6.4,0
3.9,50.7,32.6,6.0,16.0,1.0,1.0,9.3,8.0,0
8.2,83.7,38.6,7.7,1.0,1.0,1.0,1.4,2.0,0
3.7,35.7,48.3,8.1,11.0,1.0,1.0,5.0,3.5,0
5.8,39.5,53.6,8.8,14.0,1.0,1.0,7.3,0.8,1
7.8,50.8,26.9,7.2,15.0,1.0,0.0,2.8,0.1,1
2.1,76.9,55.3,5.7,4.0,1.0,1.0,8.6,2.1,0
2.8,,49.9,9.3,13.0,1.0,1.0,6.0,3.4,0
8.0,79.6,60.0,8.9,11.0,0.0,1.0,1.2,7.5,1
1.1,91.9,22.5,8.3,10.0,1.0,0.0,4.1,4.7,0
2.5,46.0,78.0,7.3,16.0,1.0,2.0,5.6,0.4,1
2.5,58.6,44.5,6.5,17.0,1.0,0.0,6.6,7.4,0
7.5,97.1,78.8,7.2,5.0,0.0,1.0,3.9,4.5,1
1.3,61.2,75.4,9.8,13.0,1.0,2.0,9.7,2.2,1
6.3,35.4,64.4,6.6,12.0,1.0,1.0,8.1,2.7,1
1.6,35.6,48.4,7.1,17.0,1.0,0.0,9.7,1.7,0
6.1,81.7,83.5,9.8,19.0,0.0,,6.0,7.0,1
7.0,44.0,45.1,8.8,6.0,0.0,2.0,4.8,0.2,1
5.8,42.8,43.8,4.7,18.0,1.0,2.0,7.1,6.5,0
3.4,49.6,69.0,4.7,11.0,0.0,0.0,4.6,3.1,0
6.6,51.3,62.2,5.7,18.0,1.0,1.0,9.6,5.7,1
6.4,92.9,73.6,7.7,18.0,0.0,0.0,2.1,0.9,1
3.1,94.1,56.2,5.5,5.0,1.0,1.0,7.4,1.6,0
8.0,81.5,28.2,9.0,8.0,0.0,0.0,4.7,8.0,0
4.1,58.0,57.1,9.2,3.0,0.0,2.0,4.3,4.8,0
8.4,57.8,64.9,8.0,13.0,0.0,1.0,8.9,6.2,1
8.5,80.4,44.4,9.4,9.0,0.0,1.0,9.1,0.7,1
8.3,39.5,56.5,9.3,8.0,,0.0,8.0,6.3,1
5.5,95.6,61.6,6.1,,0.0,2.0,2.7,5.8,0
8.3,76.5,53.7,4.1,15.0,0.0,2.0,1.2,1.5,1
1.7,44.5,,8.3,6.0,1.0,0.0,5.6,0.8,0
0.2,42.7,85.1,8.8,12.0,1.0,2.0,9.0,1.1,0
5.1,62.4,90.0,8.3,1.0,1.0,2.0,7.8,8.0,1
,62.8,57.4,4.9,19.0,1.0,0.0,2.9,3.7,0
9.3,88.2,32.8,7.4,6.0,0.0,0.0,1.5,7.7,1
6.4,57.6,70.2,5.1,7.0,0.0,,1.8,7.5,1
5.5,85.1,61.2,7.5,11.0,0.0,0.0,7.8,0.6,0
,42.7,40.4,5.9,2.0,0.0,2.0,2.4,5.8,0
7.3,99.5,72.3,8.5,14.0,0.0,2.0,4.5,4.0,1
8.9,73.9,91.9,5.5,,0.0,0.0,7.2,4.4,1
8.6,30.3,91.9,6.6,19.0,0.0,1.0,2.7,1.8,1
7.7,77.9,90.5,8.9,3.0,0.0,0.0,8.2,2.1,1
5.3,55.0,80.6,4.9,13.0,0.0,1.0,7.2,7.7,0
5.2,80.7,31.5,,4.0,0.0,1.0,,4.3,0
2.3,74.6,41.9,6.2,19.0,0.0,1.0,7.1,7.0,0
0.5,48.8,87.2,4.3,7.0,0.0,0.0,9.1,6.3,0
8.3,94.9,86.4,4.3,2.0,0.0,0.0,4.8,4.8,1
8.4,45.1,64.0,7.8,3.0,1.0,0.0,3.2,7.8,1
8.8,45.7,59.0,5.7,6.0,0.0,0.0,2.4,7.6,0
3.7,61.2,,5.6,0.0,1.0,1.0,4.1,5.4,0
7.3,54.5,60.4,5.6,13.0,1.0,1.0,3.7,6.9,1
9.5,58.7,73.6,5.3,14.0,1.0,1.0,9.4,4.5,1
8.9,31.2,43.0,6.2,10.0,1.0,1.0,4.5,4.3,1
3.8,71.3,43.1,8.8,7.0,0.0,0.0,3.8,5.6,0
8.5,65.0,45.7,6.4,9.0,0.0,2.0,1.2,7.0,0
5.9,88.3,29.1,6.4,0.0,1.0,0.0,3.1,2.6,0
0.5,48.9,41.6,4.3,18.0,1.0,,6.1,1.2,0
9.2,53.1,91.8,4.1,15.0,1.0,0.0,8.9,1.8,1
10.0,95.7,66.7,7.2,7.0,0.0,2.0,7.5,2.0,1
7.8,74.6,25.6,7.2,6.0,1.0,0.0,9.3,1.3,1
8.7,83.5,89.5,4.8,17.0,0.0,2.0,2.3,6.0,1
2.8,97.1,48.0,7.1,5.0,0.0,2.0,3.8,3.3,0
4.8,59.0,56.2,4.1,12.0,1.0,0.0,4.1,0.9,0
7.4,69.8,27.3,6.7,14.0,0.0,2.0,8.5,0.0,1
8.9,96.2,46.5,6.8,4.0,0.0,0.0,6.8,0.7,1
4.4,80.9,94.1,8.3,4.0,1.0,1.0,7.3,6.6,1
4.8,76.7,70.8,8.2,5.0,0.0,0.0,7.2,7.2,1
0.3,51.6,30.7,10.0,14.0,0.0,1.0,1.3,1.3,0
6.1,95.7,50.1,8.6,17.0,0.0,0.0,3.8,0.3,1
4.6,75.2,36.2,8.4,6.0,0.0,0.0,5.8,5.5,0
4.9,66.5,47.9,7.3,8.0,0.0,2.0,6.6,1.6,1
4.7,86.1,35.9,5.1,6.0,1.0,0.0,4.2,0.5,0
2.5,75.2,78.4,5.5,9.0,0.0,1.0,6.8,7.2,0
1.9,64.7,59.2,4.3,4.0,0.0,0.0,7.3,4.1,0
9.9,54.3,55.5,8.3,12.0,0.0,0.0,5.8,6.7,1
2.8,49.2,45.3,5.6,8.0,0.0,1.0,7.9,3.0,0
4.7,95.8,85.9,6.6,8.0,0.0,0.0,6.5,7.8,1
0.9,,85.6,7.7,18.0,1.0,1.0,6.3,6.6,1
5.6,64.6,85.9,5.8,14.0,0.0,2.0,2.1,5.2,1
9.9,97.4,24.5,9.0,15.0,0.0,2.0,3.3,3.2,1
7.2,94.6,64.8,9.6,11.0,0.0,0.0,7.0,2.3,1
7.3,48.4,33.5,6.3,10.0,1.0,2.0,2.6,6.0,0
0.9,49.1,80.3,6.1,5.0,0.0,1.0,1.4,1.1,0
5.0,85.8,26.7,6.8,15.0,1.0,0.0,2.3,3.5,0
1.8,44.7,38.5,7.3,16.0,0.0,1.0,7.4,3.9,0
5.4,44.9,87.4,6.2,7.0,0.0,0.0,6.7,2.3,1
9.1,34.2,47.6,7.7,10.0,0.0,0.0,9.7,1.9,0
7.7,51.4,74.4,6.9,4.0,0.0,0.0,1.0,7.7,0
0.4,97.0,69.6,8.3,10.0,0.0,2.0,7.3,2.5,1
5.0,99.9,28.1,6.8,0.0,0.0,2.0,7.4,4.9,0
,90.9,86.4,8.6,16.0,0.0,0.0,5.0,3.0,1
4.0,,34.5,5.2,5.0,0.0,0.0,3.8,3.3,0
4.7,33.8,63.2,5.7,18.0,0.0,2.0,9.2,5.6,1
8.9,86.4,83.4,7.5,19.0,0.0,2.0,9.4,4.9,1
4.5,72.5,93.8,5.3,13.0,0.0,1.0,6.2,7.9,1
0.0,75.8,58.5,6.2,12.0,0.0,0.0,3.3,4.8,0
4.3,30.3,72.6,8.9,14.0,0.0,0.0,,0.1,1
4.2,35.3,38.6,9.1,18.0,0.0,1.0,4.1,4.2,0
9.2,41.4,65.9,4.3,6.0,1.0,0.0,5.5,0.7,1
,49.1,48.8,7.6,3.0,1.0,0.0,4.2,5.8,0
8.0,45.0,80.4,8.1,7.0,1.0,0.0,7.3,7.6,1
3.4,72.3,60.4,6.8,12.0,,0.0,3.5,4.5,0
5.4,87.3,38.2,7.8,10.0,0.0,0.0,2.9,0.9,1
4.4,56.6,70.1,9.0,16.0,0.0,2.0,6.1,0.1,1
2.8,44.6,74.7,4.0,14.0,0.0,0.0,8.5,2.6,1
5.2,85.0,62.0,6.9,5.0,1.0,2.0,7.6,5.3,1
3.5,58.5,39.7,9.2,9.0,,0.0,5.3,2.0,0
5.5,65.0,57.8,7.9,3.0,1.0,1.0,6.2,1.8,1
0.8,72.1,36.2,4.4,0.0,0.0,,7.3,2.0,0
1.3,86.6,50.5,4.6,3.0,1.0,,9.6,7.6,0
9.5,68.3,37.4,9.5,7.0,0.0,1.0,7.5,4.2,1
0.4,68.2,83.0,6.4,18.0,0.0,1.0,3.7,0.5,1
3.2,64.6,84.9,9.3,16.0,0.0,2.0,5.0,5.6,1
5.8,98.2,91.4,7.3,3.0,0.0,2.0,8.7,7.4,1
4.1,53.1,76.6,6.9,8.0,0.0,2.0,3.1,3.5,1
9.5,91.7,49.0,8.1,16.0,0.0,1.0,9.5,0.3,1
1.6,46.8,91.7,4.4,16.0,0.0,1.0,6.1,5.8,0
3.7,63.3,40.2,7.9,10.0,0.0,2.0,7.6,2.2,1
3.6,85.2,44.0,9.7,17.0,1.0,2.0,8.5,5.3,1
4.4,59.0,52.5,7.7,,0.0,0.0,2.0,,1
5.7,52.4,64.3,9.0,14.0,0.0,2.0,6.0,2.4,1
9.7,71.9,44.6,4.1,0.0,0.0,0.0,2.6,3.7,0
2.7,47.8,60.5,9.4,8.0,0.0,2.0,7.1,4.6,0
0.7,56.8,39.9,5.9,7.0,0.0,2.0,7.1,6.4,0
9.0,58.0,69.6,4.2,12.0,0.0,1.0,7.5,1.9,1
2.6,81.7,26.3,8.1,0.0,1.0,2.0,9.9,3.0,0
5.8,90.4,82.8,5.6,13.0,0.0,2.0,7.7,2.6,1
6.0,47.4,61.0,9.2,9.0,1.0,0.0,2.5,5.0,0
2.6,75.9,68.8,9.9,8.0,1.0,1.0,5.5,3.4,0
3.7,94.7,90.2,7.5,2.0,0.0,1.0,2.6,0.4,1
1.0,56.4,73.5,8.1,11.0,0.0,2.0,3.5,8.0,0
7.7,42.6,30.8,4.0,13.0,0.0,1.0,7.7,0.4,0
5.7,34.8,94.0,8.6,11.0,1.0,2.0,4.3,6.0,1
5.8,64.7,27.6,4.4,1.0,0.0,2.0,1.8,6.5,0
4.1,33.8,67.0,4.2,8.0,0.0,1.0,8.9,0.3,0
2.6,58.8,34.9,5.2,18.0,0.0,0.0,7.9,6.7,0
3.6,77.6,33.7,6.4,2.0,1.0,0.0,3.5,1.7,0
6.2,57.2,28.2,9.0,19.0,0.0,2.0,7.3,7.5,0
1.1,38.6,65.4,8.9,1.0,1.0,2.0,6.7,7.0,0
7.4,86.2,38.2,4.9,8.0,0.0,2.0,1.0,3.3,0
0.1,31.6,27.1,6.0,16.0,1.0,1.0,1.1,1.6,0
1.5,42.1,23.3,4.5,1.0,0.0,1.0,2.2,3.2,0
6.3,48.2,80.2,8.7,12.0,1.0,0.0,7.6,0.9,1
1.4,64.8,64.5,4.3,14.0,1.0,2.0,6.7,4.8,0
8.1,85.0,56.8,7.7,16.0,1.0,2.0,2.5,2.6,1
2.3,60.6,56.4,8.9,16.0,0.0,2.0,8.7,5.2,1
6.3,89.5,40.6,5.6,1.0,0.0,1.0,8.3,0.1,0
5.9,65.9,29.9,9.5,8.0,0.0,,3.9,0.9,0
9.5,58.3,65.3,7.6,10.0,1.0,0.0,9.6,1.6,1
4.2,74.1,37.6,6.8,14.0,0.0,2.0,7.7,5.2,0
7.1,54.0,85.2,8.9,19.0,0.0,2.0,6.4,7.3,1
5.2,45.6,63.4,8.0,0.0,0.0,2.0,3.3,0.7,1
9.6,,47.5,9.1,3.0,1.0,1.0,9.8,3.4,1
4.9,75.4,76.2,8.7,7.0,1.0,2.0,1.2,5.9,1
3.6,60.6,38.5,4.4,6.0,1.0,1.0,6.6,5.3,0
8.0,71.2,83.7,9.3,,1.0,0.0,8.3,3.9,1
7.4,36.0_err,38.1,4.6,7.0,1.0,2.0,8.8,1.1,0
3.9,95.7,89.4,8.8,18.0,0.0,1.0,4.3,4.6,1
2.0,82.8,50.8,5.4,15.0,0.0,1.0,3.5,5.2,0
,70.6,25.0,6.8,0.0,1.0,2.0,9.2,6.6,0
6.6,84.2,85.8,9.9,14.0,1.0,1.0,6.5,2.8,1
3.2,55.4,89.4,8.2,17.0,1.0,2.0,4.9,5.6,1
5.3,71.4,84.4,8.6,6.0,0.0,0.0,7.4,5.9,1
6.3,85.9,43.8,5.5,9.0,0.0,0.0,3.9,7.1,0
1.0,68.2,69.7,9.1,16.0,1.0,2.0,2.1,5.2,0
8.0,66.5,54.2,4.7,4.0,0.0,2.0,5.1,1.2,1
7.8,50.3,47.5,6.2,14.0,0.0,2.0,7.5,1.1,1
2.6,64.7,77.5,7.7,6.0,1.0,0.0,5.3,0.9,1
0.3,64.9,90.6,9.8,18.0,0.0,2.0,1.7,4.9,1
9.1,67.4,91.1,8.3,7.0,1.0,1.0,2.4,7.6,1
0.8,80.8,85.8,8.9,3.0,1.0,1.0,8.5,3.0,1
0.1,71.6,48.0,6.1,9.0,1.0,0.0,1.3,3.0,0
7.7,98.9,62.6,6.5,10.0,0.0,1.0,7.8,7.7,1
9.3,76.5,56.6,7.0,13.0,0.0,1.0,9.3,5.1,1
9.8,74.9,71.8,4.3,9.0,1.0,2.0,4.1,4.6,1
2.0,63.8,29.7,8.1,,0.0,2.0,6.7,1.9,0
6.7,40.6,61.9,7.4,17.0,1.0,2.0,10.0,6.6,1
5.4,63.8,38.8,4.5,14.0,0.0,0.0,2.7,1.7,0
0.0,52.9,68.7,8.0,8.0,1.0,1.0,8.5,5.9,0
6.7,70.2,88.9,5.9,8.0,1.0,1.0,7.7,7.6,1
7.6,83.0,67.5,7.6,10.0,0.0,0.0,8.1,,1
7.3,74.6,74.2,4.0,12.0,0.0,,1.2,2.0,1
9.6,38.7,90.9,4.4,18.0,0.0,2.0,7.6,1.9,1
5.0,97.4,85.1,4.5,15.0,0.0,1.0,5.5,2.3,1
8.5,59.7,82.0,8.8,4.0,0.0,2.0,6.9,5.2,1
2.0,42.6,23.7,5.5,11.0,1.0,1.0,6.7,5.3,0
4.2,46.8,45.1,5.9,5.0,0.0,1.0,4.0,0.8,0
9.1,67.8,62.5,8.9,2.0,0.0,1.0,7.1,1.6,1
6.0,,77.5,9.6,9.0,1.0,0.0,8.1,2.0,1
2.6,88.9,73.2,9.6,15.0,1.0,0.0,8.5,5.7,1
5.5,73.4,74.3,8.7,3.0,1.0,1.0,3.2,4.4,1
9.3,56.3,57.2,5.3,16.0,0.0,2.0,6.8,6.2,1
3.1,94.8,40.2,8.0,5.0,0.0,1.0,7.9,2.8,0
1.7,83.7,42.5,8.4,7.0,1.0,1.0,9.3,4.8,0
9.9,46.4,56.7,8.4,14.0,0.0,2.0,8.7,4.8,1
4.1,73.5,76.7,6.2,3.0,1.0,2.0,8.4,6.6,0
1.4,70.2,24.8,6.6,12.0,1.0,1.0,1.5,0.9,0
3.9,99.1,48.5,7.8,17.0,0.0,2.0,4.4,5.7,0
2.3,75.3,36.0,10.0,12.0,1.0,0.0,5.6,0.9,0
3.7,72.6,45.9,7.3,,0.0,2.0,7.6,5.0,1
7.6,79.3,77.3,4.4,0.0,0.0,1.0,5.1,6.0,1
6.5,71.7,90.3,6.3,13.0,0.0,0.0,6.4,5.0,1
6.7,75.1,93.2,9.2,16.0,1.0,1.0,1.8,7.1,1
8.0,99.4,60.4,5.5,9.0,1.0,2.0,3.4,7.0,1
4.2,,70.4,9.4,19.0,1.0,0.0,8.5,5.3,1
3.8,40.2,64.2,8.9,14.0,,0.0,4.6,5.5,0
9.2,87.5,77.8,5.4,16.0,0.0,1.0,1.3,5.2,1
5.3,87.1,42.9,8.2,6.0,0.0,2.0,2.5,5.7,0
7.7,81.7,77.0,7.7,4.0,0.0,0.0,9.6,3.3,1
2.4,,22.8,5.5,10.0,0.0,0.0,7.7,0.3,0
4.5,81.2,85.1,7.8,12.0,1.0,0.0,4.6,1.9,1
6.9,42.7,69.7,5.4,9.0,0.0,2.0,6.1,4.9,1
4.4,54.3,39.9,8.1,2.0,0.0,1.0,6.5,3.3,0
3.4,99.7,93.2,7.7,10.0,1.0,2.0,6.0,0.9,1
9.3,34.5,85.2,,10.0,0.0,2.0,3.6,6.7,1
5.9,60.8,43.5,7.0,11.0,0.0,1.0,3.6,3.8,0
1.3,61.8,27.9,9.3,0.0,0.0,0.0,9.7,6.6,0
3.0,46.8,94.8,9.4,13.0,1.0,2.0,3.1,4.7,1
9.4,66.3,40.1,8.9,8.0,1.0,1.0,9.9,1.1,1
2.6,76.0,87.7,6.2,2.0,0.0,2.0,6.4,5.6,0
8.1,91.5,94.4,8.4,12.0,1.0,2.0,9.1,7.4,1
7.1,90.3,91.2,6.6,0.0,0.0,0.0,7.1,6.5,1
6.8,89.8,52.7,7.8,7.0,0.0,2.0,4.9,5.7,1
7.0,77.0,87.9,5.2,14.0,0.0,0.0,2.1,2.1,1
0.0,53.9,65.3,6.3,,1.0,2.0,3.2,4.2,0
2.8,39.9,86.4,5.1,18.0,0.0,0.0,7.1,1.0,1
7.6,57.3,84.3,8.3,13.0,0.0,0.0,7.7,6.2,1
6.3,47.1,79.3,8.7,0.0,1.0,0.0,9.9,3.3,1
5.7,94.4,37.0,5.7,3.0,0.0,2.0,1.2,3.0,0
4.9,87.1,91.6,6.1,11.0,1.0,1.0,1.8,7.1,1
6.9,66.3,87.3,7.1,16.0,0.0,1.0,4.0,0.8,1
7.3,43.0,55.5,4.0,16.0,0.0,0.0,,4.1,1
9.3,37.4,36.9,4.3,2.0,0.0,0.0,8.4,7.3,0
8.3,76.7,63.9,6.8,4.0,0.0,0.0,6.4,6.1,1
7.4,90.2,62.6,6.7,19.0,0.0,1.0,1.6,3.0,1
6.4,97.9,48.3,5.6,0.0,0.0,1.0,9.3,5.8,1
2.1,69.7,37.7,8.5,17.0,1.0,2.0,1.7,4.6,0
1.6,79.1,36.6,7.0,8.0,0.0,0.0,3.3,7.5,0
8.9,59.3,51.0,,16.0,1.0,1.0,7.2,5.4,1
3.5,79.2,59.7,9.9,18.0,1.0,2.0,2.7,7.5,0
5.3,49.9,37.8,7.8,12.0,1.0,1.0,3.1,3.2,1
8.2,71.6,65.2,8.0,3.0,1.0,2.0,10.0,1.6,1
6.2,43.5,47.5,7.4,15.0,1.0,1.0,1.5,2.0,0
3.5,96.5,88.5,5.2,3.0,0.0,,2.9,2.0,1
4.7,45.3,29.4,6.6,18.0,1.0,0.0,1.3,2.8,1
4.8,72.0,36.9,8.5,14.0,0.0,0.0,4.2,1.8,1
6.0,70.6,41.4,4.4,13.0,0.0,1.0,3.9,5.8,1
9.5,90.0,41.5,4.5,13.0,1.0,1.0,5.3,2.8,1
1.9,82.0,87.0,5.6,19.0,1.0,2.0,6.3,7.3,1
2.9,38.0,23.1,7.7,5.0,1.0,2.0,9.6,5.6,0
4.1,61.6,60.8,8.1,5.0,0.0,0.0,8.1,0.8,1
5.1,84.6,81.6,6.2,1.0,0.0,0.0,9.2,4.9,1
5.0,46.4,85.5,4.4,14.0,,0.0,6.5,2.7,1
9.3,46.2,23.2,7.2,12.0,0.0,1.0,6.6,5.2,0
2.9,86.6,66.7,8.8,9.0,1.0,0.0,8.1,5.6,0
4.1,81.5,,6.0,15.0,0.0,1.0,1.1,1.5,1
0.5,39.5,79.9,4.3,14.0,0.0,1.0,8.5,3.0,0
8.9,58.7,26.5,8.9,7.0,0.0,2.0,1.2,0.8,0
4.8,32.7,92.6,9.1,12.0,1.0,0.0,8.0,3.9,1
0.7,95.9,80.3,6.6,7.0,0.0,0.0,1.6,3.5,0
,95.4,55.6,6.1,7.0,0.0,0.0,10.0,2.7,0
4.5,93.1,66.7,7.4,8.0,1.0,1.0,9.2,7.1,1
9.2,77.8,44.7,4.4,6.0,0.0,2.0,9.7,7.7,1
7.9,87.7,57.1,7.5,16.0,0.0,0.0,4.1,7.3,1
3.5,55.8,37.2,5.8,8.0,1.0,1.0,4.5,2.6,0
1.1,89.6,75.3,8.4,16.0,1.0,1.0,4.1,2.4,1
8.7,88.6,60.1,4.3,13.0,0.0,1.0,5.8,4.9,1
8.1,87.2,39.6,7.9,5.0,1.0,1.0,9.5,2.1,1
2.8,73.5,80.8,9.3,,0.0,2.0,8.4,5.9,1
6.4,47.4,90.0,9.6,15.0,0.0,2.0,5.7,2.0,1
6.3,92.7,63.6,7.8,10.0,0.0,1.0,9.4,,1
9.7,37.0,71.8,4.9,,1.0,1.0,6.7,,1
9.6,70.2,32.7,8.5,0.0,0.0,2.0,3.2,1.2,1
9.5,33.6,82.2,5.2,11.0,0.0,0.0,8.3,7.1,1
7.6,75.9,34.0,5.3,8.0,1.0,0.0,6.2,4.8,0
1.4,64.8,90.9,,17.0,0.0,2.0,6.5,2.4,1
7.5,32.8,37.4,9.7,1.0,,2.0,7.7,,0
