radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,symmetry_mean,malignant
6.22,30.35,120.16,2303.23,0.1631,0.0513,0.0178,0.1479,0
21.56,17.75,96.03,2312.4,0.1162,0.342,0.2053,0.2625,1
18.27,23.92,163.5,323.57,0.1094,0.1605,0.3994,0.1289,0
16.69,10.38,139.6,425.46,0.0902,0.0207,0.005,0.2626,0
29.21,34.34,116.16,2470.99,0.1359,0.1847,0.1569,0.2168,1
19.71,39.69,164.7,1290.74,0.1146,0.2244,0.3272,0.2481,1
26.72,21.61,77.62,702.19,0.1619,0.2761,0.0664,0.2289,1
9.35,9.34,160.58,1956.41,0.0786,0.3312,0.0334,0.1834,0
19.66,14.26,178.46,763.71,,0.322,0.2712,0.1584,0
26.83,29.23,180.58,1856.23,,0.3302,0.0043,0.2345,1
19.99,27.97,165.39,2115.99,0.1467,0.0306,0.3448,0.2614,1
23.23,33.42,105.28,1990.86,0.0619,0.2549,0.0287,0.1089,1
14.93,16.87,197.09,786.75,0.1047,0.0945,0.2255,0.176,0
8.22,32.67,100.73,1087.82,0.1013,0.0819,,0.1701,0
16.99,30.33,142.18,1115.27,0.0588,0.2841,0.1041,0.2119,1
15.47,19.01,65.77,1299.4,0.0993,0.1577,0.0445,0.1228,0
26.81,25.91,196.87,,0.1116,0.3225,0.0755,0.2867,1
11.86,13.57,152.64,1207.83,0.0578,0.034,0.3675,0.2097,0
29.2,23.03,160.54,1345.45,0.1112,0.2847,0.3035,0.2848,1
29.0,36.32,50.52,1394.83,0.1651,0.0652,0.0852,0.2634,1
11.94,22.06,162.15,2074.97,0.1675,0.0783,0.3079,0.1383,1
14.35,35.03,163.96,1360.91,0.1138,0.1775,0.3047,0.1265,1
27.49,27.3,147.48,684.65,0.1118,0.1505,0.429,0.2723,1
29.2,14.95,86.71,1704.98,,0.1804,0.1684,0.2072,1
16.64,27.01,118.35,2021.66,0.1697,0.3302,0.3719,0.1039,0
13.7,24.69,57.67,893.72,0.0829,0.2369,0.192,0.2868,0
18.63,21.36,115.45,1662.92,0.1043,0.1158,0.386,0.1946,1
22.51,12.71,79.01,486.77,0.0504,0.0771,0.0394,0.1602,0
12.56,21.92,95.86,946.95,0.0919,0.1586,0.0754,0.2033,0
23.68,11.26,66.02,2285.77,0.0586,0.169,0.3655,0.2646,0
7.24,12.06,76.81,2290.69,0.1393,0.2184,0.3523,0.1221,0
7.18,21.89,52.25,1497.77,0.1173,0.1078,0.1313,0.1718,0
15.27,18.47,187.18,1797.55,0.1187,0.2733,0.2566,0.1638,0
14.48,37.69,124.87,2155.48,0.0844,0.0525,0.1646,0.2679,1
13.58,20.65,103.48,2402.19,0.1478,0.2049,0.0044,0.2557,0
17.78,32.49,125.6,1296.13,0.0504,0.2258,0.0112,0.18,0
13.7,25.44,140.53,1465.32,0.09,0.0883,0.0233,0.2329,0
10.61,30.83,187.5,1120.91,0.1291,0.2926,0.2555,0.1789,1
13.43,17.06,68.59,309.88,0.159,0.2231,0.1201,0.2143,0
29.4,38.2,87.29,1137.82,0.0782,0.2331,0.0619,0.2982,1
15.87,25.43,196.13,2005.88,0.1149,0.1843,0.4047,0.2071,1
16.67,34.77,99.39,2039.53,0.1146,0.3202,0.0522,0.2977,1
19.84,20.32,43.61,2246.01,0.1549,0.249,0.2898,0.2494,1
29.6,12.11,63.62,261.46,0.0561,0.146,0.3845,0.1241,1
11.8,29.89,44.21,1384.08,0.1009,0.0987,0.0704,0.2592,0
22.35,9.24,198.39,393.52,0.0719,0.0435,0.0923,0.1323,0
23.18,23.73,84.62,613.75,0.0526,0.0746,0.2467,0.2065,1
20.58,14.98,187.77,2264.51,0.0676,0.3476,0.2186,0.2226,1
8.13,28.45,199.34,1312.43,0.1672,0.1542,0.224,0.2784,1
22.24,39.36,135.97,1930.17,0.0758,0.3166,0.2385,0.1421,1
7.54,23.4,45.31,291.95,0.1622,0.0763,0.4085,0.2752,0
20.31,34.34,,1123.71,0.0746,0.1604,0.0232,0.2869,1
23.75,24.74,117.05,1731.21,0.1618,0.337,0.327,0.1179,1
11.06,24.37,104.99,454.84,0.1286,0.0501,0.1,0.2771,0
26.2,37.84,136.99,908.93,0.0636,0.216,0.1607,0.1518,1
6.73,36.59,110.22,292.33,0.1198,0.3233,0.0384,0.1162,0
26.25,,189.45,1677.16,0.0882,0.3334,0.1916,0.2917,1
17.05,18.18,125.56,2431.3,0.096,0.2992,0.3458,0.1784,1
11.22,25.9,151.0,2091.83,,0.3025,0.0425,0.2246,1
9.21,15.94,183.44,2440.11,0.1007,0.2352,0.1185,0.2106,0
28.88,22.76,63.5,2135.63,0.1297,0.0927,0.1604,0.1426,1
7.74,24.01,76.76,2158.26,0.1422,0.2611,0.0447,0.2339,0
10.78,34.78,57.17,1502.14,0.0895,0.3429,0.3278,0.1092,0
14.35,36.78,62.34,1363.08,,0.1936,0.3384,0.1406,1
20.89,21.85,122.01,1098.76,0.1626,0.106,0.3594,0.2889,1
19.08,9.55,91.39,2070.7,0.0549,0.2092,0.2511,0.2907,1
9.02,35.71,107.71,569.68,0.0518,0.2479,0.2181,0.1965,0
12.95,14.4,197.2,272.69,0.101,0.0887,0.1129,0.1338,0
11.73,28.28,65.07,2377.03,0.1209,0.2573,0.2817,0.1843,0
11.13,9.77,126.53,148.92,0.0833,0.2139,0.1912,0.2754,0
,21.38,55.82,2445.32,0.0811,0.2221,0.4174,0.1141,1
22.9,39.56,90.96,1860.09,0.1314,0.121,0.4163,0.1256,1
11.22,12.12,124.4,915.26,0.1222,0.0712,0.3892,0.2791,0
14.8,22.13,191.46,1786.85,0.0701,0.2257,0.1548,0.1831,0
15.38,18.52,102.6,2070.19,0.1561,0.2135,0.1582,0.1167,0
29.43,37.06,50.39,719.05,0.1316,0.1315,0.3666,0.1278,1
28.91,35.95,102.11,1959.31,0.0935,0.1176,0.3135,0.2765,1
25.2,16.37,63.32,2038.31,0.132,0.1346,0.3029,0.198,1
11.8,11.52,76.8,728.48,0.0635,0.1817,0.1202,0.1326,0
7.63,28.44,138.89,238.95,0.1062,0.3417,0.3583,0.2788,0
13.61,,50.79,621.73,0.0703,0.272,0.2492,0.2691,0
12.4,29.83,114.36,613.53,0.055,0.3011,0.1922,0.1046,0
18.14,10.0,137.51,293.97,0.0906,0.1869,0.3721,0.2162,0
24.67,13.14,107.5,1853.38,0.0681,0.1936,0.1695,0.1489,0
,30.28,43.06,1036.74,0.126,0.0874,0.2812,0.2066,1
26.28,15.58,197.68,2227.15,0.1309,0.2579,0.2003,0.1559,1
14.63,35.59,98.74,735.12,0.0678,0.1591,0.2549,0.1632,0
22.49,10.82,164.57,1209.63,0.053,0.265,0.0174,0.2204,0
13.51,15.68,92.1,1648.08,0.1451,0.155,0.1983,0.2078,0
7.46,39.96,116.0,2210.82,0.0502,0.0558,0.2393,0.179,0
22.84,22.43,,1378.11,0.0913,0.0771,0.2119,0.1215,1
6.24,30.79,94.81,1021.52,0.1093,0.2878,0.3644,0.2939,1
15.82,14.66,43.5,2186.16,0.1482,0.1053,0.1338,0.1349,0
13.91,27.91,97.6,872.18,0.1506,0.1072,0.3802,0.2266,0
22.64,31.51,182.32,327.44,0.137,0.3267,0.1735,0.1165,1
24.39,18.75,,1190.3,0.0797,0.237,0.2986,0.2377,1
13.3,34.7,63.27,1992.82,0.1364,0.0577,0.0373,0.119,0
25.48,27.71,134.58,212.64,0.0796,0.0674,0.0861,0.1459,0
13.05,21.06,182.76,1522.68,0.0758,0.1099,0.3273,0.2294,0
16.71,26.29,152.01,1542.94,0.1157,0.216,0.0053,0.1566,0
23.45,26.88,63.79,2331.36,0.1315,0.2684,0.4165,0.2066,1
22.63,14.13,178.85,,0.0564,0.1106,0.082,0.1249,0
29.7,21.48,88.25,798.05,0.0572,0.3073,0.3876,0.1405,1
11.4,19.65,112.65,1179.54,0.1441,0.056,0.2219,0.2468,0
21.9,21.43,124.18,982.32,0.1531,0.0885,0.2428,0.107,0
20.63,32.59,176.08,1877.78,0.1225,0.3403,0.0362,0.1224,1
27.96,23.96,189.06,1654.53,0.1015,0.0645,0.157,0.143,1
9.75,38.15,188.74,1931.05,0.1514,0.3131,0.0672,0.104,1
24.04,18.1,41.27,2075.3,0.1375,0.2523,0.2262,0.1191,0
19.64,,187.5,2318.24,0.1196,0.0441,0.2368,0.1563,1
12.59,33.4,48.7,1157.01,0.0884,0.1796,0.3052,0.1186,0
17.39,25.93,82.52,2463.89,0.0738,0.1913,0.3777,0.2732,1
14.01,25.96,122.4,648.96,0.1002,0.3276,0.2013,0.1132,0
,10.65,116.79,1825.9,0.0844,0.159,0.1003,0.2722,0
27.34,21.36,136.75,1400.26,0.0907,0.1674,0.1434,0.2646,1
19.66,17.39,116.71,2067.89,0.1119,0.0571,0.3642,0.1202,1
21.16,39.98,189.5,1265.18,0.0703,0.2309,0.0627,0.105,1
18.45,,78.49,1990.1,0.1467,0.0896,0.2697,0.11,1
7.23,36.42,83.84,2335.2,0.0675,0.0456,0.0056,0.2181,0
11.59,29.96,187.32,1868.21,0.1077,0.349,0.1056,0.2341,1
17.81,19.57,52.28,1971.58,0.1395,0.109,0.2543,0.2241,0
13.45,25.85,137.53,298.53,0.1082,0.0665,0.1963,0.2083,0
10.36,35.06,149.08,623.7,0.0933,0.2508,0.2122,0.1349,0
18.1,36.38,120.89,2439.36,0.107,0.2912,0.284,0.2682,1
13.75,13.97,151.08,1775.92,0.1518,0.0411,0.1009,0.1655,0
12.19,19.53,67.64,,0.1689,0.0548,0.1207,0.2972,0
17.14,19.39,176.42,1006.06,0.1257,0.0498,0.2943,0.177,0
9.2,10.3,62.4,244.76,0.1452,,0.2315,0.1526,0
28.27,27.55,104.13,1011.16,0.0517,0.2376,0.0063,0.2789,1
26.82,35.5,52.04,1317.43,0.1556,0.2141,0.2882,0.2135,1
22.98,20.83,127.23,639.04,0.1645,0.2387,0.2666,0.2444,1
8.55,31.94,147.16,548.6,0.119,0.1869,0.0338,0.1817,0
24.62,28.46,190.6,1339.86,0.1405,0.2898,0.3214,0.2774,1
25.39,20.65,158.29,1522.73,0.1115,0.2004,,0.2835,1
24.43,13.37,126.58,706.21,0.0843,0.3232,0.088,0.1874,0
,30.99,189.22,1526.24,0.1523,0.1803,0.2405,0.1481,1
21.45,35.49,116.55,2264.8,0.1216,0.2809,0.256,0.2295,1
26.02,30.26,129.79,1256.69,0.1195,0.1544,0.3957,0.2909,1
19.86,9.55,135.38,2163.44,0.1291,0.1636,0.3191,0.2245,1
21.51,15.7,105.6,2328.36,0.1527,0.3002,0.1298,0.2908,1
17.0,11.15,174.16,358.05,0.1378,0.0555,0.0508,0.1688,0
18.69,26.68,69.63,366.12,0.0753,0.2064,0.3669,0.283,1
6.83,32.45,128.77,1263.46,0.106,0.2597,0.3638,0.1225,0
21.34,12.43,155.56,1527.92,0.1676,0.2676,0.0754,0.1718,1
7.95,34.99,184.64,1145.08,0.1165,0.2152,0.0267,0.1989,0
16.44,26.22,181.43,910.42,,0.1679,0.3061,0.2306,1
13.02,30.39,121.4,1652.75,0.1476,0.1061,0.3107,0.1588,1
19.09,39.11,142.91,144.91,0.1299,0.3201,0.0762,0.2848,1
9.2,,103.08,2424.65,0.0919,0.142,0.2873,0.2807,0
22.6,36.94,114.91,687.71,0.0865,0.2837,0.1199,,1
25.08,12.91,185.0,2304.35,0.1272,0.0304,0.1121,0.1229,1
9.92,21.18,188.91,397.27,0.1019,0.0966,0.1395,0.1157,0
8.5,35.39,183.27,701.89,0.1459,0.134,0.2238,0.1996,0
9.49,37.09,62.14,694.3,0.1413,0.2416,0.3459,0.2531,1
27.05,24.7,176.01,2490.92,0.0875,0.1254,0.2144,0.1246,1
18.68,27.42,191.74,150.86,0.1343,0.0337,0.1282,0.2283,0
17.21,30.95,97.8,1649.55,0.1093,0.0774,0.3801,0.2056,1
8.56,34.82,122.98,2192.46,0.0888,0.1055,0.0237,0.2452,0
21.59,12.77,164.66,1726.57,0.0996,0.0781,0.3427,0.1871,0
26.83,34.11,129.93,996.05,0.1574,0.0872,0.3373,0.2387,1
25.88,23.92,198.96,2401.61,0.0931,0.2738,0.109,0.1319,1
21.03,22.97,112.91,2248.71,0.0845,0.156,0.0853,0.1429,1
7.81,22.14,154.23,1164.13,0.0922,0.1537,0.3761,0.2807,0
8.7,24.79,166.81,1493.06,0.0758,0.339,0.2403,0.1659,1
7.18,38.3,,2423.35,0.1154,0.1674,0.0198,0.2971,0
12.18,25.99,177.12,2458.84,,0.3261,0.3831,0.1092,1
9.26,38.55,127.38,1201.58,0.1481,0.1187,0.1501,0.1992,0
12.24,14.59,105.86,2139.75,0.0771,0.1522,0.1471,0.165,0
15.24,31.45,57.25,852.67,0.1218,0.1508,0.2766,0.2992,1
28.63,34.18,102.95,1017.48,0.065,0.2002,0.2844,0.298,1
20.65,30.05,157.43,528.98,0.1674,0.2128,0.1519,0.147,0
26.04,27.81,187.41,633.68,0.1045,0.1019,0.0616,,1
23.05,26.51,80.27,1690.22,0.1487,0.2819,0.2375,0.2499,1
8.7,35.69,96.84,1345.44,0.1422,0.1839,0.2688,0.2779,1
23.66,34.47,,,0.1356,0.0223,0.3699,0.2327,0
12.6,12.79,150.52,1090.87,0.1493,0.2151,0.2083,0.2729,0
21.34,35.31,193.63,1020.71,0.0621,0.2834,0.2776,0.1127,1
14.18,21.84,142.55,2470.17,0.1314,0.1027,0.0234,0.2281,0
29.94,16.86,138.73,2154.42,0.0819,0.0325,0.3846,0.24,1
12.33,35.96,128.56,1055.6,0.1443,0.2864,0.1407,0.1381,0
12.7,22.39,54.15,2296.84,0.1648,0.3422,0.2719,0.2556,1
28.34,34.06,156.72,948.62,0.1582,0.0453,,0.2889,1
6.59,17.17,136.33,1716.25,0.0638,0.3296,0.3485,0.2796,0
22.72,9.12,145.84,2421.29,0.0943,0.1386,0.2742,0.149,0
23.41,24.36,183.81,1061.06,0.0937,0.3307,0.3026,0.1648,1
26.07,12.11,165.43,1744.53,0.0647,0.2341,0.396,0.1999,1
29.39,32.39,164.95,838.38,0.0618,0.3138,0.3492,0.1317,1
29.41,17.56,188.35,768.5,0.0962,0.2793,0.2622,0.2908,1
7.57,22.75,198.39,1495.01,0.169,0.0292,,0.1323,0
25.72,11.7,133.01,2451.06,0.1183,0.0416,0.0633,0.2523,1
21.51,17.89,57.42,1209.4,,0.1935,0.2022,0.1683,0
21.54,33.23,113.46,2352.82,0.1065,0.0628,0.1294,0.2147,1
9.08,13.7,166.02,2297.9,0.1295,0.1721,0.1857,0.1094,0
21.6,29.06,44.44,738.88,0.1648,0.335,0.2848,0.141,1
29.58,37.44,49.1,1088.29,0.1206,0.1173,0.0641,0.1889,1
27.88,30.07,50.75,1658.19,0.0578,0.1813,0.0075,0.2354,1
16.54,34.14,156.97,1362.59,0.1091,0.1468,0.1707,0.2555,1
6.96,12.38,120.19,366.46,0.1691,0.2278,0.1385,0.106,0
14.7,16.77,99.02,2485.13,0.0965,0.084,0.1808,0.1305,0
25.83,36.73,56.9,1916.26,0.1213,0.1058,0.4004,0.246,1
22.84,31.17,157.16,1172.96,0.0628,0.3034,0.304,0.2626,1
17.02,28.83,91.36,1598.88,0.0669,0.2877,0.1408,0.1473,1
7.32,29.58,82.45,346.67,0.155,0.2804,0.0771,0.1459,0
16.25,21.84,144.37,1308.91,0.086,0.2744,0.2659,0.1176,0
17.26,10.38,129.44,2336.76,,0.1716,0.2828,0.1301,0
28.29,33.32,97.99,2255.98,0.0965,0.2605,0.208,0.1016,1
21.39,30.04,142.64,936.22,0.166,0.1478,0.0915,0.218,1
13.48,23.66,83.4,1394.03,0.0601,0.0532,0.0123,0.2808,0
18.61,36.89,167.17,1785.83,0.1483,0.1498,0.1142,0.1299,1
7.59,19.42,76.69,942.42,0.091,0.0724,0.1966,0.2503,0
29.34,18.12,65.41,293.11,0.1519,0.149,0.3388,0.2147,1
14.64,36.06,165.19,1332.84,0.169,0.1182,0.3671,0.288,1
17.47,33.71,153.26,1559.86,0.0918,0.2177,0.1776,0.2596,0
14.53,24.96,,153.79,0.0655,0.1393,0.3423,0.2705,0
22.38,13.05,58.6,365.56,0.0673,0.2528,0.4271,0.2278,0
21.89,15.67,174.14,629.21,0.141,0.189,,0.2623,1
23.17,29.34,164.26,961.4,0.0674,0.3234,0.3133,0.1702,1
12.44,20.94,92.36,1416.88,0.0813,0.05,0.3911,0.1418,0
13.58,34.93,,833.47,0.0745,0.2469,0.1454,0.2825,0
9.01,38.45,59.87,791.79,0.0927,0.2419,0.0048,0.2469,0
21.73,33.97,121.13,2191.66,0.0589,0.3337,0.4244,0.1181,1
6.96,20.7,43.0,482.32,0.1528,0.1426,0.2109,0.2734,0
20.34,33.45,102.66,,0.1532,0.1208,0.3378,0.1698,1
26.87,19.89,51.97,2388.67,0.0996,,0.3494,0.1597,0
27.38,14.18,116.02,1615.03,0.1235,0.1075,0.1709,0.2247,1
,10.04,107.47,1832.6,0.127,0.1856,0.2327,0.2137,0
17.02,20.96,111.1,1157.72,0.1399,0.2964,0.2322,0.2077,0
7.85,37.01,47.25,,0.1125,0.1138,0.0947,0.151,0
22.1,16.41,97.86,1664.87,0.1112,0.0721,0.0506,0.292,0
25.71,15.4,,1631.34,0.1258,0.1098,0.2337,0.29,0
11.87,39.06,99.03,400.61,0.1344,0.0533,0.0517,0.1008,0
16.11,9.78,154.43,1230.7,0.0916,0.3258,0.1488,0.1676,0
26.13,33.36,99.12,2300.18,0.0896,0.308,0.08,0.1091,1
27.05,18.96,107.72,624.0,0.0824,0.1218,0.304,0.27,1
,10.16,130.22,1228.19,0.1159,0.1015,0.375,0.2773,0
19.21,37.45,192.11,1228.2,0.0932,0.3188,0.2485,0.2037,1
10.62,13.33,57.42,2053.4,0.1148,0.0206,0.1764,0.2679,0
8.45,26.11,45.27,2086.0,0.0987,0.2182,0.4286,0.2407,1
27.87,17.5,137.27,1931.88,0.1504,,0.0091,0.1999,1
25.69,11.02,191.86,1002.47,0.0588,0.1878,0.1309,0.1728,0
24.24,10.55,198.36,310.01,0.1187,0.021,0.1198,0.1532,0
7.17,12.58,117.47,964.78,0.1191,0.0922,0.1532,0.1519,0
26.25,11.21,114.89,1744.31,0.096,0.3244,0.0992,0.2124,0
16.51,32.58,143.19,1798.48,0.1005,0.0256,0.1136,0.1334,0
14.22,24.05,128.9,2417.4,0.146,0.1503,0.1108,0.135,0
19.12,19.63,141.45,1210.59,0.0837,0.2806,0.2175,0.1021,0
8.19,21.97,179.84,1632.55,0.1546,0.2966,0.1682,0.2227,0
24.16,37.8,159.41,1412.49,0.1576,0.1776,0.2749,0.2989,1
19.98,37.23,119.5,495.46,0.1281,0.0967,0.2212,0.2778,1
10.48,31.19,113.9,1228.44,0.1427,0.2179,0.0789,0.2411,0
10.52,36.43,142.34,1425.81,0.1236,0.107,0.3483,0.2571,1
10.42,18.91,112.91,2383.77,0.113,0.1042,0.203,0.1834,0
7.37,20.81,113.24,1005.03,0.166,0.2865,0.0659,0.1596,0
20.11,28.03,42.61,2453.03,0.0839,0.0709,0.0718,0.1737,0
26.17,28.33,67.85,1419.83,0.0685,0.0218,0.3427,0.1163,0
6.42,23.93,118.16,712.23,0.0845,0.1311,0.3023,0.2268,0
7.18,21.42,171.62,592.33,0.1238,0.182,0.2178,0.135,0
19.75,39.57,84.6,474.4,0.0722,0.2527,0.1316,0.2526,1
25.67,34.45,123.62,1208.92,0.1591,0.2778,0.198,0.138,1
13.84,22.48,95.19,191.75,0.0993,0.239,0.2737,0.1456,0
14.39,31.55,56.77,1190.31,0.152,0.2267,0.3781,0.2915,0
20.31,17.36,193.33,2472.64,0.0799,0.2397,0.239,0.1211,1
12.58,12.11,176.75,1721.45,0.0876,0.1096,0.119,0.1998,0
6.64,19.93,,1933.1,0.0571,0.1462,0.0184,0.1125,0
23.65,21.49,155.17,420.85,0.0809,0.2234,0.0754,0.1181,1
21.02,9.51,95.61,1256.52,0.1088,0.0416,0.2796,0.2267,0
19.94,34.26,199.18,815.49,0.1635,0.1175,0.069,0.2261,1
23.8,20.13,88.38,2250.07,0.0967,0.1541,0.2071,0.1386,1
22.21,26.99,78.2,567.85,0.1268,0.196,0.3006,0.2745,1
10.94,11.29,130.86,1222.61,0.1013,0.1805,0.1325,0.2404,0
14.46,14.42,173.62,1527.79,0.0556,0.257,0.2877,0.1601,0
9.03,36.58,70.8,1353.14,0.1104,0.1762,0.2499,0.1497,1
,27.87,153.5,,0.0579,0.3184,0.1887,0.2509,0
22.23,38.46,49.83,686.23,,,0.3858,0.2467,1
26.61,39.96,187.03,1030.64,0.1404,0.1934,0.2976,0.1298,1
29.11,20.53,52.97,2009.32,0.0954,0.0211,0.1551,0.1698,1
21.08,18.26,186.28,1386.25,0.1268,0.1225,0.3458,0.1433,1
10.42,35.61,118.53,1089.0,0.0634,0.306,0.3174,0.1588,1
8.54,39.96,111.69,209.48,0.1343,0.1301,0.3404,0.1575,0
25.51,28.52,195.73,1917.99,0.1487,0.1036,0.2756,0.2952,1
19.89,33.65,198.46,,0.1486,0.1994,0.1631,,1
20.84,33.23,144.03,1603.88,0.0841,0.046,0.1499,0.256,1
24.76,20.02,60.34,2161.44,0.0816,0.1954,0.2813,0.1555,1
22.88,26.8,120.99,1359.83,0.1126,0.1202,0.0563,0.1001,0
26.03,34.82,124.67,686.77,0.1661,0.1464,0.3526,0.1116,1
7.35,30.33,122.31,174.08,0.1605,0.2812,0.1592,0.2106,0
23.94,9.66,131.12,1682.02,0.0932,0.2384,0.2711,0.1571,1
26.42,19.44,43.0,1303.74,0.1436,0.1672,0.2146,0.1386,1
12.87,13.48,153.8,1985.75,0.1606,0.2106,0.2233,0.1099,0
21.37,16.22,153.98,1779.45,0.0813,0.2731,0.3173,0.2752,1
13.54,37.07,58.48,2471.57,,0.2661,0.2695,0.22,1
28.99,10.14,131.24,1344.34,0.0821,0.0812,0.1076,,1
6.8,15.81,130.94,,0.0912,0.1193,0.0319,0.2533,0
19.92,18.6,149.19,816.71,0.0739,,0.3613,0.2512,0
10.0,28.12,53.66,1265.39,0.1108,0.0819,0.3805,0.1579,0
23.09,25.56,140.24,2199.98,0.1512,0.024,0.0707,0.1377,1
10.22,15.77,84.92,240.16,0.1134,0.0774,0.1331,0.2628,0
11.65,14.09,121.12,2447.84,0.0648,0.2867,0.1214,0.1659,0
17.86,16.34,163.73,,0.0802,0.2002,0.4031,,1
27.96,24.58,152.9,1550.86,0.1175,0.1327,0.0881,0.1087,1
11.08,17.41,59.02,922.44,0.12,0.2208,0.0716,0.1999,0
9.46,38.38,134.59,666.4,0.1192,0.2641,0.0782,0.1359,0
24.22,23.38,195.06,792.52,0.0592,0.137,0.3138,0.2344,1
18.01,10.82,65.08,258.25,0.1404,0.1738,0.3818,0.2994,0
27.88,31.61,176.47,1261.26,0.1591,0.0412,0.1691,0.1825,1
9.52,19.19,152.41,275.29,0.1113,0.217,0.0585,0.1201,0
21.5,29.26,163.84,1835.6,,0.1376,0.2519,0.1635,1
11.59,17.67,85.11,1017.75,0.1597,0.1631,0.0903,0.2783,0
9.76,26.69,86.06,610.5,0.1271,0.1595,0.0276,0.2532,0
22.4,32.94,184.96,1425.85,0.1309,0.2287,0.3811,0.1464,1
20.25,37.77,97.57,2438.07,0.1366,0.2089,0.3745,0.2907,1
24.12,17.09,50.08,1780.51,0.0813,0.1593,0.4196,0.2244,1
13.43,19.38,136.1,1300.52,0.1199,0.0256,0.2038,0.1336,0
16.75,23.39,59.97,1973.52,0.1511,0.2249,0.1264,0.2145,0
15.73,37.74,167.46,1880.44,0.0855,0.3103,0.331,0.1903,1
29.62,36.94,142.68,2244.5,0.1577,0.274,0.0776,0.2639,1
13.01,11.79,179.96,623.02,0.1244,0.3439,0.1046,0.1688,0
13.08,13.09,165.57,2166.95,0.1008,0.0659,0.1099,0.275,0
,24.36,57.94,,0.1248,0.0934,0.4092,0.2624,0
19.55,12.31,100.97,2360.76,0.0982,0.198,0.3138,0.2349,0
12.06,19.71,163.93,803.31,0.1506,0.0978,0.0575,0.1517,0
27.97,13.6,106.77,2327.36,0.1079,0.0314,0.0399,0.2941,0
12.38,28.72,195.58,2414.55,0.1581,0.1528,0.3624,0.2097,1
27.5,38.43,,483.36,0.1112,0.1149,0.345,0.2815,1
8.48,39.9,42.48,2439.82,0.1292,0.107,0.2885,0.1431,0
21.76,20.63,180.8,342.31,0.1697,0.3345,0.0843,0.2967,1
27.77,27.57,56.13,655.82,0.0676,0.0987,0.2065,0.2632,1
,35.54,62.48,1188.24,0.1384,0.0627,,,0
29.24,12.64,157.52,2484.89,0.0667,0.0614,0.4008,0.1425,1
16.87,30.38,178.39,1293.01,0.1507,0.2861,0.0729,0.1861,1
28.7,,125.82,1438.97,0.1216,0.2559,0.2216,0.1195,1
22.24,15.39,86.25,1778.84,0.1626,0.0627,0.0678,0.1274,0
13.24,21.49,96.21,2425.17,0.1539,0.0925,0.1909,0.1568,1
10.52,11.35,94.86,1988.71,0.059,0.2666,0.0861,0.2903,0
13.29,30.56,92.27,669.0,0.0665,0.1106,,0.2334,0
8.23,16.84,78.87,855.06,0.1221,0.3439,0.1095,0.1629,0
9.45,18.65,137.42,370.4,0.1122,0.1984,0.1794,0.2909,0
8.51,12.75,184.06,1660.91,0.0702,0.0834,0.1753,0.2479,0
16.15,35.8,89.13,566.55,0.0655,0.3034,0.3725,0.2814,1
25.09,,69.87,747.48,0.1177,0.1254,0.3259,0.2854,1
9.39,26.74,174.17,2235.95,0.0559,0.1153,0.0248,0.2502,0
9.13,26.65,158.69,911.14,0.1548,0.1281,0.0288,0.1486,0
21.44,21.73,,1477.29,0.1468,0.2735,0.237,0.2993,1
10.73,14.97,66.48,1078.26,0.1442,0.0772,0.1839,0.165,0
8.34,32.1,63.08,314.71,0.0519,0.146,0.1185,0.2343,0
10.0,12.94,126.63,996.36,0.0557,0.0302,0.3408,,0
28.17,12.22,138.31,1103.04,0.116,0.2928,0.0553,0.135,1
25.72,31.01,116.83,2253.85,0.1693,0.1324,0.4188,0.2218,1
14.5,15.47,135.83,905.7,0.0911,0.1019,0.0104,0.175,0
21.74,18.51,68.86,1035.01,0.0913,0.2114,0.0508,0.1489,0
18.89,23.73,116.74,1987.64,0.0661,0.2526,,0.1024,1
22.25,22.93,145.29,1931.14,0.1309,0.2883,0.2189,0.2744,0
22.38,30.97,109.23,2023.95,0.1276,0.1348,0.0929,0.1272,0
21.09,28.33,148.71,2390.9,0.0622,0.2881,0.3166,0.2756,1
12.39,28.98,112.19,2017.52,0.1061,0.1734,0.1537,0.2201,0
6.94,31.14,93.38,1101.96,0.13,0.0534,0.0166,0.2242,0
16.93,18.07,88.58,2078.76,0.1092,0.2993,0.3774,0.2657,0
27.38,18.99,105.74,1340.47,0.1309,0.2007,0.4059,0.2019,1
19.67,22.58,43.69,795.41,0.148,0.2188,0.266,0.1715,0
25.98,18.53,146.96,854.88,0.1323,0.3294,0.3468,0.1278,1
29.8,39.53,175.22,668.27,0.1239,0.2045,0.0521,0.2141,1
9.93,34.24,96.74,482.18,,0.0218,0.1156,0.2106,1
22.6,14.1,47.37,575.4,0.1581,0.3073,0.1398,0.1588,1
22.18,9.17,197.88,289.1,0.0967,0.114,0.4131,0.22,0
29.52,10.33,82.19,2236.74,0.0708,0.1856,0.2203,0.1879,0
29.65,16.57,60.26,2337.18,0.1481,0.0876,0.0032,,1
22.48,12.54,99.16,1524.78,0.0757,0.118,0.1635,0.2119,0
11.85,25.53,158.17,2123.56,0.1615,0.2466,0.0033,0.2867,1
25.17,35.6,87.03,573.23,0.0527,0.1618,0.1023,0.2036,1
8.57,31.84,131.95,2267.95,0.1606,0.227,0.1955,0.2775,0
