annual_income,monthly_spend,avg_basket_size,purchase_frequency,discount_usage_pct,loyalty_points,online_orders_pct,return_rate_pct,customer_age,months_active
264240.61,4112.15,601.54,19.11,87.25,2504.43,64.67,17.61,24.12,33.46
218634.14,6096.36,538.38,17.73,90.19,2246.82,77.77,25.46,33.54,21.91
242662.55,4235.94,637.87,14.21,82.09,1770.78,79.52,22.18,29.68,16.95
209011.13,5046.44,648.73,15.99,84.32,2239.52,59.48,15.91,28.39,34.49
,5060.72,492.64,14.18,81.73,2185.67,74.43,22.62,24.01,20.75
289175.17,4247.66,655.76,15.89,79.27,2287.93,65.62,17.09,19.64,22.04
230157.64,4509.42,698.25,13.36,93.49,2219.53,67.67,16.53,26.88,25.21
290607.64_err,4297.62,443.81,12.16,90.53,2408.0,74.21,23.63,34.5,14.65
285261.66,4515.36,452.16,16.07,100.0,2106.29,55.09,20.06,33.36,22.33
239595.7,4465.23,647.45,12.13,74.15,1628.57,66.75,30.93,29.01,25.23
290625.81,4959.01,574.34,12.72,94.78,1734.78,82.48,,24.35,22.62
270352.42,4663.45,583.83,12.37,86.76,2324.61,84.17,28.08,29.96,18.64
244236.71,4034.58,515.15,14.97,88.39,2191.05,77.83,23.08,27.57,21.34
296925.19,4881.17,624.38,12.8,90.94,2184.45,69.94,24.93,35.94,22.44
254871.64_err,4371.68,489.98,14.1,95.2,2120.89,54.0,13.03,33.77,23.92
240934.49,4608.55,699.04,14.34,84.46,1923.67,69.89,21.96,23.65,21.28
203404.46,4683.32,590.01,9.93,87.91,2017.72,73.73,13.14,21.59,24.89
233965.54,3967.27,621.98,16.8,89.32,1830.03,83.6,15.67,29.84,30.2
305072.18,4567.32,606.92,11.95,100.0,1895.55,74.12,18.96,,22.26
266619.28,4002.62,556.94,14.84,90.79,2468.01,65.7,19.71,26.37,27.73
243681.12,4838.77,585.0,16.34,88.53,2527.96,86.08,23.16,33.16,21.96
219652.11,4115.46,617.75,12.99,86.1,1837.29,70.48,15.12,37.9,21.75
257725.23,4431.1,440.43,14.68,87.35,2230.5,76.54,16.43,18.68,25.19
260372.02,4900.13,,17.82,86.25,1596.16,55.55,16.77,29.13,17.42
245411.66,3953.2,680.88,13.61,86.58,1925.8,66.14,,34.23,17.91
,4564.55,633.38,16.04,93.02,1797.4,66.79,22.64,39.73,20.12
232051.64,4130.98,621.38,18.05,88.78,2058.34,76.29,16.1,33.02,20.91
280561.44,4405.59,580.75,14.04,86.31,1735.98,,13.64,23.48,21.87
284408.18,4569.0,581.8,13.78,81.65,1906.27,55.48,22.6,34.31,22.1
278631.89,4217.36,681.04,12.97,93.67,1891.36,65.08,16.41,32.52,27.8
226123.25,4351.47,636.51,16.03,86.78,2047.01,83.21,22.72,24.63,24.69
283227.42,4834.8,606.57,13.53,86.56,1711.87,61.73,12.17,18.0,26.83
307293.71,4027.95,557.16,15.16,91.39,1954.23,80.14,20.67,24.82,
308817.69,4156.32,528.98,16.93,85.51,1977.32,69.74,13.78,21.13,23.53
246614.34,3900.05,565.29,18.52,93.64,2748.9,59.16,19.5,29.83,24.32
260139.04,4787.54,615.35,13.36,88.63,2176.6,60.39,20.68,30.71,26.26
255403.69,4617.83,578.32,12.78,96.44,2022.85,,15.63,30.84,16.79
265664.0,4105.58,568.78,14.81,91.44,2135.26,57.12,11.71,27.89,22.9
271210.53,4650.88,354.54,13.55,91.4,1724.6,61.95,19.72,28.37,30.05
213867.54,4296.53,762.59,13.8,92.94,1832.23,62.89,14.72,25.5,34.25
267332.65,4454.24,590.71,13.94,87.0,2125.62,60.58,21.78,35.09,18.14
264678.31,3754.09,520.88,15.9,83.73,2435.9,68.29,19.13,30.83,15.29
186632.38,5480.02,557.76,16.54,87.19,2324.12,61.09,24.88,18.0,11.5
263065.13,4112.28,615.26,16.96,88.04,2208.24,64.03,20.46,26.52,27.05
283898.36,5102.45,515.08,14.85,86.18,1731.32,50.53,17.08,29.94,19.74
238619.5,5042.13,585.37,15.17,94.44,2711.97,68.13,17.88,24.48,20.86
185388.81,4384.24,656.42,16.5,98.34,1494.18,81.49,22.23,33.6,30.22
323593.94,4840.16,540.22,18.32,82.74,1736.22,60.57,20.46,26.03,26.35
235182.94,3856.67,559.67,14.51,88.28,2485.93,84.2,27.13,25.62,20.99
229093.83,5290.72,706.22,9.97,96.31,2061.45,68.05,25.93,30.21,17.39
201108.84,3783.53,,11.61,91.14,2512.33,55.95,16.85,31.31,14.65
230320.62,4068.59,557.6,18.32,88.25,1790.87,77.15,19.02,23.46,19.17
376580.99,4191.46,565.59,15.88,84.14,1732.16,63.11,14.03,29.07,20.95
244732.23,5133.4,529.4,11.53,93.87,1643.08,85.36,21.78,25.37,24.91
260691.01,4760.7,653.42,15.89,88.51,2011.97,78.24,23.78,29.61,22.67
232163.95,3627.92,668.03,13.98,95.0,2177.99,76.58,14.35,35.38,22.78
246344.97,4178.27,721.93,15.11,88.85,1396.89,69.65,16.34,21.11,24.73
248482.43,3439.03,701.68,10.89,89.34,2061.8,64.06,21.99,26.37,17.49
280249.06,5443.87,455.18,13.16,88.13,2191.35,75.06,21.19,30.94,37.93
273824.9,4347.43,420.51,16.58,93.74,2030.54,72.63,29.29,30.54,31.43
247134.14,3698.79,475.22,14.76,95.27,1955.41,93.3,17.75,31.13,
232567.97,3987.71,577.75,15.12,91.1,2006.17,81.63,25.4,24.32,28.13
284876.55,4499.99,717.46,15.31,98.97,1748.6,57.81,23.22,30.11,22.01
231799.7,4851.57,622.49,14.58,94.92,1915.41,90.0,19.69,27.78,11.78
275683.05,,391.39,13.24,95.01,1427.07,67.84,15.98,31.17,20.57
289445.64,4454.59,662.4,11.88,95.38,2505.52,53.37,20.26,26.91,25.04
293200.92,4769.27,536.18,15.75,94.43,2342.25,80.39,26.19,25.05,17.87
262111.92,3997.21,607.72,14.13,95.81,1921.13,72.9,18.53,26.34,31.73
232522.38,5183.36,559.38,17.12,98.67,1763.63,92.04,17.23,23.09,16.0
202955.5,4448.48,555.47,12.39,88.19,1977.64,69.58,23.51,34.87,35.52
222728.21,4307.11,720.99,15.69,84.24,2180.01,64.63,12.58,27.02,24.84
202909.68,4002.69,650.96,13.74,90.04,1951.64,54.3,13.19,26.66,21.83
262266.84,5002.73,591.03,17.2,91.74,1890.9,77.21,23.99,30.72,37.37
267717.13,4748.02,587.15,16.82,88.31,1949.82,60.75,,20.48,28.48
255723.96,4484.32,563.55,15.3,87.42,2030.7,66.73,19.73,22.25,24.56
237149.36,4173.18,647.1,15.88,84.23,2113.59,67.59,23.62,32.4,20.9
242788.89,4238.11,721.69,12.38,93.72,2028.63,61.49,28.22,30.41,17.59
286214.72,4202.9,589.51,12.17,87.46,1651.15,67.32,23.81,30.02,16.57
290783.57,4819.29,533.46,19.13,89.94,2129.12,64.15,19.95,36.46,30.94
229068.44,3579.61,603.29,10.72,90.14,1768.2,68.6,14.25,25.93,27.87
271391.0,4518.96,740.29,16.46,84.28,2094.51,69.49,21.77,32.08,22.81
231767.42,5185.32,555.1,18.46,100.0,2084.67,65.89,19.26,29.76,15.68
224164.62,4943.95,616.67,15.12,87.46,2183.69,79.26,17.95,21.85,19.13
242135.33,5026.65,562.1,18.21,85.75,1906.69,82.47,13.87,33.78,21.67
284129.43,4256.45,567.19,15.39,98.2,2230.55,58.82,20.03,28.79,25.86
229341.56,4842.68,588.94,18.21,95.84,2292.1,57.09,17.81,36.52,22.37
250819.56,4530.16,638.11,15.39,,2141.6,74.74,23.41,29.77,10.08
232374.43,4856.94,611.41,16.73,95.16,1845.88,88.44,27.06,23.52,24.59
212991.34,4664.08,490.74,16.87,91.77,2018.16,74.26,11.96,21.23,26.56
249584.18,3452.85,621.96,14.92,90.65,2238.58,69.67,21.01,29.7,28.28
,4580.36,714.77,13.14,,2022.2,65.1,18.37,25.84,20.49
244999.71,4370.79,638.53,19.56,91.46,1831.59,78.05,29.59,35.19,19.31
238069.03,3872.22,758.6,16.17,83.88,1754.3,79.85,12.63,22.21,27.37
236408.85,3913.79,635.87,16.77,97.42,1850.13,65.17,23.06,35.26,21.21
276009.17,4815.12,432.05,14.79,89.96,2119.52,85.8,13.99,29.96,20.48
256573.03,4174.3,558.05,14.51,89.6,1991.83,74.84,20.73,32.72,19.34
289535.3,3609.77,552.88,12.91,83.46,1210.61,66.37,16.55,24.85,22.98
279506.55,4094.05,518.99,16.07,89.56,1270.99,71.37,14.1,24.71,30.12
254462.82,5048.4,485.15,16.4,96.54,1705.1,65.31,21.03,29.18,32.2
280941.19,4637.84,651.58,17.85,93.39,2079.15,60.68,22.94,30.5,24.21
246312.51,5534.75,,17.55,84.58,1821.53,78.77,15.68,30.87,22.96
286083.08,4855.46,729.04,17.74,94.29,1985.47,65.15,16.21,33.2,18.19
258966.38,3916.76,486.0,17.42,94.63,1972.52,63.72,17.2,25.32,35.97
262185.65,4334.51,637.33,14.53,97.06,2078.48,91.81,,35.88,24.01
210127.38,5654.17,617.11,19.66,82.96,2423.62,52.58,15.47,32.59,30.8
249954.55,5176.88,486.9,12.17,,,84.01,15.44,28.33,31.5
241523.84,3905.51,587.15,12.05,80.53,1244.18,73.46,14.62,30.95,16.86
281187.53,5125.83,636.95,13.64,84.45,1845.97,80.54,22.59,35.66,27.55
262890.53,4401.42,480.24,13.81,96.73,2116.85,80.4,22.34,23.93,23.63
244877.45,4780.11,556.1,14.28,94.63,1797.66,72.85,28.0,33.85,25.04
212747.39,5214.99,740.99,13.67,89.42,2559.59,68.46,16.57,,15.53
231854.1,5374.27,514.43,15.01,92.52,2139.37,78.36,18.63,30.45,23.75
245501.71,4587.22,564.41,12.49,83.43,1617.69,89.56,29.78,23.65,23.65
257446.43,4569.83,596.38,14.06,85.55,,64.22,22.25,27.12,16.14
222044.17,4883.46,560.01,15.17,78.65,1951.88,88.34,18.34,29.8,33.0
242134.12,4421.54,724.37,16.26,86.93,1708.13,57.47,,30.88,27.42
238333.75,4567.11,872.34,13.08,85.29,2221.55,86.53,18.62,38.14,21.77
265624.9,4090.23,521.84,16.83,,2656.56,77.91,16.17,30.53,26.42
266651.52,4247.99,639.72,15.6,95.46,1340.13,70.06,8.6,20.73,18.61
254602.25,4568.28,529.45,16.15,94.58,1840.79,74.81,17.43,24.01,25.18
240315.43,4806.2,438.08,12.02,93.82,2473.03,81.81,14.96,24.67,17.88
291661.82,4309.55,591.49,13.25,88.99,1762.97,80.79,20.19,27.26,24.67
218825.06,4759.17,586.08,14.11,90.54,1870.8,81.06,14.04,31.42,36.88
248252.76,4318.08,542.67,15.61,86.77,2210.75,63.15,22.0,29.54,25.59
258592.16,3842.61,577.38,16.71,91.8,1654.41,74.22,17.04,32.08,21.61
257921.53,4227.92,559.85,12.89,,2087.08,,16.23,24.28,19.24
236532.7,4755.42,633.25,15.88,80.95,1861.14,66.73,18.57,27.69,16.09
212164.02,3948.15,619.26,12.83,88.55,1616.06,58.62,22.13,31.49,17.16
292107.48,4614.27,577.5,16.31,98.84,1865.07,69.44,25.79,26.0,5.11
246236.75,4441.81,628.95,14.33,100.0,1977.59,74.02,20.02,18.0,25.11
230194.31,5482.55,,16.08,94.26,2283.25,60.78,22.28,,28.13
219812.77,4180.34,543.26,13.35,92.53,2111.09,73.65,13.98,33.8,10.3
264563.64,3995.71,598.6,13.79,92.54,2068.89,82.09,16.85,,
278555.08,3880.32,633.33,13.08,90.65,2144.65,79.69,,28.94,27.88
249234.25,3995.78,583.69,15.38,90.86,1783.37,91.38,17.72,29.21,27.51
234817.86,4981.1,629.94,13.9,88.69,2152.3,85.78,18.34,29.68,19.89
229127.05,3822.05,606.3,9.59,96.8,1962.42,62.66,16.12,28.77,34.34
274500.08,4643.61,503.95,16.9,86.63,2227.63,79.62,22.03,29.32,29.53
231872.15,4153.9,607.66,14.82,92.66,2215.99,65.76,17.6,26.59,19.33
278925.09,5018.57,558.36,17.6,92.77,2230.51,63.72,18.25,34.3,28.89
256824.2,4459.44,625.16,11.8,87.82,2470.48,66.03,13.02,37.86,25.57
240806.28,4988.05,585.95,14.86,98.91,1735.83,67.0,18.01,27.74,24.72
253239.09,4183.72,547.22,12.15,86.13,1821.58,70.54,23.93,37.52,22.75
232121.79,4933.35,524.06,18.46,91.0,2040.87,53.34,19.71,20.91,31.28
252238.02,5078.82,689.51,14.11,93.51,1579.7,74.29,24.93,38.33,26.32
255279.57,5709.87,501.59,17.04,97.81,1860.42,65.39,20.7,25.03,
234711.17,4036.06,584.31,13.63,89.17,1757.86,76.7,14.77,29.06,34.39
315275.44,5329.27,751.46,,92.96,1741.41,51.55,19.9,26.48,25.34
269806.55,4722.48,642.83,13.21,93.16,1795.29,67.13,21.66,30.51,24.44
217223.12,4240.64,454.04,15.99,89.65,1943.8,66.25,18.64,23.18,25.32
254161.52,4876.09,413.93,15.73,87.9,1680.69,67.21,18.8,30.98,25.44
242799.8,3736.32,609.58,12.14,94.94,2112.11,66.34,21.29,38.18,20.4
271080.99,4686.99,630.26,16.44,87.82,2000.77,68.31,20.52,26.81,29.37
237611.1,4787.81,651.52,14.46,97.49,,79.81,11.31,30.58,23.42
235753.26,5119.04,712.25,15.03,93.45,2237.75,80.57,20.64,30.37,28.34
234130.35,5235.48,466.63,15.7,85.37,2065.44,59.17,22.31,23.81,26.42
238103.6,4298.94,649.73,11.1,100.0,2529.37,73.4,30.3,29.75,26.23
252927.5,3938.26,690.58,17.16,90.42,2169.12,80.0,22.62,27.28,26.88
306061.64,,573.45,14.88,,1700.96,62.53,19.37,26.26,17.96
267334.46,4812.6,564.72,19.66,85.79,1946.99,80.4,17.93,35.95,27.9
255621.96,4577.89,531.67,14.83,87.3,1700.49,69.85,23.45,27.48,23.91
219764.69,5266.02,,17.82,,2714.35,76.04,22.87,20.92,22.4
211819.41,3889.77,577.4,16.28,91.5,2122.88,90.05,27.16,35.84,24.65
226916.37,4104.49,643.22,14.76,79.34,1880.7,85.08,19.37,30.01,21.1
214826.65,5124.66,615.6,17.74,91.88,1745.91,82.7,18.12,37.08,29.2
255868.83,4115.16,627.13,15.48,,2227.18,71.13,19.67,27.39,
215077.93,4529.72,552.64,16.08,91.31,1946.3,87.71,20.66,25.52,34.53
261225.7,4442.09,440.75,13.01,92.12,2139.42,68.18,16.82,36.25,23.15
247479.07,4729.49,535.97,10.99,92.41,2041.25,76.26,19.76,34.36,20.42
271130.91,4024.4,773.16,18.87,88.16,1669.08,76.03,17.57,24.44,29.02
251139.6,4790.03,667.27,16.87,85.87,1634.75,61.19,24.79,23.23,22.27
268716.1,5004.69,694.89,16.63,84.13,2269.04,61.44,13.41,30.2,18.96
,4773.0,616.27,18.14,97.17,2150.75,69.66,15.3,28.81,19.03
,4989.45,613.83,14.93,89.35,2309.79,80.9,26.77,34.39,24.24
246335.55,3536.53,569.41,13.5,85.02,1781.65,76.74,21.91,30.55,27.47
277247.81,4217.83,609.06,13.09,100.0,1570.85,65.22,19.35,27.68,30.3
252435.76,4997.3,543.38,15.47,82.84,1716.72,69.96,12.24,27.7,25.29
237933.88,4891.39,636.75,15.83,90.65,2270.11,68.0,24.16,23.26,27.32
256251.44,5000.55,603.24,16.59,92.24,1937.15,77.97,17.74,29.44,20.62
230033.69,5006.78,763.87,14.59,98.77,1720.92,55.6,18.26,29.5,17.51
256444.62,4286.79,670.29,13.81,98.55,1692.16,73.28,15.17,33.1,27.14
327762.63,5115.13,725.37,14.11,88.51,2331.67,65.36,19.83,22.19,23.83
232473.37,4228.27,719.89,16.53,,1780.44,,15.28,,17.37
298737.33,4697.14,590.1,14.79,89.76,1400.18,88.24,18.66,23.37,22.73
240510.66,3716.15,599.09,12.41,90.02,2267.48,63.69,16.52,31.19,21.0
209618.73,4537.53,569.88,12.86,85.34,1797.71,88.84,19.25,26.73,19.62
237977.97,5015.52,525.94,17.06,91.62,2060.99,73.05,18.72,30.49,15.07
283381.06,5491.04,674.28,14.46,83.8,1942.72,75.48,12.05,30.42,17.5
243563.08,4405.83,646.14,15.03,84.59,1635.62,66.69,21.59,29.07,18.33
214507.13,4553.65,612.43,15.99,90.27,1954.63,50.76,22.47,31.59,23.33
224961.23,4364.91,667.78,16.89,90.1,2006.27,62.17,26.97,18.03,33.35
228904.03,4107.52,700.72,11.77,91.47,1286.88,62.97,23.0,27.68,33.41
221977.77,3691.08,589.49,14.35,98.35,2350.09,70.2,14.49,29.97,28.9
258905.46,4184.77,,14.08,91.35,,57.4,11.27,33.59,24.82
270988.22,4123.82,761.65,12.51,97.13,1365.85,65.03,16.97,21.79,28.57
223131.83,5408.32,559.36,15.26,85.89,2282.63,61.45,,27.56,23.67
274120.48,5161.47,612.79,16.17,87.17,2018.44,82.28,17.04,20.72,23.19
219778.47,3352.43,649.62,14.93,94.0,1723.11,69.66,20.7,22.28,25.51
237697.96,,718.86,15.53,87.17,2356.79,62.2,19.26,18.87,26.18
272733.56,5235.43,553.74,19.21,99.69,1882.52,64.85,22.04,,28.69
234733.94,5365.49,569.07,10.84,92.96,,65.38,16.15,24.91,30.84
228063.36,4482.67,691.0,15.98,90.55,1866.48,92.24,25.97,20.74,24.19
271623.48,4648.62,518.14,15.06,89.62,2050.91,61.46,25.87,25.85,22.91
269763.14,4494.55,389.17,14.69,83.43,,63.55,15.35,33.8,22.41
251576.53,4218.08,635.5,13.7,94.78,1895.45,82.12,24.09,27.58,22.37
272591.28,4072.18,550.89,14.22,86.64,2177.31,69.48,15.22,24.46,17.48
220291.09,4143.17,726.47,14.08,92.92,2759.69,61.64,19.33,24.79,21.99
235848.79,5198.84,675.23,15.32,86.02,1862.03,69.19,18.6,28.84,20.6
254066.06,,597.21,11.5,86.66,1962.16,54.83,23.06,29.37,24.27
215015.33,4340.19,637.63,16.5,93.39,1962.23,60.51,20.57,27.65,21.77
260408.39,4729.22,555.74,15.76,87.94,2004.53,61.45,29.55,25.48,18.26
273816.5,4756.55,654.95,17.82,89.97,1894.15,52.8,22.14,21.92,27.33
277942.69,4668.82,501.85,13.47,94.72,1982.74,62.31,12.84,31.76,27.35
297404.32,4433.18,661.82,16.65,92.16,2630.47,67.53,23.14,18.0,21.85
282307.77,4568.89,603.06,14.02,93.41,2093.96,69.97,12.91,30.71,19.27
270856.42,3982.9,643.52,19.12,,2084.53,66.05,20.72,34.54,25.7
304681.25,4772.23,584.78,11.27,92.77,2123.75,68.54,21.87,21.22,25.38
260222.79,4352.55,,16.73,88.29,,75.91,16.73,20.94,21.97
215452.93,5233.99,474.16,15.62,96.07,1602.42,76.82,14.55,26.54,32.5
303154.74,4561.63,712.82,16.98,100.0,2118.68,60.28,24.67,26.83,31.44
272631.66,4139.59,847.13,16.97,91.41,1877.97,82.77,17.43,32.26,15.7
262213.64,,589.64,10.26,92.46,1987.04,52.9,19.97,29.02,26.87
290446.24,3770.63,678.08,17.69,91.78,1769.48,74.22,24.59,29.58,22.15
222776.89,4286.15,682.43,10.18,91.62,2253.77,48.96,18.47,26.73,22.12
221831.28,4815.67,596.96,15.44,89.12,2034.53,72.42,17.42,21.79,18.53
261647.12,5445.0,601.13,,98.66,2037.26,88.56,23.09,23.02,22.6
230025.67,4465.36,680.61,18.34,77.83,1247.38,79.12,30.07,25.74,24.52
247265.16,4479.11,446.05,11.21,87.24,2452.31,61.51,20.85,22.91,17.76
194869.2,4271.14,513.68,15.97,97.61,2062.31,67.61,21.84,24.78,14.36
266945.92,5047.74,510.7,18.41,85.92,2499.85,57.61,19.8,25.39,27.2
231690.1,4907.21,553.78,10.72,95.76,2241.17,73.05,20.99,23.1,27.06
278323.17,4158.18,746.67,14.54,85.16,1968.46,75.11,18.88,29.59,26.05
287065.25,4240.46,630.47,15.86,92.19,1834.17,61.98,21.22,18.0,23.86
214924.48,4275.59,479.45,18.89,81.97,1830.03,78.17,16.61,33.0,32.84
256019.36,4407.1,640.04,12.41,88.62,2124.69,67.26,25.38,30.76,26.76
204486.02,4480.94,604.94,12.97,80.48,2292.98,76.15,15.27,24.46,30.14
241614.65,5386.72,566.57,13.29,82.93,1862.02,73.81,12.1,18.82,24.51
275493.4,4273.61,678.34,15.78,83.88,1798.93,75.78,17.5,35.22,
223707.94,4611.24,534.37,13.57,86.81,1347.75,82.84,27.79,28.45,23.82
245701.55,4749.61,585.85,11.0,,2296.01,65.02,20.84,31.74,19.04
291564.79,4695.8,568.97,16.26,,1564.33,81.05,20.95,25.88,21.96
218744.14,5354.81,639.66,14.07,83.84,1754.68,60.03,23.81,34.68,27.85
181688.82,5068.41,552.77,12.49,92.46,1664.78,82.71,24.17,26.0,
214753.59,4302.04,490.81,13.94,79.26,1868.36,67.36,21.25,30.58,20.27
278640.61,4479.24,644.25,12.96,,1681.74,64.94,21.35,21.65,23.77
314068.0,4293.28,566.1,17.25,87.28,1442.95,97.9,22.76,28.83,25.08
217683.05,4903.85,537.35,17.58,94.46,2062.88,89.29,25.37,32.35,24.02
193571.56,4546.29,407.7,13.52,88.9,2064.34,74.08,12.64,29.37,22.05
189092.49,4325.6,498.37,16.21,86.27,2194.78,74.15,24.56,34.42,18.84
218229.48,4291.32,588.83,16.04,98.93,1678.54,77.88,15.1,29.71,29.58
259004.21,3534.09,608.81,12.54,95.45,2075.63,68.84,23.37,27.57,29.39
275263.9,4738.11,689.08,15.42,99.31,2529.17,66.36,22.27,30.68,12.02
242088.28,4434.08,690.15,13.81,93.49,1653.85,61.96,19.09,26.09,29.51
259317.74,3430.07,501.62,17.05,86.08,2143.75,79.76,16.14,28.15,27.95
262689.32,4241.43,505.8,13.75,82.08,1930.96,72.31,12.79,28.63,19.04
318271.27,5679.38,699.57,19.41,86.22,1357.67,68.16,21.78,21.47,33.89
248408.56,5479.72,714.3,14.11,86.0,2148.64,56.57,21.56,33.6,12.88
237108.1,4156.73,669.67,14.38,90.26,2453.82,64.53,24.33,28.66,18.53
292951.14,4043.42,708.65,,93.49,1630.36,73.04,17.98,30.57,23.78
264014.57,3799.16,581.34,14.48,92.05,2171.22,81.89,22.68,28.62,30.73
208531.73,4599.88,495.31,16.07,89.69,2232.04,62.4,26.76,21.26,24.37
214312.0,5038.79,658.49,13.0,93.97,2424.99,59.61,22.08,21.71,22.52
239695.3,4041.25,512.52,12.02,,1896.5,63.97,17.39,29.7,24.6
261495.44,4424.9,615.68,14.69,97.42,1849.0,64.45,15.21,24.48,18.78
228216.16,3152.33,730.64,13.53,83.69,2101.71,62.55,15.11,26.72,14.21
270223.77,4247.19,623.42,16.05,86.05,1303.09,72.01,24.92,28.02,17.35
247242.64,4070.82,619.8,14.64,83.19,1915.22,82.59,17.56,33.71,27.59
278736.85,4113.39,649.14,13.14,90.89,1896.45,77.27,15.5,25.66,11.84
251912.54,3979.21,684.54,17.19,86.36,2736.24,67.85,20.23,32.95,19.76
262695.17,5089.95,571.43,14.53,91.05,1968.86,85.95,,37.41,34.69
223778.92,4299.06,455.84,19.78,85.13,2295.24,51.96,27.81,30.16,
209564.09,4583.97,573.65,15.93,90.01,2408.09,58.04,20.56,27.74,28.76
267659.38,4863.13,643.89,14.01,89.43,1280.52,64.58,19.28,24.1,21.63
241447.28,4365.65,676.2,17.32,93.85,1655.04,82.56,20.62,32.54,29.58
253883.24,4452.65,633.51,15.47,82.23,2220.15,75.46,,31.08,28.54
240069.94,5253.27,597.15,15.72,88.04,,68.56,20.94,27.4,20.78
272601.8,3858.22,632.39,19.23,95.53,1750.32,70.61,12.86,21.08,20.91
282847.32,3892.43,574.68,13.69,91.23,2720.62,67.34,17.59,21.93,29.99
256767.04,3927.41,628.52,16.13,88.54,1976.5,68.01,,24.47,24.27
237970.35,4709.63,701.18,15.13,100.0,1643.48,74.24,25.67,32.76,16.53
201851.67,4268.34,627.88,16.19,96.09,1449.52,,15.51,21.31,29.71
269268.46,4921.56,535.02,17.19,98.48,1909.35,83.12,14.49,23.8,27.54
285960.1,3956.74,644.31,17.77,85.0,2355.28,53.35,24.06,27.03,23.0
212825.67,4942.47,501.07,14.39,100.0,1969.6,71.5,20.81,29.93,20.53
253713.39,4594.93,647.47,18.22,89.68,2254.42,79.95,14.76,32.88,22.45
263571.81,3868.32,707.15,12.45,86.42,1986.49,76.92,4.82,25.53,21.4
240457.35,3862.52,705.12,15.77,89.83,2303.08,87.59,23.25,19.94,13.83
283006.71,,501.08,17.32,90.06,2155.64,64.11,12.42,34.17,17.43
299839.18,4339.08,663.94,14.93,95.17,1997.63,47.53,21.27,29.73,25.83
267666.49,5437.0,486.03,17.38,86.3,1583.1,47.3,18.89,19.87,27.06
246714.17,5589.61,616.4,15.86,86.13,1449.74,60.54,22.27,22.72,32.76
262160.48,4424.82,571.38,16.22,87.76,2398.24,70.63,16.23,27.79,29.98
272418.21,4522.1,523.24,15.0,83.35,1842.41,75.69,18.55,30.28,16.81
292350.44,3136.95,622.4,13.78,87.48,2078.18,64.14,21.84,25.31,23.03
184865.85,3838.64,515.57,14.49,93.37,2429.64,64.85,28.65,25.78,22.39
235920.34,3768.31,666.28,16.09,95.31,2137.38,82.53,13.69,30.23,26.95
241010.21,4668.29,690.01,17.78,86.26,1704.44,71.16,27.48,24.55,25.73
254370.51,3759.08,714.92,15.41,84.11,1873.96,54.49,23.3,33.36,28.29
198103.72,4287.36,744.86,,88.06,2029.95,67.54,22.64,32.07,21.6
255256.7,4417.05,634.63,10.17,83.61,2037.73,66.62,7.77,28.35,19.44
223131.77,5001.01,612.84,11.05,88.93,1394.97,67.94,16.56,24.83,
222847.65,5717.55,612.15,18.79,86.29,2010.99,77.89,22.71,29.58,15.75
226637.66,4449.04,637.89,17.23,92.94,1746.89,68.2,16.55,31.54,16.15
244802.4,5420.86,763.09,13.28,83.28,1753.46,66.93,22.71,31.53,17.32
260843.9,3630.23,543.78,15.24,91.63,2657.24,71.92,18.59,23.4,29.32
195967.48,5442.85,556.46,12.73,86.72,1818.21,80.19,19.87,29.35,22.22
253306.32,5047.13,694.11,11.75,89.53,2005.55,64.4,15.91,24.59,19.54
254969.97,4236.23,571.2,15.12,81.89,1642.82,80.84,15.56,22.75,28.99
264075.79,3740.72,670.23,15.67,92.06,1742.44,60.61,18.47,26.41,11.14
252555.99,4562.33,604.77,11.15,86.74,2166.68,55.14,24.71,25.4,16.31
247327.69,4757.32,699.12,15.87,76.48,1599.3,73.15,13.65,31.46,25.8
285032.84,4469.61,609.22,11.43,82.29,2362.97,76.83,19.41,20.54,22.04
256582.05,4360.89,678.48,11.58,89.77,1812.94,64.36,15.44,28.23,22.27
249902.05,4692.83,551.15,10.84,89.0,1855.04,57.56,25.24,29.27,17.52
253325.93,4215.12,717.17,,89.47,1873.3,77.2,20.71,33.76,25.76
291271.08,5414.85,472.22,13.06,96.35,2341.32,63.59,22.81,30.28,17.24
291449.91,4188.8,686.0,12.06,96.47,2741.59,68.97,22.37,22.22,37.43
261572.02,4562.86,493.68,16.63,84.66,1791.37,68.57,27.04,19.64,24.23
278393.65,5088.7,579.91,12.66,87.21,1830.4,83.09,19.09,24.6,31.36
277153.28,5807.78,539.46,,89.85,1989.59,61.08,30.96,25.86,21.01
232363.34,5026.16,466.08,20.22,97.02,1871.08,71.23,18.47,24.39,20.25
239435.03,4950.25,459.15,15.42,84.54,2048.81,62.31,17.04,29.45,18.64
200692.65,4516.29,386.03,12.08,85.47,1779.84,79.23,18.03,31.45,22.09
260362.86,4888.53,571.48,14.03,89.58,2132.05,66.9,19.06,31.44,25.38
289744.4,3821.45,596.4,15.11,90.8,2104.56,85.29,19.39,31.63,19.07
204122.52,4284.26,601.34,16.94,90.38,1823.06,62.0,17.77,33.65,22.46
249362.8,4208.15,656.22,12.41,90.72,2526.36,66.97,15.52,31.47,17.31
277203.36,3420.17,518.44,13.09,88.17,1790.03,58.81,15.23,25.78,11.24
250326.75,4094.29,604.75,11.9,83.53,2294.93,67.59,16.67,18.0,15.46
