pm25,pm10,no2_ppb,co_ppm,so2_ppb,o3_ppb,wind_speed_kmh,humidity_pct,temperature_c,aqi
170.8,262.41,78.54,3.58,39.42,25.44,,57.83,38.74,257.71
158.58,265.49,99.68,2.97,48.27,16.53,6.68,80.58,32.98,298.58
178.78,263.18,66.89,3.68,58.63,31.1,8.2,63.06,34.88,307.3
181.93,316.44,69.9,2.58,53.1,28.94,1.32,77.91,28.99,288.51
162.88,304.56,109.17,3.99,53.08,29.77,4.08,72.22,24.51,301.4
203.63,196.57,73.52,3.66,41.56,31.13,2.25,67.53,32.64,267.41
111.05,249.3,76.88,3.17,49.6,36.61,2.15,68.66,26.91,260.19
127.19,286.34,98.17,2.9,39.51,29.26,8.33,59.43,35.51,282.02
162.45,300.42,82.63,3.42,49.25,23.73,7.26,85.17,28.33,
128.09,261.48,91.59,4.23,52.27,36.29,6.42,76.57,29.31,262.23
139.66,305.31,68.49,4.06,52.97,22.93,5.63,70.95,38.38,343.32
145.27,301.62,104.19,2.1,32.8,45.12,4.56,,32.28,283.53
134.25,295.02,97.92,4.22,61.56,23.33,6.97,72.17,36.6,274.91
155.78,228.82,89.07,3.34,49.87,,4.96,64.4,32.74,331.43
132.98,271.29,91.39,3.95,47.89,32.37,6.57,67.77,27.1,294.86
160.99,340.72,87.21,3.17,33.47,33.02,6.06,,31.35,267.6
160.86,220.41,79.64,4.23,49.74,29.65,5.55,66.16,35.12,276.14
162.89,257.17,97.8,3.85,55.29,23.69,2.57,,38.61,299.04
157.2,288.93,65.75,3.54,41.2,32.18,7.12,75.93,32.28,273.82
142.38,276.07,102.91,3.59,34.97,21.92,4.32,64.12,26.71,320.97
138.01,247.28,98.73,4.57,32.53,16.34,5.43,72.69,38.54,259.68
168.55,272.85,58.2,4.27,30.58,29.1,7.06,67.77,30.77,299.81
139.84,319.55,78.67,1.76,51.92,32.73,4.62,72.38,38.26,282.93
155.4,,105.48,5.16,42.21,44.09,7.95,68.2,40.47,324.63
155.27,308.16,102.92,3.78,45.08,30.87,4.45,82.39,29.19,289.77
128.04,323.85,86.99,3.58,42.78,33.23,7.55,49.02,31.5,272.57
158.03,292.1,79.81,3.79,43.78,39.79,5.74,73.88,28.7,226.61
126.95,210.38,97.64,3.73,52.51,28.55,6.66,72.46,20.32,252.71
130.22,,74.61,3.66,42.98,24.24,4.14,69.95,39.5,283.97
165.78,283.01,91.41,4.26,42.6,30.21,9.23,83.38,30.29,252.99
177.08,264.79,95.92,3.6,53.39,27.54,9.81,67.64,31.65,267.27
135.77,251.68,90.02,3.21,39.96,34.69,2.28,75.92,33.4,275.43
145.94,356.32,114.22,3.68,54.57,29.35,7.12,83.26,23.88,325.53
151.6,311.48,79.99,2.94,47.43,40.34,6.87,57.28,38.88,293.04
158.0,293.07,92.51,,45.07,29.67,4.45,79.33,23.3,268.76
140.35,287.33,86.59,2.72,26.4,21.41,6.65,72.28,32.6,286.52
118.32,242.56,92.75,4.23,50.36,46.77,4.05,82.09,32.06,259.44
140.3,297.56,107.44,3.88,57.28,31.54,2.99,84.69,39.13,248.32
187.98,288.62,78.47,3.93,46.53,28.07,7.06,71.92,35.98,249.96
144.33,299.91,87.24,5.72,34.49,35.51,3.82,69.02,33.35,309.53
142.0,,93.0,4.35,72.0,28.97,5.5,67.87,32.27,349.96
143.6,226.95,83.23,3.8,34.14,29.6,7.37,67.08,30.8,290.1
162.11,303.96,111.95,4.3,61.56,33.55,9.05,70.47,33.15,317.35
123.05,288.5,93.66,3.9,53.88,34.93,4.74,62.37,29.25,307.8
157.38,240.8,78.99,2.65,40.22,39.62,4.21,68.62,27.08,292.01
143.72,231.83,93.6,3.93,52.87,29.52,6.7,69.02,37.66,278.08
125.6,313.65,106.15,3.75,39.15,25.99,7.08,63.87,30.84,241.78
138.46,,71.91,3.27,36.72,19.83,9.03,65.67,28.39,329.75
138.44,262.93,60.62,4.02,52.97,31.36,3.97,61.71,36.89,271.59
165.36,214.44,87.7,3.2,30.16,29.88,7.05,72.06,30.54,248.42
145.76,274.52,102.62,2.96,29.03,21.81,6.38,57.3,31.96,312.76
173.05,276.03,104.71,3.83,43.12,38.22,6.02,77.78,30.38,326.62
139.34,254.08,91.14,3.1,42.0,34.33,7.27,84.65,31.38,261.25
132.62,,82.6,4.08,29.08,41.56,6.94,68.28,24.16,223.18
155.23,324.59,97.73,3.75,52.35,28.88,10.35,74.04,36.52,269.79
127.71,322.01,94.34,4.12,39.34,22.89,10.2,65.48,32.93,352.75
132.16,254.57,80.35,4.31,49.92,30.27,1.95,58.88,35.84,303.83
133.8,255.15,90.76,3.19,38.2,29.04,7.3,72.79,32.75,241.37
169.17,331.16,95.07,3.82,52.87,,5.37,67.21,37.72,335.52
157.26,282.45,95.02,2.99,53.45,35.21,6.99,79.81,35.5,297.18
161.9,279.77,82.62,3.44,56.04,39.23,4.44,71.35,32.12,323.09
144.48,287.16,,4.19,33.11,15.52,6.1,72.73,36.03,274.39
134.27,253.78,82.37,2.57,46.17,28.79,5.21,64.17,36.17,262.29
126.59,292.55,103.48,3.03,35.21,25.68,8.03,68.89,34.0,244.1
129.96,339.22,96.2,1.83,45.97,19.1,1.03,84.0,31.1,278.36
177.59,255.44,99.48,2.3,54.46,22.08,,64.88,26.64,266.35
147.29,270.42,113.02,3.26,47.94,34.88,1.01,67.99,29.28,274.92
152.84,280.24,84.45,3.48,39.33,42.11,5.61,67.84,33.84,309.63
138.61,266.71,92.3,4.44,49.06,24.96,6.5,72.5,37.69,257.08
147.66,263.83,84.13,3.9,49.2,29.87,6.98,81.42,25.52,251.65
161.77,293.77,93.02,4.21,22.78,23.52,5.34,86.15,25.72,252.78
132.17,215.46,80.25,3.32,37.19,14.86,4.64,69.58,36.0,304.64
117.71,318.1,98.54,3.17,45.38,27.42,7.73,91.31,29.09,307.27
155.31,289.68,82.57,3.28,38.89,30.73,3.98,64.23,32.04,262.39
157.75,232.99,87.71,2.39,44.37,28.16,3.32,76.91,34.51,298.21
166.27,276.59,71.44,3.12,47.36,37.03,3.3,56.83,27.73,302.22
130.43,336.39,,3.87,46.0,30.0,5.9,68.03,33.39,279.18
164.87,301.05,106.36,4.67,50.12,36.93,7.56,68.78,34.61,306.31
138.42,311.04,95.2,3.51,42.92,36.0,2.96,57.78,33.21,215.88
171.67,252.61,90.81,3.28,39.03,25.24,7.16,73.09,34.65,278.95
172.91,294.52,103.93,3.57,49.96,18.94,3.85,67.78,30.9,338.17
111.99,367.17,,4.54,45.23,24.42,5.51,59.33,32.05,205.33
180.64,210.32,86.74,3.65,45.51,34.93,8.88,70.52,26.37,274.31
141.69,320.89,97.85,2.95,29.02,33.56,7.26,86.29,34.68,276.39
105.02,219.15,99.38,4.34,39.83,36.46,4.89,60.49,29.92,296.43
139.86,245.4,103.94,3.24,43.52,35.36,6.18,63.23,27.44,313.48
156.75,279.47,,3.12,45.02,21.04,11.51,74.28,31.84,301.65
162.74,262.99,81.69,2.75,49.47,44.8,6.19,74.38,36.4,226.61
149.52,268.66,82.66,3.79,35.01,29.06,4.27,82.98,33.83,257.3
162.74,226.67,97.16,4.04,38.08,31.02,6.14,70.16,32.54,256.78
147.03,311.92,61.77,3.11,46.92,22.55,5.45,70.48,32.49,292.93
141.94,269.55,96.02,3.44,50.71,27.74,9.43,81.84,29.45,326.43
196.65,287.93,75.49,2.66,54.46,34.7,3.53,65.75,30.13,280.89
152.14,248.83,120.1,3.36,52.19,38.48,10.42,71.44,38.4,303.39
116.2,253.03,94.74,4.05,38.36,30.55,3.13,76.11,27.93,274.05
154.6,318.14,100.02,,57.55,33.31,6.46,71.62,24.33,272.24
102.42,262.5,75.19,3.85,55.99,27.16,5.55,76.77,30.75,201.2
170.89,241.25,80.27,4.04,38.88,26.29,7.54,62.13,,286.63
164.91,305.0,78.16,3.67,50.51,21.54,6.48,69.76,22.14,308.24
149.98,298.94,93.17,4.26,59.19,37.24,8.57,72.52,43.26,301.23
122.66,342.5,88.92,4.89,44.73,30.25,3.9,79.6,37.39,284.49
108.25,331.21,70.32,3.69,54.44,29.06,6.46,77.6,,274.09
165.45,241.79,103.26,3.56,55.69,,8.93,80.56,32.15,281.88
165.15,295.07,96.86,3.32,45.96,25.33,6.38,60.41,28.44,222.96
178.56,328.63,101.19,4.46,50.14,,7.4,79.31,,323.84
135.84,315.95,83.19,3.88,60.42,24.99,4.28,72.0,37.24,297.6
140.01,284.23,102.93,4.1,52.45,27.07,7.25,75.29,33.49,306.94
163.97,201.41,87.4,3.14,57.12,27.02,5.03,59.63,25.88,311.81
160.81,265.94,107.4,2.99,47.36,25.01,2.78,70.14,31.02,224.04
131.64,246.19,90.5,3.74,43.31,31.32,4.8,71.2,,285.66
,265.09,99.5,2.62,57.35,35.67,7.83,84.44,32.23,288.2
145.42,328.81,84.31,2.72,44.66,39.5,7.47,65.72,28.39,263.42
119.46,268.38,99.49,3.47,57.41,24.0,10.15,57.43,32.76,313.25
117.18,244.13,,3.18,45.44,36.4,2.56,57.5,24.23,300.55
140.68,262.15,74.66,3.93,43.72,30.76,5.16,78.96,27.21,285.78
158.93,358.65,71.93,2.78,34.43,34.44,3.69,70.46,37.5,293.04
169.44,296.72,82.49,3.86,51.68,34.35,8.05,59.69,37.3,316.48
180.8,336.06,70.14,3.54,36.65,32.14,8.88,53.13,23.78,291.94
115.27,287.04,94.62,3.45,68.1,30.23,4.64,67.56,29.48,335.0
175.1,247.59,82.46,4.1,,29.13,7.12,62.93,31.7,253.87
200.75,255.12,72.96,3.71,40.33,29.81,8.4,66.28,31.04,298.19
140.12,325.34,104.82,3.07,41.19,44.39,1.09,72.52,29.95,292.09
177.24,258.35,95.3,2.94,33.44,25.5,6.55,50.8,32.46,254.62
152.76,272.75,84.49,3.38,48.47,34.32,5.68,82.19,32.12,246.01
159.62,313.12,91.82,3.12,40.25,26.27,3.2,78.28,27.49,311.27
151.17,286.31,83.65,2.26,47.87,33.21,7.58,69.62,,289.88
156.83,307.41,108.1,2.79,53.78,34.05,4.17,61.22,27.75,254.65
144.74,311.01,89.22,3.69,32.98,28.89,5.22,72.57,36.86,294.55
181.08,226.6,103.39,3.92,36.89,28.6,4.68,71.99,35.57,264.94
157.62,256.15,81.15,4.42,47.52,30.57,7.01,64.18,32.11,252.06
123.92,324.68,97.55,3.36,41.41,20.9,4.27,56.19,33.98,252.63
126.5,255.58,82.25,4.13,40.2,29.51,5.99,63.72,30.45,276.67
131.14,304.77,100.47,,40.58,34.16,3.25,68.46,37.06,285.41
171.52,261.54,82.65,3.98,28.7,33.06,0.52,,27.74,252.76
150.61,265.61,89.46,2.7,35.54,30.21,4.18,77.26,36.96,278.37
133.99,326.53,78.51,1.98,48.68,41.28,9.38,72.98,28.05,267.08
142.78,282.81,95.41,3.48,53.92,21.7,4.0,73.14,29.93,292.6
157.1,302.99,72.92,3.43,42.29,29.32,7.55,73.5,39.15,299.12
137.36,302.57,90.94,3.02,60.32,25.19,5.88,76.45,37.17,269.02
120.92,319.26,93.93,,46.69,33.28,3.83,74.32,32.03,336.98
171.19,318.91,84.15,3.35,35.59,29.85,6.79,67.43,23.58,284.11
143.09,233.26,98.54,2.45,,25.47,7.16,71.92,30.02,289.65
145.72,273.44,103.83,4.39,38.63,33.51,6.64,79.43,24.51,248.99
154.02,288.7,94.76,3.51,36.1,38.7,10.46,65.02,31.78,281.37
179.55,250.31,83.04,2.65,,26.49,12.34,57.58,29.59,276.9
145.45,229.78,107.75,2.51,61.11,35.7,5.63,77.97,29.03,330.53
134.91,250.0,98.92,3.8,47.88,34.01,9.29,81.59,26.32,273.15
155.04,279.21,85.78,,52.71,33.35,7.35,77.01,31.47,
136.78,276.28,84.78,4.06,49.94,27.23,6.13,80.3,30.09,248.19
151.29,361.09,102.53,2.76,45.72,19.98,6.79,66.55,29.15,253.59
184.89,336.27,95.52,,26.83,24.98,4.9,62.07,32.36,212.53
138.65,238.61,80.15,4.25,51.66,35.13,7.21,60.42,38.18,280.07
153.24,293.45,77.94,4.88,44.69,24.6,5.99,73.31,31.84,279.85
159.58,277.89,101.47,3.05,48.92,23.32,5.34,59.1,33.7,304.33
164.87,276.73,89.27,3.3,42.82,23.47,5.74,68.06,34.57,267.43
127.96,263.32,63.6,3.58,47.36,37.76,7.26,67.19,35.82,275.95
116.51,233.42,75.83,3.57,46.76,32.11,5.87,76.67,34.0,306.92
182.16,304.06,120.71,3.42,52.24,26.81,6.12,76.82,34.03,284.86
167.42,294.72,90.34,2.85,38.38,27.08,3.37,75.02,33.08,247.76
145.58,262.79,81.23,3.29,40.59,26.89,4.85,81.11,27.01,269.22
154.24,263.64,98.43,2.28,60.39,45.94,5.53,70.59,36.7,244.02
137.86,241.28,87.01,3.07,35.34,37.81,3.22,56.66,26.94,319.18
,275.16,,3.79,50.39,26.55,7.45,50.28,34.1,239.82
,262.18,88.93,3.37,47.25,30.19,6.62,55.27,34.29,258.95
151.24,336.59,91.38,4.58,37.88,26.73,7.56,52.63,29.12,292.9
147.77,297.38,98.71,3.24,45.15,23.24,4.56,68.89,30.96,282.03
165.58,278.4,88.62,3.62,54.74,32.78,3.63,75.83,27.69,274.38
153.36,289.61,87.32,4.08,41.73,28.38,4.36,66.57,33.57,271.97
147.98,304.78,95.96,3.39,42.71,37.27,6.01,76.51,35.44,301.44
136.12,260.58,101.19,,43.8,33.28,7.16,73.31,33.09,300.88
150.65,284.84,93.16,2.95,47.39,28.77,9.49,68.35,29.97,291.23
142.19,341.45,89.39,3.88,39.48,40.72,3.25,,35.48,241.08
159.69,273.91,86.8,4.0,40.39,34.4,7.74,71.48,,309.42
158.11,229.84,81.63,4.98,46.81,34.43,6.5,60.15,29.36,272.55
144.43,301.83,75.52,4.17,35.79,22.46,4.9,75.63,36.83,260.98
141.87,264.61,75.07,3.58,,28.7,6.82,67.92,25.55,283.45
146.8,264.78,116.42,3.64,49.17,34.86,6.03,65.68,27.15,288.37
167.33,268.75,77.69,3.32,44.03,33.66,3.1,67.18,29.65,268.98
,273.5,110.06,4.17,34.49,,5.97,72.39,27.8,318.61
153.34,204.49,104.69,4.4,45.36,28.98,5.93,73.79,22.65,301.01
126.91,282.0,87.37,2.37,54.16,23.07,3.47,73.61,34.48,252.22
,286.24,84.6,3.38,41.66,31.95,3.64,62.12,39.42,259.24
187.63,281.8,82.15,2.47,50.91,30.44,8.25,66.51,33.76,230.65
152.21,273.0,94.48,3.51,55.68,37.54,6.42,82.56,30.03,268.21
143.3,260.42,109.83,2.83,36.83,31.96,5.09,62.56,29.12,340.08
140.66,252.76,83.11,2.44,49.78,,5.0,65.72,34.5,322.51
132.23,232.1,80.29,4.39,49.34,32.84,7.54,79.41,30.69,302.62
183.67,288.08,102.65,3.24,48.43,17.29,5.64,69.7,37.13,273.53
146.95,286.99,99.31,3.64,40.66,18.82,5.53,64.7,26.3,299.74
195.16,302.96,94.09,4.25,45.46,33.3,5.22,69.19,33.83,273.16
149.54,306.98,83.55,4.33,46.95,27.45,4.65,68.12,36.72,317.29
159.74,227.5,78.4,3.86,42.94,18.57,7.34,76.8,35.9,251.59
151.4,301.84,92.27,3.99,26.99,34.14,7.13,57.2,35.69,222.2
130.15,301.46,71.52,4.1,45.11,27.49,2.01,73.15,40.28,227.55
141.55,310.56,70.84,2.96,39.13,38.12,3.73,73.09,26.82,236.99
140.14,267.49,112.05,3.52,52.21,32.42,7.17,80.68,25.54,240.55
120.5,305.35,105.41,4.13,46.13,30.16,5.61,65.24,34.8,230.63
160.08,238.49,91.76,3.36,45.46,,5.8,77.3,32.64,300.51
149.05,308.14,89.3,2.79,36.12,26.62,12.61,76.24,27.09,359.76
128.75,216.46,93.0,3.2,37.26,30.89,2.22,63.11,28.26,347.94
125.56,257.47,91.64,4.09,47.44,28.63,5.8,68.86,37.07,272.63
137.93,341.46,93.73,2.61,45.23,34.94,5.36,84.55,33.63,264.33
139.11,268.33,92.74,2.89,48.21,31.93,8.44,63.08,31.23,253.13
134.98,276.68,96.62,3.61,34.28,26.54,7.82,67.05,29.01,296.4
139.92,297.79,59.53,3.35,37.57,23.15,6.11,58.36,31.3,271.18
163.84,243.27,97.35,3.96,54.08,34.02,3.13,72.74,32.81,226.68
130.94,,110.83,4.03,22.87,22.21,4.05,73.11,30.33,305.47
133.77,275.2,60.84,3.75,50.05,31.48,7.53,74.85,38.9,230.94
147.98,312.87,89.81,3.82,45.98,27.0,2.54,75.49,30.5,284.13
139.93,289.03,79.34,4.42,49.17,36.04,4.4,74.29,34.16,304.68
112.59,300.13,79.93,3.49,53.61,35.58,4.85,71.97,34.45,299.01
169.25,272.3,103.85,3.7,19.29,32.82,5.78,74.18,34.77,295.7
162.45,223.55,74.84,4.25,31.5,38.97,4.55,72.44,27.05,262.85
119.25,276.59,108.04,4.7,42.95,30.11,6.16,73.05,26.35,242.88
176.62,284.56,66.71,3.81,38.88,25.46,5.81,64.89,,264.04
197.32,235.36,77.31,4.08,40.21,28.67,5.77,77.27,,261.14
135.4,255.65,91.55,4.68,40.6,38.44,4.3,69.22,33.94,322.83
169.63,312.69,92.22,3.52,29.05,29.61,4.85,66.66,28.12,285.92
158.37,214.4,63.77,3.38,37.7,33.45,3.51,65.95,31.97,303.12
163.05,258.27,54.21,3.37,44.14,31.49,9.93,71.27,29.54,322.48
123.56,298.01,105.12,3.25,49.41,32.01,,66.9,38.93,294.48
160.65,287.54,74.21,,34.82,41.51,3.96,64.8,35.86,256.42
166.29,252.0,88.87,2.41,55.61,25.34,5.68,73.43,26.19,258.68
183.94,279.83,99.86,3.0,38.63,28.97,5.49,63.17,37.18,279.71
185.75,283.5,104.07,2.55,35.29,29.33,8.66,68.14,24.05,268.34
173.04,280.27,64.31,3.67,39.98,21.87,8.66,71.99,33.08,271.6
143.47,299.82,108.28,4.1,50.03,38.98,9.22,64.8,36.55,315.08
159.13,316.95,91.81,3.51,44.11,33.5,8.81,62.68,30.12,280.78
144.45,289.49,85.85,3.56,33.59,15.03,4.96,71.71,31.0,314.21
169.54,,82.29,3.26,47.41,32.66,2.32,54.98,35.61,261.79
134.63,262.02,81.9,3.42,39.89,44.5,7.52,76.11,30.85,245.32
149.78,304.11,89.95,3.59,40.55,26.97,6.51,66.87,36.29,288.41
196.68,294.67,81.16,3.6,41.68,35.44,2.59,78.84,28.43,228.44
99.07,315.2,72.81,4.33,50.95,37.96,6.66,62.33,30.76,326.5
146.32,197.69,88.17,2.56,45.33,37.43,0.79,51.1,28.58,207.54
144.65,317.01,71.5,3.31,31.99,41.38,5.83,83.06,36.34,212.18
181.26,232.91,72.93,2.21,45.59,34.26,7.03,71.31,32.35,264.74
153.43,272.22,97.49,3.5,42.47,29.35,6.4,62.22,34.89,240.92
167.24,290.82,84.92,3.6,47.7,45.58,5.46,66.84,34.84,277.92
166.84,285.4,78.22,3.49,54.1,26.48,8.54,65.41,32.2,333.81
120.68,220.52,87.96,3.37,61.63,30.72,5.38,66.36,36.27,302.09
142.95,320.58,99.94,4.04,52.14,36.51,9.71,83.35,,270.61
124.94,279.95,107.46,3.44,39.92,40.81,2.87,61.52,21.7,273.4
155.11,257.97,90.54,3.68,49.29,31.81,6.24,79.73,26.07,260.99
190.8,230.25,79.98,3.62,44.59,28.14,7.38,73.72,32.81,253.46
181.26,316.09,87.89,,39.31,34.99,2.09,65.2,30.06,303.77
152.43,259.86,88.43,3.28,55.5,37.71,4.41,,32.89,251.81
148.2,303.16,68.31,4.59,55.82,27.38,4.58,72.26,36.84,266.44
160.92,283.18,97.62,3.07,32.77,39.62,4.12,79.03,26.44,254.18
144.17,260.82,113.78,4.3,55.27,31.32,5.51,60.85,31.76,268.31
145.11,213.88,95.97,3.85,40.75,20.49,8.41,78.69,37.39,226.91
175.96,336.21,87.19,3.66,44.48,28.74,5.62,78.68,36.73,295.21
167.55,296.81,68.47,4.17,28.36,24.2,5.04,55.65,31.15,317.03
126.45,271.44,84.29,5.0,51.29,26.18,7.72,50.91,39.61,278.32
153.43,269.86,92.86,4.16,31.24,24.3,4.45,70.04,27.32,274.24
148.05,223.33,101.89,3.46,49.95,29.36,8.16,58.93,29.63,301.56
179.95,346.66,74.26,2.17,41.62,39.18,4.19,71.92,25.98,294.91
182.45,296.35,,3.2,39.54,32.76,6.08,58.29,33.43,286.67
173.2,216.04,87.58,3.89,55.27,34.96,7.51,74.64,29.55,225.93
147.54,316.5,88.38,2.57,35.4,24.66,6.95,61.61,29.93,236.67
147.97,308.74,83.09,3.63,40.71,29.31,4.59,73.94,28.38,246.57
154.28,358.21,84.91,3.41,40.73,31.35,6.48,61.69,26.82,261.24
173.02,308.1,59.45,2.74,50.86,35.09,7.57,72.05,32.07,267.6
197.49,362.31,76.74,2.37,55.63,32.26,6.78,77.06,40.49,274.3
118.08,324.47,96.48,3.28,45.36,29.43,7.37,68.82,29.07,328.21
143.79,297.38,85.54,3.42,47.49,34.25,5.23,62.41,41.52,242.05
195.41,311.42,104.81,3.71,49.67,18.15,,60.14,31.47,298.11
164.92,313.83,81.81,2.83,49.94,36.06,7.77,54.52,,225.56
149.08,307.02,96.09,1.97,57.21,26.68,5.85,76.76,31.51,224.91
157.67,329.18,70.82,4.33,47.14,30.22,3.37,54.79,30.87,279.95
169.6,319.81,102.39,3.57,45.95,40.36,7.46,57.68,24.67,281.86
151.93,223.93,78.25,3.04,41.71,29.22,7.64,68.26,29.45,305.06
161.76,331.48,94.54,4.29,61.33,25.5,2.67,87.22,28.96,
143.52,302.36,66.75,2.97,58.79,36.11,6.74,73.72,,319.57
127.15,309.32,112.38,4.66,36.79,27.67,5.0,60.98,35.54,271.68
155.1,315.83,126.62,3.02,50.31,31.51,4.21,70.83,33.45,320.46
169.04,261.43,120.54,3.84,52.42,28.46,4.88,77.0,26.38,343.02
185.51,281.26,99.59,2.38,40.08,37.26,6.02,72.39,30.81,238.23
173.39,303.03,96.72,4.11,53.09,39.89,5.55,59.73,33.53,287.23
150.13,324.85,90.44,2.2,47.66,33.5,8.06,73.28,25.36,234.95
182.47,238.26,79.8,3.84,43.83,26.15,10.2,56.19,33.66,300.91
171.37,239.46,99.42,4.22,67.87,26.24,10.09,64.5,34.43,271.96
151.17,294.79,86.12,3.39,49.97,32.85,1.17,69.44,33.53,291.2
138.16,,103.47,3.98,35.08,39.34,3.72,61.32,34.47,299.15
176.02,329.64,89.15,3.72,49.64,26.13,5.03,81.97,37.08,290.94
152.13,291.99,97.05,3.15,32.71,15.33,5.6,72.75,36.39,231.49
138.52,240.96,90.45,4.23,30.93,26.46,9.17,72.93,31.12,236.2
166.32,234.37,91.55,3.24,48.84,27.94,7.54,57.58,34.32,330.46
137.69,305.05,107.29,3.28,48.88,31.05,5.17,78.89,28.38,258.59
159.8,301.15,102.81,2.76,40.47,22.3,8.17,64.22,28.31,282.86
109.65,346.01,108.56,3.75,35.09,29.52,4.16,70.52,31.78,292.9
103.12,266.72,92.54,3.33,54.04,25.95,7.57,70.52,28.96,254.37
165.57,288.9,97.95,3.14,44.52,35.91,6.93,55.55,25.88,283.98
140.66,267.78,81.94,3.19,38.1,30.34,5.03,65.72,,236.67
126.36,287.78,52.19,3.56,54.79,27.25,9.25,86.37,34.8,300.17
156.24,250.38,89.22,3.51,55.06,32.79,5.81,70.52,24.73,279.94
144.51,336.15,79.36,2.86,48.84,,6.75,67.43,28.99,274.06
149.11,326.34,102.62,3.86,47.64,18.96,6.0,74.5,29.09,266.65
172.46,341.24,108.72,3.74,28.76,27.07,4.63,83.72,27.86,289.19
154.48,,94.24,4.35,37.22,19.66,5.95,86.15,44.55,238.75
111.11,302.76,80.37,,26.55,22.17,6.39,62.14,38.05,292.28
165.49,330.28,73.13,3.1,56.91,37.96,4.51,69.72,25.29,253.68
194.19,242.66,98.32,2.49,53.14,38.39,3.07,70.38,34.94,230.49
162.11,240.98,86.39,4.96,39.73,40.03,1.58,77.38,31.0,209.7
157.76,327.0,96.17,3.72,37.28,29.83,8.69,96.28,30.5,312.62
131.93,287.1,98.87,3.57,55.86,33.57,6.74,73.13,35.82,292.13
,295.81,84.46,3.27,53.72,33.55,4.75,76.59,34.64,283.54
168.77,253.89,87.24,3.53,54.98,26.85,5.54,66.63,30.69,297.79
166.2,284.5,76.71,4.2,53.24,22.61,3.93,71.19,29.83,254.29
205.63,354.78,82.08,3.37,50.14,32.4,6.83,82.78,31.1,233.9
183.99,257.8,93.08,2.22,43.02,34.71,4.1,67.81,31.65,214.57
134.15,250.52,76.93,3.83,45.22,25.86,4.89,59.84,30.37,254.42
166.83,247.89,88.13,4.02,42.95,30.51,4.11,67.08,32.96,
156.7,318.59,90.32,3.38,24.34,31.37,5.31,66.92,28.58,259.24
159.27,283.72,91.37,2.41,48.39,29.77,5.46,63.37,34.04,249.17
141.29,360.1,77.55,2.61,37.98,,3.09,69.63,30.62,309.39
151.9,318.32,105.36,3.09,41.3,25.51,7.45,78.67,39.32,301.13
119.66,299.14,73.85,3.54,37.76,36.19,10.75,65.73,,311.31
179.07,304.7,105.54,3.21,52.83,25.6,0.55,74.93,24.28,246.71
143.95,276.89,60.92,3.69,48.59,33.1,4.81,77.34,29.92,294.56
122.39,306.58,99.83,5.28,36.12,39.61,4.89,74.46,31.51,277.41
139.01,255.62,76.03,4.8,58.26,38.83,5.31,83.59,33.14,281.93
139.33,297.11,85.9,3.05,46.24,20.88,9.44,70.68,25.63,306.13
151.49,287.57,92.58,4.0,26.14,26.5,2.32,64.71,35.13,257.79
139.55,296.69,89.91,3.43,41.0,30.7,6.96,81.85,32.1,276.26
179.79,282.98,71.79,3.16,49.16,31.39,5.81,83.46,29.44,307.28
145.47,304.31,91.1,3.03,41.81,36.51,5.69,73.52,34.19,284.67
158.35,315.08,91.34,2.06,35.02,29.23,8.12,59.19,33.14,270.94
124.34,283.0,77.57,2.97,34.41,36.12,4.12,75.57,32.45,254.59
,294.37,88.73,2.01,53.41,38.17,6.28,79.99,34.94,251.61
141.57,286.81,79.39,2.34,,24.46,6.75,67.42,32.65,294.37
172.08,216.38,105.62,2.98,40.85,40.97,5.02,73.42,28.7,237.49
176.35,340.24,89.13,4.4,49.57,34.88,5.55,66.45,32.91,261.79
181.48,226.58,83.97,4.33,48.03,33.64,2.15,66.66,35.28,299.89
153.53,325.23,84.49,3.41,56.0,18.19,5.62,81.18,29.93,279.64
137.13,276.49,86.21,4.5,60.37,30.9,8.72,67.0,35.59,284.22
155.04,266.66,98.91,4.98,43.12,36.46,3.68,68.79,30.02,304.61
155.69,247.11,63.03,2.99,44.27,25.63,3.74,74.12,29.55,320.58
104.43,253.09,96.55,3.93,53.33,21.0,9.37,63.67,27.61,263.6
173.49,286.14,72.02,3.58,46.27,33.08,5.33,69.98,29.06,263.9
159.06,285.14,76.08,3.32,30.26,24.02,4.57,70.3,,302.72
145.68,339.79,92.17,3.72,42.03,26.8,4.86,65.61,38.83,304.87
147.47,,72.68,4.75,51.62,19.63,6.76,82.12,34.15,268.13
153.48,254.34,66.61,1.95,51.14,22.41,3.37,68.03,27.71,304.17
159.02,211.8,72.26,4.71,48.08,18.43,6.42,72.11,27.74,296.36
171.03,284.16,89.19,4.09,51.65,35.98,1.31,,33.19,245.94
167.14,264.75,115.18,3.95,44.46,35.64,5.85,76.73,32.77,221.71
139.51,286.85,82.35,3.28,45.74,26.32,3.18,68.24,34.89,272.03
156.15,314.89,127.56,3.89,50.81,30.55,6.07,73.17,38.6,358.9
190.34,254.58,103.94,4.16,29.58,29.39,,72.17,28.89,291.22
151.03,267.63,76.96,4.83,31.56,23.43,6.84,58.66,37.97,326.41
164.92,291.16,76.46,3.98,46.32,30.67,5.64,64.1,32.18,318.91
170.29,240.94,86.64,4.0,39.56,17.03,5.74,62.33,31.36,312.55
152.98,285.66,70.26,3.96,49.99,19.69,7.18,67.39,33.25,318.35
